name	SRX2026434	SRX2026414	SRX2026415	SRX2026416	SRX2026417	SRX2026436	SRX2026437	SRX2026412	SRX2026413	SRX2026418	SRX2026419	SRX2026432	SRX2026433	SRX2026430	SRX2026431	SRX2026421	SRX2026420	SRX2026423	SRX2026422	SRX2026425	SRX2026424	SRX2026427	SRX2026426	SRX2026429	SRX2026428	SRX2026435
hsa-miR-10396a-5p	0.08161221336566483	0.0	0.0	0.24718452194791538	0.0	0.0	0.0	0.0	0.0	0.15638296217010134	0.0	0.0	0.1642252529992663	0.0	0.0	0.0	0.0	0.0	0.22881075154264205	0.0	0.0	0.0	0.09887596810696322	0.0	0.0	0.0
hsa-miR-3146	1.469019840581967	0.0	1.9316116749700212	0.9269419573046827	0.0	0.5333196803495164	0.0	0.0	0.0	0.469148886510304	0.0	1.8625387840442156	2.9560545539867937	0.0	0.48920459979517	0.42059086707961685	1.3055148428334196	0.0	1.7160806365698156	0.0	0.0	1.1916486876670915	0.0	1.574699202926631	1.0444740533496457	0.0
hsa-miR-1250-5p	2.0811114408244533	1.4574697217952646	1.9316116749700212	0.0	0.0	0.7999795205242746	0.8976922000678912	2.2968011214043136	0.0	0.703723329765456	0.0	8.78053998192273	2.9560545539867937	0.0	1.2230114994879249	0.0	0.8703432285556131	0.6175294376282917	1.7160806365698156	2.986081872392777	0.0	2.581905489945365	6.229185990738683	2.2308238708127273	2.6111851333741143	4.0620292935499185
hsa-miR-3143	5.876079362327868	0.5829878887181058	1.9316116749700212	2.2246606975312386	6.136970805938918	2.666598401747582	4.87318622893998	3.003509158759487	0.0	0.0	2.882504088952155	1.8625387840442156	1.4780272769933969	8.104678733776865	6.604262097234795	5.888272139114635	3.4813729142224523	2.22310597546185	1.7160806365698156	3.199373434706547	1.9426116892449408	2.979121719167729	9.49209293826847	10.36676975260032	7.31131837344752	12.035642351259018
hsa-miR-6826-3p	0.0	0.0	0.0	0.0	2.4547883223755673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.49145803702341	0.42658312462753956	1.618843074370784	0.0	0.0	0.7873496014633155	0.0	0.0
hsa-miR-196a-5p	3.019651894529599	4.080915221026741	0.0	6.673982092593715	6.136970805938918	5.333196803495164	3.5907688002715648	1.2367390653715535	0.41202401440765574	1.642021102786064	0.0	4.523308475535952	5.5836586019750545	5.673275113643805	0.48920459979517	1.2617726012388504	5.657230985611485	3.0876471881414584	0.0	4.265831246275396	14.893356284211212	1.7874730315006375	0.0	0.5248997343088769	1.5667110800244686	0.0
hsa-miR-5010-3p	16.03679992635314	28.566406547187185	23.56566243463426	39.30233898971854	5.891491973701362	19.732828172932106	4.231977514605773	13.780806728425882	22.455308785217237	16.18563658460549	14.892937792919467	16.496772087248768	26.111815226883344	6.645836561697029	12.963921894572005	51.73267665079287	34.37855752794672	14.07967117792505	41.185935277675576	21.11586466906321	14.407703361899978	30.784257764733198	22.543720728387616	7.348596280324277	10.444740533496457	15.646335056636723
hsa-miR-3692-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.798230907447521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7850-5p	1.469019840581967	17.198142717184123	0.0	0.0	0.7364364967126702	3.4665779222718562	0.7694504572010495	5.476987289502594	2.6781560936497626	4.2223399785927365	9.368138289094503	13.83600239575703	1.7243651564922962	0.0	1.712216099283095	2.3132497689378924	0.0	1.2350588752565834	0.6864322546279262	5.118997495530475	4.370876300801116	3.3763379483900926	15.424651024686263	9.185745350405346	3.8297381956153673	0.0
hsa-miR-5001-5p	1.2241832004849724	0.0	0.0	0.5561651743828097	0.0	0.7999795205242746	0.38472522860052477	0.0	0.0	0.0	1.2010433703967311	0.0	0.4926757589977989	0.0	0.0	0.0	0.0	0.0	0.0	0.6398746869413093	0.0	0.0	0.0	0.0	0.6963160355664304	0.0
hsa-miR-676-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.641208714334208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24701177505131666	0.0	0.0	0.0	0.5958243438335458	0.0	0.0	0.0	0.0
hsa-miR-412-3p	0.0	1.7489636661543175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8411817341592337	0.0	0.0	3.775377400453594	0.0	0.0	0.0	1.3348255694440034	0.0	0.0	0.0
hsa-miR-3139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.611029685666839	0.0	0.0	0.0	0.0	0.0	0.0	0.26244986715443847	0.0	0.0
hsa-miR-4691-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.024900814941656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7415697608022241	0.0	0.0	0.0
hsa-miR-3138	3.305294641309426	22.445033715647075	15.066571064766165	20.207334669242083	11.782983947402723	8.533114885592262	24.365931144699903	10.953974579005187	20.807212727586617	15.24733881158488	35.07046641558455	70.7764737936802	14.04125913143727	12.805392399367445	18.58977479221646	18.50599815150314	3.4813729142224523	9.139435676898717	22.99548053003553	28.36777778773138	21.36872858169435	22.244108836452376	25.658313723756958	29.39438512129711	17.40790088916076	13.84098870394787
hsa-miR-6770-3p	0.2448366400969945	1.1659757774362118	0.7726446699880083	0.0	0.0	0.0	0.0	0.53003102801638	0.0	0.0	0.0	0.0	0.7390136384966983	0.0	0.0	2.102954335398084	0.0	0.0	0.0	0.42658312462753956	0.0	0.9930405730559096	2.373023234567117	0.0	0.3481580177832152	0.0
hsa-miR-3137	0.0	0.0	0.0	0.0	0.0	0.0	1.7953844001357824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
