name	SRX2464402	SRX2464388	SRX2464389	SRX2464386	SRX2464387	SRX2464384	SRX2464385	SRX2464382	SRX2464383	SRX2464380	SRX2464381	SRX2464368	SRX2464369	SRX2464401	SRX2464400	SRX2464403	SRX2464367	SRX2464405	SRX2464404	SRX2464407	SRX2464406	SRX2464399	SRX2464398	SRX2464395	SRX2464394	SRX2464397	SRX2464396	SRX2464391	SRX2464390	SRX2464393	SRX2464392	SRX2464373	SRX2464372	SRX2464371	SRX2464370	SRX2464377	SRX2464376	SRX2464375	SRX2464374	SRX2464379	SRX2464378
hsa-miR-3661	0.4763570877528355	0.0	0.0	0.0	0.5015595995748781	0.0	0.8932212900366345	0.0	1.4104770233292898	0.0	0.0	0.0	0.3187699559954014	1.0035485476645418	0.0	0.7086849518014506	0.3170247355379656	0.5453457737611244	0.0	0.0	0.0	0.46410108492910623	0.0	1.2839324625846031	0.0	0.0	0.0	0.0	0.668307733434322	0.0	0.6449332752033474	1.0891474444244365	0.0	0.2810578793733309	1.1836333804498327	0.9907706412201539	0.43245964232560363	1.3156391561402745	2.0169260433558422	0.0	0.5525496852676992
hsa-miR-1224-5p	2663.312477626103	3214.804379397007	2223.2916030751135	1979.1553219274783	5955.76946515189	1978.2229814843574	3280.980442562566	2047.3282222318476	2540.551214420717	2531.4943616919095	2872.9179643286943	1940.5766401232472	2314.269880526614	1921.126436412488	2293.0727001017626	2596.7988346384655	1561.5053348922497	2385.015206966901	1774.8881759232509	2490.331812788876	1949.7354296516176	2320.7374751879956	2198.712245382198	2291.6054569697526	2538.1489149605095	2243.1102838705237	2676.0981357821734	1921.6352038194832	2017.8438164826964	3402.1717078620095	2311.010902811995	2750.097297171702	3523.7213291375956	3192.5364518016654	2063.309708800148	2830.301465085573	2311.2805584091884	2491.82056172968	2294.4550669216064	2869.3962288858033	2352.2040101845955
hsa-miR-191-3p	157.91237459006496	126.61640273755793	156.19172623140204	147.0777783661777	134.41797268606732	150.93210931073952	179.1801907813489	153.28491743790397	190.1323027447883	167.59254863916857	152.30240227750667	143.70332187391458	141.85263041795363	140.49679667303585	148.53600641706333	149.35535359215572	174.04657981034313	151.60612510559258	154.42396012149334	144.90959754378233	154.3010711872642	142.24698253077105	161.46878575746786	146.15431199088067	142.40800990283392	165.6375722038231	130.01920698727048	176.91086752759972	163.7353946914089	172.83462508052943	142.96020933674203	181.16152492259792	131.46041852922474	145.44745257569872	182.98972061754412	153.89970626953055	165.1995833683806	146.91303910233066	162.16085388580973	140.6365285619871	143.38664332696794
hsa-miR-383-3p	0.0	0.0	0.443726494975574	0.5995018139925722	0.0	0.0	0.35728851601465383	0.48127132633564823	0.0	0.0	0.0	0.0	0.3187699559954014	1.0035485476645418	0.0	0.3543424759007253	0.6340494710759312	0.0	0.0	0.0	0.37958443096497957	0.0	0.0	0.0	0.0	0.6089616625140556	0.34811032660581115	0.0	0.668307733434322	0.0	0.0	0.0	0.9701875906215847	0.0	0.47345335217993306	0.0	0.43245964232560363	0.0	0.0	0.0	0.5525496852676992
hsa-miR-214-3p	6.430820684663279	8.348334246432392	5.546581187194675	6.39468601592077	3.5109171970241464	4.141429828648341	6.7884818042784225	3.3688992843495376	4.513526474653728	4.011523770618397	1.9525949009936754	4.072563777803247	3.9846244499425176	5.686775103432404	6.5417412152592656	4.429280948759066	4.755371033069484	5.998803511372368	7.10903141224266	5.132214913008958	8.16106526574706	5.569213019149275	7.662925425778136	4.493763619046112	1.0954462300217995	6.394097456397583	8.876813328448184	5.722855067700132	3.3415386671716103	5.563346300875411	6.449332752033475	6.534884666546619	6.791313134351093	9.415438959006584	5.44471355006923	9.577449531794821	6.05443499255845	6.139649395321281	3.6304668780405165	7.927319981573385	3.8678477968738947
hsa-miR-93-5p	103.84584513011814	112.00681780630126	165.95370912086466	174.05535999584345	88.0237097253911	212.3633184356899	93.78823545384662	194.43361583960188	208.18640864340318	148.20351708117965	107.82662953265074	281.87959290652475	303.30961312962444	158.5606705309976	153.92332271198273	93.19207116189075	359.347537732284	132.62809217870546	212.48104998814173	178.72183697066487	190.74117655990224	96.30097512278954	175.1525811606431	128.82122374598853	136.93077875272493	174.77199714153394	134.1965309065402	185.12192045082165	124.75077690774012	89.75532032078996	165.10291845205694	148.12405244172336	83.43613279345628	131.53508754671884	151.2683460214886	105.68220173014974	180.55190067093952	164.4548945175343	128.27649635743157	94.54063089135666	178.197273498833
hsa-miR-767-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.35728851601465383	0.48127132633564823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49763957110435925	0.0	0.0	0.42995551680223165	0.0	0.0	0.2810578793733309	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-98-3p	24.770568563147442	25.740697259833208	26.179863203558863	34.17160339757661	10.281971791285	33.131438629186725	18.757647090769325	32.72645019082408	33.851448559902956	24.2920050554114	21.912453888929022	21.235511127116933	18.32927246973558	26.092262239278085	20.58724441272769	23.032260933547146	35.348258012483164	24.431490664498373	29.620964217677752	19.32127967250431	27.899455675926	24.365306958778078	26.54656308215997	24.394716789107463	28.481601980566786	29.230159800674667	28.196936455070706	25.13079834077014	25.618463114982344	23.73694421706842	22.357686873716045	38.84625885113823	30.075815309269124	22.7656882292398	34.79882138522508	21.13644034602995	21.62298211628018	24.77787077397517	29.043735024324132	18.203475513242587	17.129040243298675
hsa-miR-4741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5872088875239544	0.0
hsa-miR-6861-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3170247355379656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-33b-5p	0.0	1.3913890410720653	1.774905979902296	0.0	0.0	0.46015886984981563	0.0	0.0	0.0	0.0	0.8678199559971891	0.0	0.4781549339931021	0.0	0.0	0.0	0.4755371033069484	0.43627661900889947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44553848895621473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6486894634884054	0.6578195780701372	0.0	1.1744177750479088	0.0
hsa-miR-296-5p	0.0	0.0	0.443726494975574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4544870635011597	4.303394405937919	0.0	0.0	0.0	0.3170247355379656	0.0	0.0	0.0	0.0	0.6961516273936593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43245964232560363	0.0	0.806770417342337	0.0	0.0
hsa-miR-148a-3p	6615.289966895564	6596.92329098293	6273.294254340921	7784.630971662548	4085.579108237063	6489.965660644337	4984.532086920435	11509.36313365386	7045.19168382747	11469.169322629697	9916.795592168879	9718.59166090205	16838.624463012085	7210.998089243565	7442.481259354449	6709.563366799209	10232.211108039493	7711.134706404922	9196.914443399373	5582.642245374214	6804.050925047259	6597.312947538478	6794.6886074466665	10022.162814191648	11644.593425131729	7634.095641691829	8923.89525012162	8108.041532003325	6409.182548257388	4045.294540243207	6935.6124415367985	5120.98975910963	3499.7091862697116	8295.704367583234	7043.092067028684	5286.587013110538	6771.453079534302	6735.633933052825	3483.4329694798753	4612.525811500662	5986.04701534762
hsa-miR-127-5p	143.8598405013563	156.53126712060734	124.02155534567292	151.67395894012077	108.5876533079611	167.9579874951827	191.8639330998691	139.80932030050582	160.51228525487318	153.99794030540622	128.8712634655826	146.6122960009169	171.02008139153284	139.4932481253713	151.61447287130298	157.32805929992205	132.19931471933165	139.9357255471045	139.41600491786994	157.89108232374616	131.33621311388293	144.1033868704875	143.95352764140355	131.17509992739363	158.29198023815002	147.9776839909155	147.77283364416684	172.92975095876486	127.86954633043362	77.88684821225576	139.52056520232418	89.31009044280378	109.63119774023907	130.97297178797217	180.38572718055448	126.8186420761797	152.22579409861248	174.10291499589633	84.71089382094539	145.6278041059407	141.72899427116485
hsa-miR-323b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21695498899929727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14052893968666544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4745-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44553848895621473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
