name	SRX1169949	SRX1169948	SRX1169947	SRX1169946	SRX1169945	SRX1169944	SRX1169943	SRX1169942	SRX1169941	SRX1169940	SRX1169929	SRX1169921	SRX1169920	SRX1169923	SRX1169922	SRX1169925	SRX1169924	SRX1169927	SRX1169926	SRX1169958	SRX1169950	SRX1169951	SRX1169952	SRX1169953	SRX1169954	SRX1169955	SRX1169956	SRX1169957	SRX1169938	SRX1169939	SRX1169919	SRX1169932	SRX1169933	SRX1169930	SRX1169936	SRX1169937	SRX1169935
hsa-miR-147b-3p	0.0	0.0	0.0	0.0	0.0	0.15122605770151212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6741-3p	0.49838341034464545	1.7229542300249303	4.350452909338193	1.6597901560501511	1.8433089115383765	1.4366475481643652	4.256737658960773	1.234246931728248	3.359114850842704	1.4833816750939228	4.534527879127626	2.9952811591797994	2.7903495001532788	1.4488438168387874	1.4310589964615936	0.0	1.3052808181152094	2.5801515107969664	3.9929165660118953	2.1825965751240193	3.266804367420457	1.1955637411819702	2.612862600007316	3.324442428671416	1.4309977363404558	4.486113316338441	1.7543877603383513	2.437314703149693	1.6407559136221155	1.1524677359454398	5.633741843861438	2.506299926633766	0.9684639097081728	2.495293971542516	1.5708915509312318	1.4133743373419656	2.2091523857851647
hsa-miR-363-5p	0.0	0.0	0.0	0.3319580312100302	0.0	0.15122605770151212	0.18918834039825658	0.0	0.0	0.14127444524704028	0.37787732326063544	0.9734663767334347	0.0	0.0	0.0	0.0	0.0	0.07167087529991574	0.0	1.2277105735072609	0.0	0.0	0.5080566166680892	0.2374601734765297	0.5366241511276709	0.0	0.0	0.0	0.0	0.0	0.0	0.45569089575159377	0.3228213032360576	0.0	0.5712332912477206	0.2019106196202808	0.0
hsa-miR-3187-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14825636431214312	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-193b-3p	0.0	0.0	0.6797582670840926	0.0	0.0	0.22683908655226817	1.0405358721904112	0.0	0.18661749171348355	0.0	1.322570631412224	0.14976405795898998	0.0	0.115907505347103	0.1506377891012204	0.0	0.0	0.1075063129498736	0.0	0.8184737156715072	0.44547332283006236	0.0	0.29031806666747956	0.0	0.0	0.0	0.7309949001409797	0.0	0.0	0.0	0.37064091078035777	0.45569089575159377	0.4842319548540864	0.3838913802373102	1.713699873743162	0.0	0.0
hsa-miR-939-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231815010694206	0.0	0.0	0.0	0.07167087529991574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4385969400845878	0.0	0.0	0.0	0.14825636431214312	0.0	0.0	0.0	0.0	0.4038212392405616	0.0
hsa-miR-1343-3p	0.0	0.2027004976499918	0.0	1.3278321248401208	0.0	0.5292912019552924	1.4189125529869244	0.4408024756172314	0.18661749171348355	0.8476466714822416	0.7557546465212709	0.29952811591797995	1.7756769546429956	1.2170288061445815	0.45191336730366116	0.0	2.6105616362304187	1.6842655695480198	0.0	0.682061429726256	1.4849110761002078	0.5977818705909851	0.0	0.0	0.7154988681702279	0.3204366654527458	0.2923979600563919	2.437314703149693	0.7721204299398191	0.0	2.37210182899429	1.3670726872547814	0.6456426064721152	0.9597284505932754	2.8561664562386033	0.30286592943042123	1.8777795279173901
hsa-miR-5193	0.0	0.3040507464749877	0.0	0.22130535414002014	0.0	0.0	0.18918834039825658	0.0	0.0	0.28254889049408055	0.37787732326063544	0.0	0.0	0.4056762687148605	0.0	0.0	0.0	0.07167087529991574	0.0	0.2728245718905024	0.0	0.0	0.5080566166680892	0.0	0.0	0.48065499817911866	0.2923979600563919	0.0	0.0	0.0	0.14825636431214312	0.0	0.3228213032360576	0.3838913802373102	0.2856166456238603	0.0	0.0
hsa-miR-374a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18661749171348355	0.0	1.1336319697819064	0.0	0.0	0.0	0.0	0.0	0.0	0.25084806354970507	3.9929165660118953	0.0	0.2969822152200416	0.0	1.4515903333373978	1.3060309541209134	0.35774943408511395	0.0	0.5847959201127838	0.0	0.48257526871238693	0.0	0.22238454646821465	0.45569089575159377	0.0	0.7677827604746204	0.2856166456238603	0.6057318588608425	0.6627457157355494
hsa-miR-1914-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07167087529991574	0.0	0.0	0.0	0.0	0.0	0.2374601734765297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-146a-5p	30.346012096540633	21.18220200442414	63.62537379907107	35.51950933947323	45.46828648461329	14.933573198024321	28.37825105973849	35.264198049378514	44.69488926537931	65.19815648150909	49.690868008773556	244.7144707049896	140.91264975774058	83.68521886060836	108.49686760015399	210.91706740909473	58.737636815184416	73.73141296478832	99.82291415029738	94.26088958816858	49.670275495551955	47.0255071531575	182.17458683384342	196.37956346509006	143.45752306813068	72.25846805959418	210.23413328054576	78.96899638205005	45.07253009773694	8.931624953577158	12.750047330844307	61.29042547858936	96.36215901596319	53.744793233223426	85.82780200997003	42.80505135949953	33.57911626393451
hsa-miR-20a-5p	28.40785438964479	55.23588560962276	308.06644664251075	45.14629224456411	111.36658007211025	164.71038117989693	189.66131124925224	507.86322557446624	321.106497408334	397.2872857755518	1017.2457542176306	856.52560814379	438.90929296729183	96.59924674803143	468.44586465752013	1479.4139734379899	211.0203989286255	435.11985651873005	1131.9918464643722	167.78711171265897	181.10965424835535	213.14244696960793	1455.449144306853	1576.0627480593073	907.0736901228064	369.7305058215598	489.9127820744846	91.64303283842845	235.97930640035716	129.652620293862	119.71701418205556	872.344271433801	707.8395108955957	705.7203206695884	446.2284060130111	243.0835601378497	133.1014312435562
hsa-miR-1297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07488202897949499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14477258061371606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6735-3p	0.11075186896547677	0.2027004976499918	0.0	0.0	0.0	0.0	0.18918834039825658	0.0	0.18661749171348355	0.2119116678705604	0.0	0.22464608693848495	0.0	0.115907505347103	0.3012755782024408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21773855000060968	0.0	0.0	0.9613099963582373	0.4385969400845878	0.0	0.19303010748495478	0.0	0.29651272862428624	0.0	0.3228213032360576	0.0	0.4284249684357905	0.30286592943042123	0.0
hsa-miR-4433b-5p	1.2182705586202445	16.31739006082434	33.71601004737099	20.360092580881854	6.75879934230738	3.553812355985535	17.68910982723699	8.022605056233612	43.01533183995796	12.290876736492503	31.174879169002423	77.27825390683883	17.3762673418636	21.906518510602467	17.925896903045228	35.15284456818246	29.151271604573008	26.446552985668905	17.968124547053527	16.369474313430143	23.907068325213345	39.453603459005016	43.69286903345567	37.04378706233864	16.993098119042912	22.75100324714495	57.456199151081	49.2337570036238	40.92238278681041	23.337471652895157	22.534967375445753	21.873162996076502	15.334011903712735	14.971763829255096	38.129822190785355	7.167826996519969	29.492184350231952
hsa-miR-1294	0.49838341034464545	0.7094517417749713	5.166162829839104	0.5532633853500504	0.30721815192306273	0.7561302885075606	0.8513475317921546	0.4408024756172314	3.17249735912922	1.4833816750939228	1.322570631412224	3.9687475359132343	6.7222056140056266	5.38969899864029	7.230613876858579	3.1246972949495517	7.396591302652853	9.24554291368913	0.0	4.50160543619329	2.672839936980374	0.9963031176516418	4.427350516679064	3.5619026021479456	5.187366794234152	0.8010916636318645	3.6549745007048986	0.9749258812598772	1.8337860211070702	2.5930524058772395	9.784920044601446	1.822763583006375	0.8070532580901439	0.3838913802373102	1.1424665824954412	0.8076424784811232	0.2209152385785165
hsa-miR-548ap-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3805022045663562	0.579537526735515	0.0	0.0	0.0	0.07167087529991574	0.0	0.0	0.0	0.0	0.0	0.4749203469530594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1291	0.0	0.0	0.0	0.0	0.0	0.0	0.18918834039825658	0.0	0.0	0.14127444524704028	0.0	0.37441014489747493	0.0	0.0	0.1506377891012204	0.0	0.8701872120768062	0.07167087529991574	0.0	0.2728245718905024	0.0	0.0	0.29031806666747956	0.0	0.0	0.3204366654527458	0.5847959201127838	0.0	0.19303010748495478	0.0	0.14825636431214312	0.45569089575159377	0.0	0.0	0.2856166456238603	0.6057318588608425	0.3313728578677747
hsa-miR-433-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1075063129498736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-625-5p	2.8241726586196574	8.41207065247466	13.187310381431397	8.298950780250756	3.533008747115222	4.688007788746876	10.594547062302368	6.523876639135025	13.063224419943849	6.004163922999211	9.069055758255251	6.215208405298084	18.517773955562667	9.388507933115342	10.770601920737258	6.2493945898991035	21.31958669588175	7.023745779391742	15.971666264047581	8.730386300496077	12.621744146851766	6.177079329440179	12.193358800034142	7.479995464510686	10.732483022553419	7.049606639960407	10.8187245220865	13.161499397008342	6.466508600745985	9.795975755536238	17.12361007805253	8.88597246715608	3.873855638832691	4.222805182610411	7.140416140596508	5.552542039557722	5.854253822330687
hsa-miR-491-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35774943408511395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2856166456238603	0.0	0.0
hsa-miR-1908-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2536681363775708	0.347722516041309	0.1506377891012204	0.0	0.0	0.17917718824978934	0.0	0.0	0.0	0.0	0.5080566166680892	0.0	0.35774943408511395	0.0	0.0	0.0	0.0	0.0	0.29651272862428624	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-32-5p	0.0	0.0	1.0876132273345482	0.0	0.0	0.9073563462090727	0.0	1.4105679219751406	1.1197049502809013	0.5650977809881611	2.078325277933495	0.4492921738769699	1.5220088182654248	0.579537526735515	0.6025511564048815	0.0	0.0	1.1825694424486097	0.0	0.0	0.2969822152200416	0.0	2.3225445333398365	3.6806326888862104	2.5042460385957974	2.2430566581692206	1.1695918402255676	0.0	1.1581806449097285	0.0	0.667153639404644	2.506299926633766	0.6456426064721152	1.3436198308305856	1.5708915509312318	1.6152849569622465	0.9941185736033242
hsa-miR-6729-3p	0.0	0.0	0.0	0.22130535414002014	0.0	0.0	0.0	0.0	0.18661749171348355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6835363436273907	0.0	0.0	0.0	0.2019106196202808	0.0
hsa-miR-6782-3p	0.11075186896547677	0.0	0.0	0.22130535414002014	0.4608272278845941	0.15122605770151212	0.47297085099564146	0.0	0.3732349834269671	0.28254889049408055	0.0	0.9734663767334347	0.5073362727551416	1.5647513221858904	0.3012755782024408	0.0	0.0	0.9675568165488624	0.0	0.2728245718905024	0.2969822152200416	0.5977818705909851	0.0	0.0	0.5366241511276709	0.3204366654527458	0.2923979600563919	0.0	0.38606021496990955	0.0	0.667153639404644	0.0	0.0	0.3838913802373102	0.9996582596835111	0.30286592943042123	0.0
hsa-miR-487a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26448148537033883	0.0	0.0	0.37787732326063544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3150b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4056762687148605	0.0	0.0	0.0	0.07167087529991574	0.0	0.0	0.0	0.0	0.14515903333373978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45569089575159377	0.0	0.0	0.0	0.30286592943042123	0.0
hsa-let-7e-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14976405795898998	0.0	0.347722516041309	0.0	0.0	0.0	0.07167087529991574	0.0	0.2728245718905024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14825636431214312	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5188	0.22150373793095354	0.0	0.27190330683363706	0.0	0.0	0.0	0.47297085099564146	0.0	0.0	0.2119116678705604	0.5668159848909532	0.4492921738769699	0.0	0.0	0.3012755782024408	0.0	0.0	0.28668350119966296	0.0	0.2728245718905024	0.44547332283006236	0.3985212470606567	0.7983746833355688	0.7123805204295891	0.7154988681702279	0.3204366654527458	0.2923979600563919	0.0	0.0	0.0	0.0	0.0	0.3228213032360576	0.0	0.2856166456238603	0.0	0.2209152385785165
hsa-miR-550a-3-5p	0.16612780344821515	0.9797190719749602	0.9969787917233359	0.8925982616980812	0.7680453798076569	1.2350128045623492	1.7657578437170611	0.9109917829422783	1.7106603407069327	1.1772870437253358	1.4485297391657692	1.7971686955078796	2.7818938956073604	1.3638449795842453	2.0838227492335486	0.0	1.160249616102408	1.208848763391912	3.9929165660118953	2.27353809908752	0.8909466456601247	0.19926062353032836	0.730633801113157	2.849522081718356	2.8619954726809116	0.9079038854494463	1.9590663323778257	1.2999011750131695	2.0525534762566857	0.0	3.2517562572463388	1.7468151003811097	0.7532497075508011	1.1516741407119304	2.7609609076973163	2.0258365501901507	0.8100225414545605
hsa-miR-4661-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18661749171348355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14515903333373978	0.0	0.5366241511276709	0.0	0.0	0.0	0.19303010748495478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2277-5p	0.11075186896547677	0.0	0.0	0.22130535414002014	0.0	0.15122605770151212	0.0	0.0	0.0	0.4238233357411208	1.322570631412224	1.1981124636719198	1.7756769546429956	1.390890064165236	0.6025511564048815	0.0	0.0	1.325911193048441	3.9929165660118953	0.5456491437810048	0.44547332283006236	0.0	1.306431300003658	0.831110607167854	0.5366241511276709	0.0	0.2923979600563919	0.0	0.5790903224548642	0.0	0.5188972750925008	0.0	0.0	0.9597284505932754	0.4284249684357905	0.2019106196202808	0.0
hsa-miR-548j-5p	0.0	0.0	1.0876132273345482	0.3319580312100302	0.0	0.0	0.8513475317921546	0.35264198049378515	0.3732349834269671	0.494460558364641	0.0	1.0483484057129298	1.5220088182654248	1.2170288061445815	0.7531889455061019	0.0	1.7403744241536123	0.6092024400492837	0.0	0.2728245718905024	0.0	0.3985212470606567	0.5080566166680892	1.1873008673826486	0.7154988681702279	1.2817466618109832	0.0	0.0	0.48257526871238693	0.0	0.4447690929364293	0.45569089575159377	1.1298745613262016	0.5758370703559652	0.0	0.2019106196202808	0.0
hsa-miR-548o-3p	0.8860149517238142	0.4054009952999836	3.398791335420463	1.4384848019101308	1.228872607692251	2.570842980925706	1.1351300423895394	1.0579259414813553	3.639041088412929	2.684214459693765	5.290282525648896	6.439854492236568	1.3951747500766394	0.695445032082618	1.7323345746640344	5.468220266161715	0.0	1.4692529436482726	0.0	3.1374825767407777	2.227366614150312	3.5866912235459107	3.483816800009755	4.986663643007124	2.5042460385957974	3.364584987253831	3.6549745007048986	1.4623888218898158	4.343177418411482	0.8643508019590799	0.37064091078035777	5.4682907490191255	9.846049748699757	7.293936224508893	5.569524589665276	3.1296146041143524	3.645101436545522
hsa-miR-124-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7610044091327124	0.927260042776824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1289	0.0	0.0	0.0	0.0	0.0	0.22683908655226817	0.0	0.0	0.18661749171348355	0.0	0.0	0.14976405795898998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2728245718905024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2019106196202808	0.0
hsa-miR-485-3p	0.5537593448273839	4.763461694774807	1.4954681875850038	0.22130535414002014	0.4608272278845941	1.5122605770151212	4.918896850354671	2.6448148537033886	5.691833497261248	3.0374005728113658	1.1336319697819064	0.5241742028564649	2.1561791592093518	7.939664116276555	5.197003723992103	12.498789179798207	3.915842454345628	3.8702272661954495	0.0	6.274965153481555	10.542868640311475	4.782254964727881	10.378870883362394	8.904756505369864	2.6831207556383547	13.458339949015324	5.847959201127837	13.161499397008342	3.764087095956618	8.355391085604438	5.411357297393224	4.784754405391735	1.6141065161802879	1.9194569011865508	4.569866329981765	3.8363017727853355	4.418304771570329
hsa-miR-4742-3p	2.6580448551714424	4.1553602018248315	10.604228966511846	3.7621910203803424	5.376317658653599	3.2513602405825104	5.0134910205538	3.8790617854316367	6.531612209971924	6.145438368246252	6.801791818691438	11.382068404883237	4.946528659362631	4.63630021388412	3.84126362208112	8.592917561111268	2.6105616362304187	3.153518513196292	11.978749698035685	20.325430605842428	5.494170981570769	6.7748612000311645	5.225725200014632	7.361265377772421	8.22823698395762	13.137903283562578	6.578954101268818	16.086277040787973	9.844535481732693	6.338572547699919	3.113383650555005	12.075808737417235	14.688369297240621	6.526153464034273	9.996582596835111	7.26878230633011	4.7496776294381045
hsa-miR-503-5p	4.042443217239902	6.486415924799737	19.848941398855505	3.9834963745203624	12.442335152884041	6.578333510015777	22.418818337193404	9.345012483085306	19.874762867485998	13.350435075845306	27.20716727476575	20.667439998340615	11.288232068801902	2.8976876336775748	14.762503331919598	0.0	4.350936060384031	3.010176762596461	13.975207981041633	30.419939765791018	10.542868640311475	12.951940529471344	19.66904901672174	42.62410113903708	34.16507095512838	8.010916636318644	29.678392945723775	19.498517625197543	15.924983867508768	2.3049354718908797	5.411357297393224	15.037799559802595	10.814513658407929	30.327419038747504	27.56200630270252	15.2442517813312	6.95883001522327
hsa-miR-6718-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07167087529991574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2019106196202808	0.0
hsa-miR-6771-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35774943408511395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3688-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2374601734765297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1284	1.7720299034476283	1.013502488249959	1.9033231478354593	1.6597901560501511	0.7680453798076569	0.9829693750598287	1.986477574181694	1.0579259414813553	3.265806104985962	2.472302791823205	1.7004479546728595	2.5459889853028295	1.5220088182654248	1.15907505347103	0.9038267346073223	1.5623486474747759	0.0	0.7167087529991574	0.0	3.0010702907955262	2.8213310445903947	1.594084988242627	2.1773855000060967	1.3060309541209134	2.8619954726809116	1.7624016599901018	2.1929847004229392	0.9749258812598772	2.798936558531844	3.4574032078363195	0.5930254572485725	2.506299926633766	3.5510343355966336	1.9194569011865508	2.9989747790505334	2.6248380550636505	2.2091523857851647
hsa-miR-6852-3p	0.0	0.0	0.27190330683363706	0.0	0.0	0.15122605770151212	0.0	0.0	0.18661749171348355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5456491437810048	0.0	0.0	0.29031806666747956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3228213032360576	0.0	0.0	0.0	0.0
hsa-miR-196b-5p	0.49838341034464545	1.6216039811999343	7.477340937925019	0.5532633853500504	0.30721815192306273	3.780651442537803	2.932419276172977	2.0276913878392646	8.95763960224721	7.134359484975533	12.281013005970651	11.307186375903742	10.273559523291619	1.4488438168387874	4.594452567587222	4.687045942424327	0.8701872120768062	5.446986522793596	3.9929165660118953	0.9548860016167584	0.8909466456601247	1.9926062353032836	3.0483397000085355	6.055234423651507	6.439489813532051	2.2430566581692206	0.5847959201127838	0.9749258812598772	5.501358063321211	0.8643508019590799	6.078510936797867	11.392272393789845	6.2950154131031235	4.4147508727290665	2.9989747790505334	5.249676110127301	3.645101436545522
hsa-miR-4731-5p	0.0	0.0	0.27190330683363706	0.0	0.30721815192306273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07167087529991574	0.0	0.0	0.0	0.0	0.14515903333373978	0.0	0.0	0.0	0.2923979600563919	0.0	0.2895451612274321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-363-3p	164.1896457413193	453.03561224773165	1236.6162394793812	529.8050178112082	461.5952732644018	772.1602506239209	865.5366573220239	573.3958602828947	927.7688600535835	843.1258892343363	1285.3497150710514	1204.4025541061974	1159.7707195182538	766.6122403657392	848.0154337453201	1263.1588814833563	810.579388049545	738.245851026782	1423.4747557832407	974.9386076507103	698.3536790899277	878.7393497687481	1813.1814853717437	2061.154305776278	2310.8824694727937	1043.9826560450458	1080.7028603684244	904.731217809166	1247.2640395140352	368.213441634568	874.5642930773322	1259.3017904095295	1852.9942805749706	1302.735398835312	1847.0828472495048	1913.5069421414012	635.0208532939456
hsa-miR-451b	0.38763154137916866	0.2027004976499918	1.0876132273345482	0.0	0.4608272278845941	0.3780651442537803	0.0	0.17632099024689257	0.5598524751404507	0.6357350036116812	0.37787732326063544	0.5990562318359599	0.0	0.231815010694206	0.0	0.0	0.0	0.3225189388496208	0.0	0.682061429726256	0.0	0.0	0.21773855000060968	0.35619026021479455	0.0	0.0	0.2923979600563919	0.0	0.6756053761973417	0.5762338679727199	0.0	0.9113817915031875	0.4842319548540864	0.3838913802373102	1.5708915509312318	0.7066871686709828	1.5464066700496155
hsa-miR-451a	42823.09615045332	63901.33188415991	254873.18701672586	126769.23948525704	79571.80548421267	137129.06705469257	68442.1929350263	125935.32775295031	239453.75567235527	91710.84907213064	290301.797392382	136006.5818308192	90390.07437169256	72207.0145135901	139095.31914912848	193817.94263680704	95449.09491828071	102274.62573648096	164721.78355597172	137673.8267656729	92824.01873363814	178332.08098031447	118677.3079850823	186867.74002622746	123151.12856530849	198364.39512852955	111294.41214340425	131965.47982439635	203162.45085694751	67127.21198174606	40488.36832455335	232535.19072942442	347320.211938642	272521.8035908048	324628.16639968654	247112.5519452927	130346.94959133994
hsa-miR-3187-3p	0.0	0.0	0.0	0.0	0.30721815192306273	0.0	0.0	0.0	0.3732349834269671	0.14127444524704028	0.37787732326063544	0.14976405795898998	0.0	0.231815010694206	0.6025511564048815	0.0	0.0	0.07167087529991574	0.0	0.5456491437810048	0.5939644304400832	0.0	0.7257951666686989	1.1873008673826486	1.7887471704255697	0.0	0.0	0.0	0.19303010748495478	0.0	0.29651272862428624	0.6835363436273907	0.6456426064721152	0.3838913802373102	0.5712332912477206	0.0	0.0
hsa-miR-891a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3985212470606567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-939-3p	0.0	0.0	0.0	0.22130535414002014	0.0	0.0	0.0	0.0	0.18661749171348355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-146a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1075063129498736	3.9929165660118953	0.0	0.0	0.0	0.0	0.4749203469530594	0.0	0.3204366654527458	0.2923979600563919	0.0	0.7721204299398191	0.0	0.0	0.0	0.0	0.0	0.2856166456238603	0.504776549050702	0.2209152385785165
hsa-miR-6730-3p	0.0	0.2027004976499918	0.0	0.22130535414002014	0.0	0.15122605770151212	0.0	0.0	0.3732349834269671	0.14127444524704028	0.0	0.22464608693848495	0.2536681363775708	0.927260042776824	0.0	0.0	0.0	0.2150126258997472	0.0	0.2728245718905024	0.0	0.0	0.0	0.2374601734765297	0.0	1.1215283290846103	1.3157908202537634	0.0	0.38606021496990955	0.0	0.4447690929364293	0.9113817915031875	0.0	0.0	0.0	0.0	0.0
hsa-miR-20a-3p	0.0	0.0	0.27190330683363706	0.0	0.0	0.0	0.37837668079651315	0.35264198049378515	0.46654372928370885	0.3531861131176007	0.37787732326063544	0.14976405795898998	0.0	0.0	0.0	1.5623486474747759	0.0	0.28668350119966296	0.0	0.2728245718905024	0.0	0.0	0.5080566166680892	0.9498406939061188	0.0	0.3204366654527458	0.2923979600563919	0.0	0.19303010748495478	0.0	0.0	0.0	0.0	0.0	0.4284249684357905	0.0	0.441830477157033
hsa-miR-1275	0.16612780344821515	0.5067512441249795	2.1752264546690965	0.0	0.0	0.45367817310453634	0.662159191393898	0.0	0.6531612209971924	0.6357350036116812	0.37787732326063544	0.6739382608154548	0.5073362727551416	0.347722516041309	0.6025511564048815	0.0	1.3052808181152094	0.6092024400492837	0.0	2.1825965751240193	0.44547332283006236	0.3985212470606567	0.21773855000060968	0.4749203469530594	0.0	2.4032749908955933	0.0	1.4623888218898158	0.38606021496990955	0.0	0.7412818215607155	0.0	0.8070532580901439	0.7677827604746204	0.856849936871581	0.30286592943042123	0.3313728578677747
hsa-miR-378g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115907505347103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14825636431214312	0.0	0.0	0.0	0.0	0.0	0.0
