name	SRX326607	SRX326606	SRX326605	SRX326604	SRX326603	SRX326602	SRX326601	SRX326620	SRX326629	SRX326628	SRX326623	SRX326609	SRX326608	SRX326622	SRX326625	SRX326624	SRX326627	SRX326600	SRX326618	SRX326619	SRX326621	SRX326610	SRX326611	SRX326612	SRX326598	SRX326614	SRX326615	SRX326616	SRX326617	SRX326632	SRX326633	SRX326630	SRX326631	SRX326636	SRX326637	SRX326634	SRX326635	SRX326638	SRX326639	SRX326599	SRX326613	SRX326626
hsa-miR-4660	1.291157727643558	0.6678315429660109	0.20311101072913604	1.0846857556897191	0.20801894303702873	0.5047637074894316	0.0	0.9882696626485035	1.1042817420265336	0.796617403182606	0.9019842752070278	1.4332735897125355	1.4789997497801333	0.20933986557449874	1.101930499590495	0.761507182630935	0.26495983076485685	0.0	0.5206935325437363	0.0	1.4064762229099785	1.0060179996740501	2.4742895541474557	0.0	0.23002539940460226	0.3088170192765127	0.0	1.524354081157945	0.5755289686751094	0.19552173116504948	1.2683160694377682	0.7862845554370712	1.3366881234814667	0.6125063256590783	1.1837758780805547	0.7178882312633864	2.357249991749625	1.5624843054031825	0.8429137505363039	1.1320295303281518	1.4499411126189032	2.079667918626754
ebv-miR-BART18-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2004409500460062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-15b-5p	217.19117490004135	403.77095087725013	261.4038708083981	315.9147263446307	289.6663781790625	262.1406187561781	211.87479180150592	264.5739068290422	454.6717678420425	201.9425117067906	404.5900576678635	329.41404670226444	367.1953015135949	547.6330883428886	281.5432426453715	208.65296804087617	368.6916045092984	347.1359655641122	215.8274692393787	166.0747232322515	720.959711863655	298.2843369033559	238.5627511790505	340.23569709700814	749.7677893593011	579.1091153982806	271.38302658086724	214.7910172481617	222.1541819085922	395.2471795501475	271.26109935100266	145.777156578033	333.28090545471235	716.8774035513852	197.69057163945266	356.790450937903	278.49224902527715	356.91605776281267	184.80883980508463	474.62910853394874	260.0667104724633	316.8027462708088
hsa-miR-497-3p	0.0	0.801397851559213	0.3046665160937041	0.4067571583836447	0.0	0.3365091383262877	1.200423749583603	0.0	0.0	0.0	0.0	0.0	0.0	1.0466993278724936	0.0	0.0	0.0	0.0	0.5206935325437363	0.0	0.28129524458199573	0.0	0.0	0.0	0.0	0.0	0.8890516841306052	0.2858163902171147	0.0	0.4888043279126237	0.0	0.4717707332622427	0.0	0.8575088559227095	0.0	0.0	0.0	0.0	0.0	0.0	1.713566769458704	0.6932226395422513
hsa-miR-5583-5p	0.0	0.5342652343728087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18753016305466383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-942-5p	63.358954206508876	56.364982226331314	54.73841739150217	41.62481587459297	29.850718325813624	43.24142427492797	82.2290268464768	60.14326804118035	42.61228369231801	37.24186359878683	48.6069303861565	14.0938569655066	38.924584323758964	29.098241314855322	41.873358984438816	60.920574610474794	53.389405899118664	24.40799757872664	47.90380499402374	9.960152892677405	63.38519511247637	56.337007981746815	20.0005072293586	19.92776915492073	38.06920360146167	25.014178561397532	56.67704486332608	68.78647791225227	57.93658284662767	65.01097561237896	25.841939914794526	70.76560998933641	35.8232417093033	50.838025029703495	67.17928108107148	37.090891948608295	48.99712482851007	37.276411286047356	51.20701034508046	47.33941672281362	78.03319442458098	60.07929542699511
hsa-miR-6727-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42145687526815195	0.0	0.0	0.0
hsa-miR-3194-3p	0.1844511039490797	0.0	0.0	0.0	0.0	0.0	0.6002118747918015	0.0	0.0	0.0	0.0	0.0	0.13445452270728483	0.20933986557449874	0.0	0.0	0.26495983076485685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34503809910690336	0.0	0.4445258420653026	0.19054426014474313	0.0	0.0	0.0	0.0	0.17822508313086222	0.367503795395447	0.8878319085604162	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-126-5p	1712.1673724073323	3660.5182533052985	1108.0721190328018	3991.507995218705	2893.439488173551	4402.717311291985	2600.3179122230144	3602.242920353795	3433.536724708148	1338.7155460483693	1559.230150407882	2933.433280278323	2244.045983984584	4616.048705850484	3313.6427535810676	2315.7433423806733	1810.0730838701197	5267.517077462306	2046.8462764294275	1568.0745054080382	2059.5500157478455	4354.04590258929	1084.9759694936592	1201.8583939479026	7401.642289341589	2990.1207891448344	1713.6471211617416	2340.836235878169	2151.327284907559	4263.742391516234	2236.9924674708636	2242.169038284352	2673.2871344213677	2689.3927747038806	3639.5189371586657	2819.1470841713185	5252.458106616397	237.94403850854178	3522.32583505358	4822.857446299864	4184.002799704475	1722.8893334756751
hsa-miR-6892-5p	0.3689022078981594	1.8699283203048302	1.0155550536456803	1.220271475150934	0.20801894303702873	1.0095274149788631	0.400141249861201	1.2706324234052186	0.0	0.0	0.7015433251610217	0.7166367948562677	0.20168178406092727	1.151369260659743	1.239671812039307	0.3807535913154675	0.39743974614728533	0.5423999461939253	1.0413870650874726	0.0	0.0	0.0	0.0	0.0	0.5750634985115056	0.3088170192765127	0.4445258420653026	0.5716327804342294	0.0	0.0	0.0	1.1007983776118997	0.26733762469629335	0.367503795395447	2.663495725681248	0.5982401927194887	1.8521249935175625	0.0	1.6858275010726078	0.8232942038750195	0.7908769705194019	0.0
hsa-miR-4639-5p	0.0	0.6678315429660109	0.0	0.0	0.0	0.0	0.0	0.4235441411350729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5206935325437363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6696361308870782	0.0	0.0	0.0	0.0
hsa-miR-6718-5p	0.27667665592361956	0.801397851559213	0.20311101072913604	0.2711714389224298	0.0	2.6920731066103016	0.800282499722402	0.9882696626485035	0.25983099812389027	0.0	0.0	1.9110314529500474	0.20168178406092727	3.34943784919198	0.5509652497952475	0.761507182630935	0.5299196615297137	0.5423999461939253	1.0413870650874726	0.0	0.0	0.0	0.0	0.0	1.0351142973207101	1.1580638222869228	0.0	0.5716327804342294	0.0	0.5865651934951485	0.0	0.4717707332622427	0.0	0.6125063256590783	0.0	0.3589441156316932	0.5051249982320626	0.44642408725805216	0.0	0.0	0.2636256568398006	0.0
hsa-miR-224-3p	0.0	0.0	0.20311101072913604	0.4067571583836447	0.0	0.0	0.0	0.0	0.0	0.398308701591303	0.2004409500460062	0.0	0.26890904541456967	0.20933986557449874	0.4132239373464357	0.3807535913154675	0.0	0.813599919290888	0.0	0.0	0.28129524458199573	0.0	0.0	0.0	0.23002539940460226	0.15440850963825636	0.0	0.2858163902171147	0.5755289686751094	0.29328259674757423	0.0	0.0	0.0	0.4900050605272626	0.0	0.0	0.336749998821375	0.0	0.0	1.3378530812969067	0.7908769705194019	0.0
hsa-miR-4658	0.0	0.0	0.0	0.4067571583836447	0.0	0.0	0.0	0.0	0.0	0.398308701591303	0.0	0.0	0.8739543975973515	0.0	0.27548262489762376	0.0	0.0	0.0	0.5206935325437363	0.4330501257685828	0.46882540763665953	0.0	0.0	0.0	0.0	0.0	0.0	0.2858163902171147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6321853129022279	0.5145588774218872	0.0	0.0
hsa-miR-4657	0.0	0.26713261718640435	0.8124440429165442	0.9491000362285043	1.3521231297406866	1.177781984142007	1.0003531246530024	0.0	0.8444507439026434	0.796617403182606	0.7015433251610217	0.0	0.40336356812185453	0.9420293950852443	0.0	0.761507182630935	1.9871987307364265	1.0847998923878506	1.3017338313593407	0.8661002515371656	0.6563555706913233	1.5090269995110752	0.0	0.0	0.4600507988092045	1.0808595674677945	0.4445258420653026	0.0	0.9592149477918489	0.39104346233009896	0.0	0.7862845554370712	0.17822508313086222	1.9600202421090505	1.4797198476006934	0.4785921541755909	1.5153749946961876	0.6696361308870782	1.4750990634385317	1.7495001832344164	1.1863154557791027	0.46214842636150083
hsa-miR-4656	0.0	0.0	0.0	0.0	0.20801894303702873	0.0	0.0	0.0	0.3247887476548628	0.0	0.3006614250690093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1837758780805547	0.0	0.0	0.0	0.8429137505363039	0.41164710193750975	0.0	0.0
hsa-miR-6816-3p	0.0	0.0	0.0	0.0	0.0	0.6730182766525754	0.0	0.0	0.1948732485929177	0.0	0.0	0.47775786323751185	0.47059082947549696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1113146051632565	0.4763606503618578	0.0	0.39104346233009896	0.31707901735944205	0.0	0.26733762469629335	0.0	1.1837758780805547	0.0	0.0	0.0	0.0	0.0	0.0	0.46214842636150083
hsa-miR-4654	0.1844511039490797	0.0	0.3046665160937041	1.8982000724570085	1.456132601259201	1.0095274149788631	3.0010593739590075	3.2471717487022254	0.0	0.398308701591303	0.2004409500460062	0.0	0.20168178406092727	0.0	0.27548262489762376	0.0	2.119678646118855	0.0	0.5206935325437363	0.0	0.28129524458199573	5.030089998370251	0.0	0.0	0.4600507988092045	0.0	0.4445258420653026	0.38108852028948625	0.3836859791167396	0.0	0.6341580347188841	0.9435414665244855	0.44556270782715557	0.6125063256590783	0.0	0.0	1.5153749946961876	0.8928481745161043	0.42145687526815195	0.0	0.0	0.46214842636150083
hsa-miR-29c-3p	371.6228616814083	1097.29174719602	275.9940117457744	266.8326958996709	423.80392661410644	528.7680260233733	445.12379536643095	316.81101756903445	734.4989265298838	389.77825689888925	319.5362811983415	353.10287408779106	394.08620605505195	812.6573581602041	403.12290776685614	219.69482218902473	298.0577296245669	919.3679087987034	445.8004461128623	294.0410353968677	609.3792648461301	144.6989222864509	484.6171012859364	534.897351723324	627.6051334921736	962.3253015688265	310.94582652467915	493.8589649184834	308.2597103887072	908.7524194999557	287.0622037160815	489.72423061138915	352.27672889841006	635.250727218552	698.9703320116475	413.40391450892395	468.64374835974684	137.34981084639404	376.2205039893703	676.3190365207478	890.8350320711595	483.52279108072025
hsa-miR-215-5p	432.3995004326301	593.1011933081143	655.6423426336512	253.68088111193305	921.3679034467594	1654.8678150041012	1560.6509097711491	372.5070721282966	238.26502527960739	2067.8196243112493	299.20822818117574	1902.073493014344	336.70773848971805	3439.2446515234396	1532.9230662428276	239.39882053960017	614.3756075860119	3426.204860120478	1528.495864782138	3634.6979681071575	418.4735588564823	542.2437018243131	602.180220240637	80.04883541891886	1313.3875242504278	243.6952303365781	515.7611082562673	218.4113581909118	533.8031184461639	931.3677664047132	929.3585998805246	1145.6165972718127	699.8007889133305	1682.1261221575267	866.0800268006859	1280.3536604582496	3079.241989222653	827.2238336891706	752.6166150101024	794.8905538413313	979.2375023314394	2736.3808324864467
hsa-miR-5000-3p	0.27667665592361956	1.2020967773388196	0.6093330321874082	0.0	0.20801894303702873	0.6730182766525754	1.8006356243754045	0.0	0.5846197457787531	0.0	0.9019842752070278	0.0	0.20168178406092727	0.20933986557449874	0.27548262489762376	0.0	0.0	0.0	0.0	0.0	0.7501206522186553	0.0	0.0	0.0	0.34503809910690336	1.235268077106051	0.0	0.0	0.0	0.19552173116504948	0.0	1.7298260219615567	0.0	0.4900050605272626	0.0	0.0	0.336749998821375	0.0	0.0	0.8232942038750195	0.0	0.0
hsa-miR-4651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.398308701591303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3589441156316932	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-16-2-3p	459.00657217728485	386.94159599450666	217.02411496408186	319.5755407700835	248.68664640076784	211.8325025763981	195.66907118212728	322.31709140379047	538.4997436117626	77.67019681030408	476.34791778433373	364.7681285818403	529.818046728056	331.07099740606975	358.54063630425736	407.78709629886566	425.6579681237426	181.43278200186802	234.05174287840947	124.06886103269898	579.7494990834932	234.4021939240537	465.7850085682585	439.53678407237584	294.7775493369978	475.96423095992526	344.50752760060954	256.7583905450414	451.4065544308441	399.7441793669437	455.16692941947906	196.09936812600554	459.2860392282319	298.0455780657075	251.25643012259775	414.58045355460564	161.97674943308138	70.75821783040126	171.954405109406	229.90490643209918	307.9147671888871	401.14483408178273
hsa-miR-520e-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3087353264531323	0.0	0.0
hsa-miR-1292-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2004409500460062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5918879390402774	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-200c-3p	125.8878784452469	133.16560966742256	193.26012670877296	268.18855309428307	72.91063953447856	234.37861484425937	210.4742974269917	163.2056757173814	67.75093276080439	229.42581211659052	80.37682096844848	477.5189843058931	126.25279682214047	175.63614721700444	134.02229701269397	108.70515032056596	53.25692598373623	145.363185579972	3386.200215515053	218.25726338736573	48.28901698657593	972.8194056848066	173.2002687903219	51.11416495103961	394.551066328744	192.2385944996292	226.26365361123902	86.88818262600286	112.61183487076306	281.94233634000136	117.79485494903271	125.96278578101881	79.48838707636455	154.47409533121953	136.13422597926382	95.59878279657428	253.90949911131676	100.66863167669075	153.19957415997322	171.96557683439468	254.7941973356673	247.0183338902222
hsa-miR-4728-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5206935325437363	0.0	0.0	0.0	1.0309539808947732	0.0	0.23002539940460226	0.15440850963825636	0.4445258420653026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3682-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31707901735944205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6807-5p	0.46112775987269927	0.6678315429660109	0.4062220214582721	1.220271475150934	1.1441041867036579	0.6730182766525754	0.0	1.129451043026861	0.0	0.0	0.6013228501380186	0.0	0.20168178406092727	0.0	0.5509652497952475	0.5711303869732012	1.7222388999715696	0.0	2.86381442899055	0.0	0.28129524458199573	0.0	0.0	0.4503450656479261	0.0	0.3860212740956409	0.0	0.38108852028948625	0.0	0.0	0.0	1.5725691108741424	0.0	0.0	0.0	0.3589441156316932	1.3469999952855	0.0	0.0	0.0	0.0	0.46214842636150083
hsa-miR-675-3p	0.46112775987269927	1.602795703118426	1.2186660643748164	0.6779285973060745	0.41603788607405745	3.533345952426021	0.0	0.0	0.5846197457787531	1.3940804555695605	0.2004409500460062	0.47775786323751185	2.6218631927920546	0.5233496639362468	0.9641891871416832	0.9518839782886687	0.0	2.440799757872664	2.082774130174945	1.082625314421457	0.18753016305466383	2.0120359993481003	0.4123815923579093	0.0	1.4951650961299148	0.3860212740956409	1.7781033682612104	1.4290819510855735	0.3836859791167396	1.075369521407772	0.31707901735944205	2.044339844136385	1.2475755819160355	1.9600202421090505	0.0	0.5982401927194887	1.1786249958748125	4.687452916209548	2.5287412516089116	0.41164710193750975	0.9226897989393021	0.46214842636150083
hsa-let-7f-1-3p	5.902435326370551	20.30207890616673	6.70266335406149	17.354972091035506	6.864625120221948	12.282583548909502	6.302224685313916	17.082947025781273	10.977859670734365	9.161100136599968	5.913008026357183	11.227309786081529	6.4538170899496725	31.29630990338756	11.570270245700199	7.424695030651615	8.611194499857849	15.187198493429909	11.19491094969033	4.763551383454411	9.657803397315186	6.539116997881326	7.010487070084458	6.417417185482947	14.606612862192243	20.536331781888098	15.558404472285591	7.050137625355496	9.783992467476859	15.837260224369007	12.207542168338518	8.334616287632954	10.337054821590009	10.045103740808884	8.286431146563883	14.836356779443319	13.133249954033626	1.7856963490322086	6.532581566656355	8.747500916172083	8.17239536203382	12.940155938122023
hsa-miR-3202	0.46112775987269927	0.4006989257796065	0.3046665160937041	0.5423428778448596	1.3521231297406868	1.8508002607945824	1.200423749583603	1.5529951841619338	0.0	1.593234806365212	0.8017638001840248	0.0	0.26890904541456967	0.837359462297995	0.5509652497952475	0.0	0.39743974614728533	0.5423999461939253	0.0	0.4330501257685828	0.0	0.0	1.2371447770737278	0.0	0.0	0.0	0.6667887630979539	0.5716327804342294	0.3836859791167396	1.2708912525728215	0.0	0.0	1.7822508313086223	0.4900050605272626	0.8878319085604162	0.7178882312633864	0.5051249982320626	2.2321204362902605	0.8429137505363039	0.720382428390642	1.4499411126189032	0.0
hsa-miR-6859-3p	0.7378044157963188	0.0	0.0	0.0	0.5200473575925717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20168178406092718	0.2093398655744987	0.0	0.38075359131546743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38108852028948625	0.0	0.0	0.0	0.0	0.0	0.0	0.5918879390402774	0.23929607708779554	0.0	0.0	0.421456875268152	0.0	0.0	0.0
hsa-let-7f-5p	22572.491501656932	40926.138162083545	38838.27040103091	28567.8733201704	15286.106109204822	23393.654599408903	21300.51241421556	25413.50127087108	83111.59139427613	18839.54684950098	15787.420746901105	31129.164443244124	18385.320078499168	46192.40740057893	21425.111170029402	20808.82470060235	13436.108602088712	44495.671106029404	20504.93734624896	13002.76616954265	44234.12147840511	30730.068939060126	18797.91315669793	31560.303096811775	60333.117470926365	94953.55950841823	15546.652055737271	28244.04971446737	16331.073897956114	56115.79312724541	38939.52099748589	21300.593507801183	18474.570240446646	50717.3303665627	21514.36347144982	30360.689780514032	37676.14350116923	84699.98255225863	24554.53312793532	59238.875730801636	59228.87172957856	18691.269600292442
hsa-miR-2110	32.924522054910724	68.78664892549912	48.64508706962808	53.82753062610231	53.564877832034895	71.17168275600984	77.8274730980036	53.50774316339754	92.8246240797598	52.775902960847645	64.14110401472198	33.920808289863345	36.30272113096691	82.16589723799075	29.20115823914812	56.16115471903145	66.1074777758318	80.00399206360399	41.134789070955165	26.19953260899926	49.88302337254058	12.072215996088602	31.341001019201105	1.4636214633557598	74.87326750619803	81.14167181490372	75.34713023006879	44.015724093435665	50.83839223296799	89.25567027684508	22.512610232520384	61.95922296844121	35.19945391834529	109.76113355810682	73.09816047147426	30.988841982869513	67.34999976427501	124.55232034499655	35.61310596015884	72.03824283906421	47.71624388800391	64.93185390379087
hsa-miR-7113-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.400141249861201	0.0	0.3897464971858354	0.0	0.2004409500460062	0.47775786323751185	0.0	0.0	0.0	0.3807535913154675	0.39743974614728533	0.0	1.3017338313593407	0.0	0.18753016305466383	0.0	0.0	0.0	0.0	0.15440850963825636	0.4445258420653026	0.0	0.0	0.0	0.0	0.0	0.35645016626172443	0.2450025302636313	0.0	0.0	0.0	0.0	0.42145687526815195	0.0	0.0	0.0
hsa-miR-4648	0.0	0.0	0.0	0.2711714389224298	0.0	0.0	0.0	0.0	0.0	0.0	0.3006614250690093	0.0	0.13445452270728483	0.0	0.4132239373464357	0.0	0.9273594076769991	0.0	7.289709455612308	0.0	0.0	0.0	0.4123815923579093	0.0	0.23002539940460226	0.0	1.1113146051632565	0.38108852028948625	0.0	0.39104346233009896	0.0	0.0	0.0	0.0	0.8878319085604162	0.5982401927194887	0.0	0.0	0.0	0.3087353264531323	0.0	0.0
hsa-miR-371b-5p	3.5967965270070543	3.339157714830054	0.7108885375519761	6.9148716925219595	5.304483047444233	34.828695816770775	11.404025621044228	13.412231135943975	1.8837747363982045	2.788160911139121	3.6079371008281114	8.599641538275213	2.2184996246702	9.210954085277944	5.785135122850099	6.09205746104748	7.948794922945706	0.5423999461939253	8.33109652069978	2.3817756917272055	1.6877714674919744	5.533098998207276	2.268098757968501	0.0	1.3801523964276134	3.9374169957755374	17.11424491951415	6.09741632463178	5.947132676309463	1.7596955804854453	0.6341580347188841	6.4475333545839835	5.168527410795004	9.677599945413437	1.7756638171208323	3.230497040685239	9.260624967587813	0.0	1.6858275010726078	1.8524119587187937	1.0545026273592024	20.334530759906038
hsa-miR-4647	0.1844511039490797	0.0	0.0	0.9491000362285043	0.5200473575925718	0.5047637074894316	0.0	0.0	0.25983099812389027	0.0	0.0	0.0	0.13445452270728483	0.20933986557449874	0.0	0.3807535913154675	0.39743974614728533	0.0	0.5206935325437363	0.0	0.0	0.0	0.8247631847158186	0.0	0.0	0.0	0.0	0.38108852028948625	0.0	0.0	0.0	0.3145138221748285	0.0	0.2450025302636313	0.0	0.0	0.0	0.0	0.42145687526815195	0.0	0.0	0.0
hsa-miR-4644	0.0	0.26713261718640435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26890904541456967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39104346233009896	0.0	0.0	0.0	0.0	0.0	0.0	1.0102499964641252	0.0	0.0	0.20582355096875488	0.0	0.0
hsa-miR-6751-5p	0.5533533118472391	0.0	0.20311101072913604	0.0	0.20801894303702873	0.0	0.6002118747918015	0.0	0.12991549906194513	0.0	0.6013228501380186	0.0	0.13445452270728483	0.3140097983617481	0.0	0.3807535913154675	0.5299196615297137	0.5423999461939253	0.5206935325437363	0.0	0.37506032610932766	0.0	0.0	0.0	0.0	0.0	0.0	0.19054426014474313	0.3836859791167396	0.0	0.0	0.4717707332622427	0.0	0.0	0.0	0.0	0.336749998821375	0.0	0.0	0.720382428390642	0.0	0.0
hsa-miR-4642	1.0144810717199384	0.0	0.6093330321874082	0.0	0.9360852436666293	0.8412728458157193	0.0	0.0	0.0	0.5974630523869545	1.3028661752990403	0.0	0.13445452270728483	1.2560391934469923	1.101930499590495	1.7133911609196035	0.0	0.0	0.0	0.0	0.5625904891639915	0.0	0.0	0.22517253282396305	1.9552158949391192	0.3860212740956409	0.0	0.19054426014474313	0.0	0.5865651934951485	0.6341580347188841	0.629027644349657	0.26733762469629335	0.6125063256590783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3864452790845025
hsa-miR-4641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5206935325437363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7156-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42145687526815195	0.0	0.0	0.0
hsa-miR-2682-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7166367948562677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.367503795395447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-15b-3p	128.74687055645762	151.33062763609806	84.18951394722689	244.73222362749289	94.96064749640361	135.61318274549393	79.8281793473096	158.40550878451725	165.2525148067942	63.13192920222152	282.52151908984575	262.05018798577527	323.83371794049555	200.1289114892208	197.24555942669863	208.08183765390297	248.92976100358302	69.96959305901636	147.8769632424211	71.45327075181616	215.28462718675405	129.27331295811544	255.67658726190373	258.61065394832156	165.27324947220671	198.5693433947977	190.2570604039495	71.54936968435105	208.53332964994794	189.94936182684557	205.62574275759818	73.12446365564762	338.36032032394195	168.1942370259829	112.4587084176527	219.55415072805235	79.97812472007656	55.133374776369436	62.37561753968649	102.6030401579243	81.1967023066586	222.29339307988192
hsa-miR-5583-3p	0.46112775987269927	0.0	0.3046665160937041	0.0	0.0	0.0	0.0	0.0	0.5196619962477805	0.5974630523869545	0.0	0.0	0.0	0.20933986557449874	0.6887065622440595	0.3807535913154675	0.26495983076485685	0.0	0.0	0.0	0.6563555706913233	0.0	0.0	0.22517253282396305	0.6900761982138067	0.6948382933721536	0.0	0.19054426014474313	0.0	1.466412983737871	0.6341580347188841	0.0	0.35645016626172443	0.0	0.0	0.23929607708779546	0.0	0.0	0.0	0.0	1.0545026273592024	0.0
hsa-miR-6840-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4123815923579093	0.0	0.0	0.0	0.0	0.5716327804342294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.336749998821375	0.0	0.0	0.0	0.0	0.0
hsa-miR-519b-5p	0.0	0.0	0.0	0.0	0.08667455959876195	0.06730182766525754	0.0	0.0	0.0	0.0	0.033406825007667694	0.0	0.0	0.0	0.04591377081627063	0.0	0.08831994358828563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03833756656743371	0.03860212740956409	0.0	0.0	0.0	0.03258695519417491	0.0	0.0	0.0	0.04083375504393855	0.0	0.0	0.0561249998035625	0.0	0.10536421881703799	0.0	0.0	0.0
hsa-miR-6794-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47775786323751185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4445258420653026	0.19054426014474313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
