name	SRX1733814	SRX1733815	SRX1733816	SRX1733810	SRX1733811	SRX1733812	SRX1733813	SRX1733809	SRX1733808
hsa-miR-378c	4427.792915531336	2688.638334778838	1839.9698056237025	9941.646855413876	5370.881114820729	0.0	0.0	9461.426491994178	10325.746735825434
hsa-miR-378b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.1441602575568
hsa-miR-483-5p	2043.5967302452318	2254.9869904596703	20758.633704472544	7348.173762697212	65321.527072143996	20958.08383233533	9244.992295839755	34934.49781659389	1565.0152030048293
hsa-miR-939-5p	0.0	346.9210754553339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-182-5p	0.0	0.0	943.5742592942065	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6511b-3p	0.0	0.0	0.0	0.0	0.0	0.0	3081.6640986132516	0.0	0.0
hsa-miR-296-3p	0.0	0.0	566.1445555765239	0.0	870.9536942952533	0.0	0.0	0.0	0.0
hsa-miR-4306	0.0	0.0	0.0	0.0	1016.1126433444622	0.0	0.0	0.0	0.0
hsa-miR-152-3p	0.0	0.0	1509.7188148707303	0.0	435.47684714762664	0.0	0.0	0.0	67.0720801287784
hsa-miR-26a-5p	43596.73024523161	71465.74154379878	30571.80600113229	9725.524097687487	29902.74350413703	80838.32335329341	38520.801232665646	45123.72634643377	9255.947057771418
hsa-miR-487b-3p	8855.585831062672	2254.9869904596703	1509.7188148707303	0.0	0.0	0.0	0.0	0.0	1207.2974423180112
hsa-miR-4466	0.0	1387.6843018213356	377.42970371768257	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-93-5p	2724.7956403269754	1908.0659150043364	377.42970371768257	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-23a-3p	0.0	0.0	471.78712964710326	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1-3p	0.0	0.0	0.0	0.0	290.31789809841774	0.0	0.0	0.0	0.0
hsa-miR-1908-5p	0.0	1561.1448395490027	0.0	0.0	0.0	5988.023952095808	0.0	0.0	402.4324807726704
hsa-miR-361-3p	0.0	0.0	377.42970371768257	0.0	0.0	0.0	0.0	0.0	335.360400643892
hsa-let-7d-3p	0.0	2254.9869904596703	1132.2891111530478	0.0	0.0	0.0	6163.328197226503	0.0	402.4324807726704
hsa-miR-7975	0.0	0.0	0.0	1296.7365463583315	0.0	0.0	0.0	0.0	0.0
hsa-miR-1306-5p	0.0	0.0	377.42970371768257	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-377-3p	0.0	0.0	0.0	648.3682731791657	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-450b-5p	0.0	2775.368603642671	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-492	0.0	0.0	0.0	0.0	290.31789809841774	0.0	0.0	0.0	0.0
hsa-miR-219a-2-3p	0.0	9193.408499566349	3019.4376297414606	0.0	4064.4505733778487	23952.095808383234	0.0	5822.416302765648	626.0060812019317
hsa-miR-887-3p	0.0	0.0	0.0	0.0	580.6357961968355	0.0	0.0	0.0	0.0
hsa-miR-193a-5p	0.0	0.0	0.0	0.0	1887.0663376397154	0.0	0.0	0.0	1028.4385619746022
hsa-miR-141-3p	0.0	0.0	0.0	1945.1048195374972	0.0	0.0	0.0	0.0	0.0
hsa-let-7e-5p	0.0	2775.368603642671	377.42970371768257	4538.577912254161	0.0	0.0	0.0	0.0	134.1441602575568
hsa-miR-494-3p	0.0	0.0	0.0	0.0	725.7947452460444	0.0	0.0	0.0	0.0
hsa-miR-139-3p	0.0	0.0	2075.863370447254	0.0	1161.271592393671	0.0	0.0	0.0	0.0
hsa-miR-98-5p	0.0	0.0	1132.2891111530478	0.0	0.0	0.0	0.0	0.0	89.42944017170453
