name	SRX258935	SRX258931	SRX258933	SRX258932	SRX258926	SRX258927	SRX258937	SRX258936	SRX258930	SRX258934	SRX258939	SRX258938	SRX258928	SRX258929
hsa-miR-2110	4.398497598891579	4.781339769654175	1.2718006503352626	1.720023516161513	8.74656988684271	9.615951235785342	0.9844535101674359	0.0	0.0	2.9474441238280225	2.0825672460963767	2.0876579748186694	9.772064377471748	9.356592807608868
hsa-miR-1827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9278479888082976	0.0	0.0
hsa-miR-489-3p	0.0	0.0	0.6359003251676313	0.0	0.5831046591228474	1.2328142609981207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-128-3p	194001.39181031164	24987.28163621272	8695.936946667358	1709.7033750645437	14009.964092415092	5774.748561367398	3534.6803282561787	3388.0708205867904	24387.791043688438	190977.79985085933	286854.59753495443	267781.80077201594	233696.2544787703	241618.12480824423
hsa-miR-676-5p	2.5134271993666166	0.0	0.6359003251676313	0.0	0.0	0.0	0.0	0.0	0.0	1.842152577392514	2.0825672460963767	0.6958859916062232	0.4441847444305341	0.870380726289197
hsa-miR-378a-5p	13.195492796674737	0.956267953930835	6.359003251676312	7.9121081743429595	9.912779205088405	14.79377113197745	11.81344212200923	3.962655930510866	4.372487338005417	7.368610309570056	9.222797804141097	9.046517890880901	13.991819449561822	11.53254462333186
hsa-miR-5581-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4441847444305341	0.0
hsa-miR-204-3p	796.1280653993757	4.781339769654175	132.90316796003492	129.00176371211347	112.83075154027095	99.61139228864816	128.9634098319341	89.82020109157962	11.659966234681113	729.8608511629141	479.8829954219222	459.2847544601073	297.8258711406731	326.17517717687656
hsa-miR-128-1-5p	14.76638479627887	214.20402168050703	130.0416164967806	67.080917130299	78.71912898158439	71.74978999009063	54.14494305920897	33.68257540934236	157.40954416819503	16.579373196532625	9.817817017311489	12.757909846114092	10.882526238548085	10.226973533898065
hsa-miR-130b-3p	12.252957596912255	123.35856605707771	8.584654389763022	15.136206942221314	28.863680626580944	37.97067923874212	27.072471529604485	12.548410446617742	112.2271750088057	6.263318763134548	7.735249771215113	5.103163938445636	10.882526238548085	9.574187989181167
hsa-miR-362-5p	0.0	2.8688038617925047	3.497451788421972	0.6880094064646052	8.74656988684271	7.643448418188349	6.8911745711720505	5.283541240681155	1.457495779335139	0.0	0.5950192131703933	0.0	0.0	0.0
hsa-miR-29c-5p	13.509671196595564	2.3906698848270875	11.764156015601179	11.696159909898288	37.61025051342365	51.0385104053222	24.119110999102176	34.343018064427504	3.886655411560371	8.842332371484067	5.057663311948343	7.1908219132643065	10.216249121902283	8.268616899747371
hsa-miR-193a-3p	0.0	0.0	0.31795016258381564	0.6880094064646052	1.749313977368542	1.2328142609981207	3.4455872855860252	3.3022132754257214	0.0	0.0	0.0	0.4639239944041488	0.0	0.0
hsa-miR-218-1-3p	0.0	0.0	0.0	0.0	0.5831046591228474	1.2328142609981207	2.4611337754185896	0.0	0.0	0.7368610309570056	0.0	0.0	0.0	0.0
hsa-miR-92a-1-5p	0.6283567998416542	0.0	1.9077009755028937	1.720023516161513	3.7901802842985077	5.177819896192108	4.430040795753461	0.0	4.858319264450463	0.7368610309570056	1.4875480329259831	2.551581969222818	0.4441847444305341	0.0
hsa-miR-4782-5p	0.6283567998416542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4787-3p	0.0	0.0	0.0	0.6880094064646052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3064-5p	2.1992487994457894	1.4344019308962523	0.0	0.6880094064646052	0.0	1.9725028175969934	0.0	1.981327965255433	0.0	3.3158746393065255	2.9750960658519663	3.015505963626967	1.5546466055068693	0.870380726289197
hsa-miR-432-5p	5487.754111417086	1800.6525572517621	1012.6712678294527	1240.8249645589153	1088.3648462527945	1460.1452107261744	885.0237056405248	816.9675643403235	1770.371539965749	5722.094335896627	5213.260836192401	5780.724932272896	6289.211796391932	6056.109093520233
hsa-miR-624-5p	0.0	0.0	0.6359003251676313	0.0	0.0	0.9862514087984967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-490-3p	134.46835516611398	116.66469037956186	93.7952979622256	134.161834260598	179.88778733939841	228.5637639890516	238.23774946051947	202.7558951111393	99.5955449212345	122.31893113886294	114.8387081418859	130.13068043036373	182.78202233316478	166.89550426595352
hsa-miR-874-3p	551.3830918610515	475.265173103625	1983.373114197842	1783.3203815562565	1901.2127410700436	1704.2424344038022	3016.857781908107	2619.315570067682	417.81545674273985	582.1202144560344	288.88182799422594	297.1433184158573	230.3097899872319	233.0444394639325
hsa-miR-31-5p	0.9425351997624811	1.4344019308962523	3.8154019510057875	2.408032922626118	7.288808239035592	16.51971109737482	23.62688424401846	26.41770620340577	3.886655411560371	0.7368610309570056	0.0	1.855695977616595	2.22092372215267	0.6527855447168978
hsa-miR-99b-5p	14041.889406061444	127208.50083960325	45495.17081395559	60331.20084817799	17143.27697821171	19485.862209336297	24641.855813001086	26401.855579683728	133968.63954914798	14863.22385543376	11288.407002662116	12325.532683329426	10406.138100146336	10380.595732088108
hsa-let-7d-3p	1610.1642995942386	1442.052074527699	777.3881475174292	726.1939285233907	925.6786463575202	921.8985043743947	604.9466819978893	732.4309044894251	1942.8418738537403	1676.3588454271878	3061.968870974844	3116.4094324098696	2587.5982286800763	2606.3550848730006
hsa-miR-3605-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9716638528900927	0.0	0.0	0.0	0.0	0.0
hsa-miR-10399-5p	0.0	1.91253590786167	0.0	0.0	0.5831046591228474	1.725939965397369	0.0	0.0	1.9433277057801854	0.0	0.0	0.0	1.110461861076335	0.870380726289197
hsa-miR-671-5p	13.195492796674737	0.0	0.6359003251676313	2.408032922626118	6.997255909474168	4.438131339593235	15.259029407595255	5.943983895766299	0.0	10.31605443339808	9.520307410726293	8.814555893678827	6.884863538673278	5.65747472087978
hsa-miR-502-5p	0.0	0.0	0.0	0.0	0.874656988684271	0.49312570439924835	4.430040795753461	1.3208853101702887	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-676-3p	629.2993350414166	35.86004827240631	82.98499243437588	48.848667858986964	86.59104187974283	91.47481816606056	70.88065273205538	39.62655930510866	64.12981429074611	638.4900833242453	595.0192131703933	634.4160623476735	730.0176274715827	672.8043014215493
hsa-miR-378a-3p	5754.947131629754	1948.1568891455936	3050.731809991711	5248.47975721524	3773.1244730191643	4681.858718992564	4147.502638335407	4698.389048275717	1883.327462864222	5875.582488644972	5669.675282148193	6130.829040683273	5675.193014928383	5967.808968838194
hsa-miR-25-5p	10.053708797466467	9.084545562342932	4.4513022761734184	4.472061142019934	9.038122216404133	6.410634157190228	1.9689070203348717	1.981327965255433	11.659966234681113	3.684305154785028	4.165134492192753	5.79904993005186	5.108124560951142	3.9167132683013866
hsv2-miR-H4-3p	0.0	1.91253590786167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1296-5p	106.50647757316037	120.01162821831979	310.31935868180403	434.82194488563044	464.4428609913479	667.9387666087819	1300.4630869311827	1272.6729963490732	96.19472143611918	100.58153072563127	113.64866971554513	108.55821469057082	96.16599716921063	81.59819308961222
hsa-miR-200c-3p	5.969389598495714	0.0	0.9538504877514469	0.6880094064646052	0.0	0.7396885565988724	0.9844535101674359	0.0	0.0	3.3158746393065255	2.380076852681573	3.015505963626967	4.44184744430534	5.0046891761628824
hsa-miR-589-5p	0.0	11.953349424135437	1.9077009755028937	1.0320141096969078	9.038122216404133	6.164071304990604	0.0	0.0	11.659966234681113	1.4737220619140112	0.0	0.4639239944041488	2.8872008387984716	3.2639277235844886
hsa-miR-196a-5p	0.0	0.0	0.0	0.0	0.874656988684271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-642a-3p	0.0	0.0	0.6359003251676313	0.6880094064646052	0.5831046591228474	0.7396885565988724	0.0	0.0	0.0	0.0	0.0	0.4639239944041488	0.0	1.6319638617922443
hsa-miR-362-3p	0.6283567998416542	0.0	2.543601300670525	1.720023516161513	12.828302500702641	8.87626267918647	12.797895632176665	8.585754516106876	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-29c-3p	84.8281679786233	395.5761769427221	387.47526480214333	301.9214612035509	944.9211001085741	890.3795531015428	1866.1957041074024	1658.921875798035	451.8236915938931	70.61584880004636	97.78149069766798	103.91897474652933	117.5608956926147	101.68948152145451
