name	mean male	noSamples_male	stddev male	mean female	noSamples_female	stddev female	FC 	log2(FC) 	t-statistics 	p-value 	p-value_cor 
hsa-miR-5001-3p	0.10774986058568156	115.0	0.6471119473941399	0.034139800931456146	77.0	0.17446058427149888	0.31684311001320076	-1.6581594514807825	-0.9739816161550653	0.3313040423550927	1.0
hsa-miR-33a-5p	31.481704976479747	115.0	9.032917598496725	29.348081193544434	77.0	6.458576682968154	0.9322265492123326	-0.10124749439888485	-1.7884320520256016	0.07529967761719485	1.0
hsa-miR-676-3p	572.6550376838491	115.0	102.11731069952313	591.2576790829929	77.0	84.13951764662049	1.0324848995904825	0.04612068193989379	1.3251680955518579	0.18670676758247828	1.0
hsa-let-7f-2-3p	43.39482990298663	115.0	17.535281895355602	42.741495863843056	77.0	16.7469840157448	0.9849444267760891	-0.021885768771496672	-0.25759507729605907	0.796998204999928	1.0
hsa-miR-3116	0.006465637601174097	115.0	0.0693362387414933	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645261	0.41463305945955486	1.0
hsa-let-7g-5p	3521.8314340582165	115.0	1289.0814051289767	3656.7893262512484	77.0	1283.4040207708374	1.038320372431204	0.05425165410507408	0.7122400012258074	0.4771898506247718	1.0
hsa-miR-1260b	4.5272339200725655	115.0	2.261871586942028	4.548037451007901	77.0	2.1653397503686893	1.0045951968249527	0.0066142823188891356	0.06353199086428259	0.9494096744301981	1.0
hsa-miR-1260a	1.233090150639618	115.0	1.0203272567566108	1.2040580353821595	77.0	0.9714886806140602	0.9764558047581524	-0.03437334693417407	-0.19694933750453167	0.8440777022131727	1.0
hsa-miR-6752-5p	0.005818007489521048	115.0	0.062391179521100126	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645244	0.41463305945955486	1.0
hsv1-miR-H5-5p	0.03768615394410376	115.0	0.40413897720505654	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645239	0.41463305945955486	1.0
hsa-miR-10a-5p	526.3305044809108	115.0	140.28738088343437	553.825479653102	77.0	144.0964376222264	1.0522389923025797	0.07346241741615471	1.3165867305521075	0.18956310490889183	1.0
hsa-miR-1297	0.16300212838034941	115.0	0.2516724805661593	0.18772921769190948	77.0	0.2785769845375726	1.1516979536234142	0.20376240259070197	0.6390709091833232	0.5235464869837286	1.0
hsa-miR-181a-5p	42041.68958980578	115.0	7019.775022056046	41741.49894962534	77.0	6063.102397073327	0.9928596913418716	-0.010338241088951325	-0.306395221441392	0.7596392388495526	1.0
hsa-miR-9-3p	40562.61782165519	115.0	8383.193767672978	40929.97938557812	77.0	7370.75301712006	1.009056653235206	0.013007176473001751	0.31210007860437605	0.7553067032922302	1.0
hsa-miR-1294	1.022626320633111	115.0	4.324889495300058	0.8305212669594798	77.0	1.7186330832289654	0.8121454046335338	-0.3001900475707208	-0.3704218991990216	0.7114807776042582	1.0
hsa-miR-1291	8.774919549199506	115.0	3.4888279867857763	8.18515193567411	77.0	3.2473520656709938	0.932789399353616	-0.10037670170365835	-1.1799793301761854	0.23948368515313756	1.0
hsa-miR-1290	0.00752094130898072	115.0	0.08065311023085397	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645223	0.41463305945955486	1.0
hsa-miR-489-3p	0.00741618267422504	115.0	0.07952969902878884	0.020022117436456547	77.0	0.1251634412987567	2.699787520882335	1.432845868523583	0.8534750713307836	0.3944705988294851	1.0
hsa-miR-127-3p	12450.310118520325	115.0	2858.8431675356705	12175.645722554802	77.0	2251.171887285474	0.9779391522499549	-0.03218339195748428	-0.7085185137066162	0.4794916817476599	1.0
hsa-miR-3186-3p	0.006465637601174097	115.0	0.0693362387414933	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645261	0.41463305945955486	1.0
hsa-miR-6884-5p	0.10433316466221196	115.0	0.36724685857477946	0.033920765058161745	77.0	0.17178833151809153	0.32511967951881154	-1.6209572097760174	-1.5703285952814494	0.11800251328796518	1.0
hsa-miR-10394-5p	0.011821760627456043	115.0	0.08963045935669821	0.016959407444589937	77.0	0.10709970340483792	1.4345923571825425	0.5206408499191527	0.3597096606105726	0.7194637581534259	1.0
hsa-miR-381-5p	5.766977316768513	115.0	1.9701436786931763	5.732305732246747	77.0	1.8611120054560635	0.9939879103701427	-0.008699790137135044	-0.12217279075369938	0.9028912978426173	1.0
hsa-miR-33a-3p	0.8089568511404065	115.0	0.9689827558515038	0.880526670374504	77.0	0.909650732265344	1.0884717387994227	0.12230394971883801	0.5139509760765543	0.6078834760593903	1.0
hsa-miR-6808-3p	0.010799280326015265	115.0	0.08544122075460271	0.0	77.0	0.0	0.0	-Infinity	-1.108141993884344	0.2692012953886995	1.0
hsa-miR-1289	0.0064328896665823655	115.0	0.06898505626712624	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645221	0.41463305945955486	1.0
hsa-miR-31-5p	3.6418849743727906	115.0	3.6481212078651355	2.844408222853683	77.0	1.5975114561372046	0.7810263758655778	-0.35655682476859346	-1.804652363380207	0.0727125958150719	1.0
hsa-miR-1284	0.1911386330694716	115.0	0.8807967773756956	0.11006316154287325	77.0	0.3127080002871641	0.5758289665222702	-0.796287730774285	-0.7751060429693352	0.4392405903091565	1.0
hsa-let-7g-3p	12.010352850206381	115.0	3.072844000098745	11.109549398000524	77.0	3.4367248592241886	0.9249977529019576	-0.11247823399477999	-1.8978811113525835	0.059227942371681296	1.0
hsa-miR-10a-3p	15.667689348480435	115.0	5.646661903986779	16.381288861818824	77.0	5.545975566363563	1.0455459319792806	0.06425644249481842	0.8643672501244396	0.3884761104907348	1.0
hsa-miR-339-5p	109.7224873105052	115.0	24.258561077497394	113.49542915642941	77.0	24.891448990148028	1.0343862223542846	0.04877496421911411	1.0452383090840685	0.2972408032982027	1.0
hsa-miR-219a-1-3p	0.03860569106803798	115.0	0.18429989346421283	0.06246223576416785	77.0	0.24398230152646383	1.6179540900870164	0.6941706714616578	0.7706997193908244	0.44184223231693165	1.0
hsa-miR-4664-5p	0.0	115.0	0.0	0.009346177018022692	77.0	0.08201237049141177	1.0093461770180228	0.01342106266290704	1.2236812629657017	0.22258783610366284	1.0
hsa-miR-4538	0.005114725465959796	115.0	0.05484932003312201	0.011289731663343433	77.0	0.09906699328905191	2.207299636799739	1.142282486066469	0.5539548052838824	0.5802611390962055	1.0
hsa-miR-1278	0.05488141879258403	115.0	0.32344708184712345	0.05040546750562052	77.0	0.17711347645608433	0.9184432293217549	-0.1227375464491601	-0.11075879947097438	0.9119245260193584	1.0
hsa-miR-4535	0.01109338788533179	115.0	0.08385192200474977	0.009145310427251111	77.0	0.08024977331077439	0.8243929196186748	-0.2785959806881297	-0.16049622841237265	0.8726607025748869	1.0
hsa-miR-1276	0.012026679022156959	115.0	0.09103248833069455	0.006678385920541319	77.0	0.05860259861801094	0.5552975936447304	-0.8486669507933685	-0.45594643451758404	0.6489491914672663	1.0
hsa-miR-181a-3p	177.17435825293646	115.0	35.038211524121216	170.9958319189982	77.0	28.115566081270895	0.9651274236584635	-0.0512086640672066	-1.2931701674771574	0.1975223176937121	1.0
hsa-miR-1275	0.10690355366038434	115.0	0.916043330635104	0.008691194535811226	77.0	0.07626492253564056	0.08129939780506992	-3.6206115236596235	-0.9378147634334181	0.3495301911930686	1.0
hsa-miR-4533	0.0	115.0	0.0	0.020242269654707264	77.0	0.1247767657652404	1.0202422696547073	0.02891177938006722	1.7419639147978698	0.08313302212989417	1.0
hsa-miR-4762-3p	0.013814802217433522	115.0	0.085716287234743	0.02408952677969606	77.0	0.14979528319906474	1.7437474963844506	0.8021911455690193	0.6031478931518348	0.5471296060208174	1.0
hsa-miR-194-5p	34.482205338202036	115.0	15.90202603351561	35.64550877563897	77.0	12.19576642804438	1.0337363409917446	0.04786826684403577	0.5435879642300628	0.5873622725325626	1.0
hsa-miR-1270	0.03117650128417763	115.0	0.14900582543114751	0.04413004021396638	77.0	0.19283245342854965	1.4154904622464097	0.5013020282149322	0.5238936070966382	0.6009631107989539	1.0
hsa-miR-6832-5p	0.004992687896532541	115.0	0.053540612899937674	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645269	0.41463305945955486	1.0
hsa-miR-451a	8806.69676794828	115.0	17414.172494804046	8899.224425617953	77.0	12544.074888047044	1.010506511136664	0.015078617664518292	0.04015379034648813	0.9680126792108608	1.0
hsa-miR-3177-3p	0.16879878477606766	115.0	0.4087942455853552	0.20681150335594872	77.0	0.39984265943612535	1.225195451675257	0.29301191630535967	0.6370347776823103	0.5248690034017236	1.0
hsa-miR-2355-5p	0.011836401543445292	115.0	0.09119072322542117	0.04271360843390925	77.0	0.23140980309460943	3.6086650387053654	1.8514652364948314	1.290328747654093	0.19850463482244662	1.0
hsa-miR-378i	2.441732832452457	115.0	1.5677120454110662	2.4108011540062995	77.0	1.7501952082645882	0.9873320790730858	-0.018392692825173758	-0.1278417885394435	0.8984093861495082	1.0
hsa-miR-378h	0.055776015678518844	115.0	0.19674322216486412	0.07619587616704397	77.0	0.2862995247253002	1.3661046820952734	0.45006803893782327	0.5859452592512676	0.558607689837292	1.0
hsa-miR-6875-5p	0.006075951151418563	115.0	0.06515731712830729	0.011892019605754348	77.0	0.10435204853466311	1.9572276519994565	0.9688115706348047	0.47539371516059326	0.6350524420552659	1.0
hsa-miR-378g	105.66975178311925	115.0	30.02646186261434	103.08117441443255	77.0	23.088475392319108	0.9755031376055505	-0.0357815817653228	-0.6401269692295409	0.5228612297734339	1.0
hsa-miR-6513-5p	0.012247996889866167	115.0	0.13134513389779473	0.0	77.0	0.0	0.0	-Infinity	-0.817559036264526	0.41463305945955486	1.0
hsa-miR-381-3p	7682.571480552214	115.0	3199.844602395795	7898.112918710784	77.0	3166.8471523683356	1.0280558975213177	0.03991870897186689	0.4593408684906538	0.6465145062422353	1.0
hsa-miR-378f	0.9946706705213466	115.0	1.0316477362719632	0.9935521929729169	77.0	0.8902194015379942	0.9988755297792751	-0.0016231803912033947	-0.007770315830578096	0.9938083998497297	1.0
hsa-miR-615-3p	3.9946482392675637	115.0	2.4255074411036133	4.129302549708741	77.0	2.234797609486412	1.0337086778048488	0.047829659246552546	0.3889523611313323	0.6977469287223876	1.0
hsa-miR-378e	5.100148355849153	115.0	2.7412736561616478	4.62354807144901	77.0	3.021162872204948	0.9065516821969405	-0.14153882502954404	-1.1330794668401916	0.2586086572424875	1.0
