name	SRX1158749	SRX1158748	SRX1158761	SRX1158760	SRX1158767	SRX1158766	SRX1158765	SRX1158764	SRX1158769	SRX1158768	SRX1158747	SRX1158746	SRX1158763	SRX1158824	SRX1158810	SRX1158816	SRX1158822	SRX1158811	SRX1158798	SRX1158799	SRX1158796	SRX1158797	SRX1158794	SRX1158795	SRX1158792	SRX1158793	SRX1158790	SRX1158791	SRX1158762	SRX1158774	SRX1158813	SRX1158812	SRX1158815	SRX1158814	SRX1158817	SRX1158775	SRX1158819	SRX1158818	SRX1158823	SRX1158776	SRX1158821	SRX1158758	SRX1158759	SRX1158778	SRX1158779	SRX1158752	SRX1158753	SRX1158750	SRX1158751	SRX1158756	SRX1158757	SRX1158754	SRX1158755	SRX1158772	SRX1158777	SRX1158773	SRX1158771	SRX1158820	SRX1158803	SRX1158789	SRX1158788	SRX1158770	SRX1158784	SRX1158787	SRX1158786	SRX1158781	SRX1158780	SRX1158783	SRX1158782	SRX1158802	SRX1158785	SRX1158800	SRX1158801	SRX1158806	SRX1158807	SRX1158804	SRX1158805	SRX1158808	SRX1158809
hsa-miR-1-3p	365.70712084008153	117996.5759172849	9.70803096861879	5478.279477851487	31.13203875938826	67485.4865909532	11.89477878685151	0.0	294.74180617778825	46766.590112413876	476.66641039440304	63908.97490429605	17124.933599777403	29.22822862320429	83.16930498184136	40.33315183415008	11437.831744093195	57593.12909655017	65.17023396113991	362.95758581354346	33.22249938399949	156.62933667475917	24.68602462430956	150.23241838844802	10.113882314865384	51992.2766368264	101.22546073401112	26464.832004898264	4020.457839892788	56.94679745447816	54745.233222018745	94.25324500457802	107.00527892709374	3183.630575217136	320.1024327784891	130.89433554762917	0.0	0.0	261.5746795710175	35.92250037507316	10811.590024506271	469.4345921134988	0.0	150.91410831321144	21924.021924021927	2699.3762063274494	18244.638267391398	516.9917970634866	54139.688662350185	41.7481558555	0.0	187.28595890410958	0.0	15.71462245619549	0.0	17220.01982160555	73479.64807115923	58404.86797783332	10658.281366850979	73.41672249396606	136812.8796277871	233.13283909171446	0.0	84.33066051989852	59883.02353477214	21.417403782313507	1539.6099654754128	16588.930348258706	8425.307716764319	10575.15916693644	66.7121297476799	33863.28355013115	27.66921454017224	49259.97362019712	195.97961811971555	0.0	50.77611288545417	110645.375914837	170.3722633955192	1228933.3212714812
hsa-miR-143-3p	15020.113891646206	2987.6800161133306	111.64235613911609	941.5792852557244	6623.341246059852	16938.52881042279	1350.0573923076465	10128.582716758854	7280.12261259137	15532.454974011845	3721.0732682401785	16184.602296894938	1795.9679255305693	29.22822862320429	85137.64519974495	131.08274346098776	258.34938231011324	45121.12432965543	9831.395294709107	933.3195063776833	5213.163861672587	4698.880100242775	29104.823032060973	159.06961947012144	5456.439508869875	28611.549938564156	18195.276566938497	48616.35013831032	8820.39219976479	29925.54206232827	60476.13917914467	4806.915495233478	214.01055785418748	139.09065619880693	49871.9590268886	14300.206158578489	0.0	13649.48131970985	186.8390568364411	1931.3626672245218	41.187009617166744	5998.330899228041	0.0	14573.991031390135	0.0	8643.59842233349	10302.110984704841	20610.739642931	57606.649217063874	411.05876534646154	2004.868967492482	4414.597602739726	1571.1506808319618	2695.0577512375266	3714.184648036788	24358.894945490585	38963.550227206804	0.0	43115.986833194955	394.6148834050676	42698.354038149926	77773.11512099594	6683.2041872320115	10766.21432637371	31833.778116660313	3433.9237397642655	559.8581692637864	3560.323383084577	340.64586455920426	45178.23099888493	88.94950633023987	14892.136395267918	34.5865181752153	33286.27388598357	279.9708830281651	19845.759173983017	71.08655803963583	23530.716345087603	596.3029218843172	1119309.3852677443
hsa-miR-30c-5p	15490.30876129774	19369.565947161704	2732.8107176661892	1711.9623368285897	3120.986885628673	20326.23457250735	1195.425268078577	26003.87903167876	9033.83635934921	5729.481445666626	8410.855693088337	19991.49298170991	6576.783952647156	1476.0255454718167	53394.69379834216	2248.573214753867	93.94522993095026	16725.22550288685	48989.39587193118	466.65975318884165	4246.942837921269	626.5173466990367	53223.06909001141	43867.86616942682	101.13882314865384	42472.6464220935	8370.080284443544	11053.89182274412	7206.739053141154	7545.4506627183555	29157.240834500342	24101.901222599234	677.7000998715937	324.5448644638828	256.0819462227913	15412.808010733335	0.0	28273.925590827548	24886.962370613954	2662.4912042701285	18925.43091908812	22011.266430210722	3941.318151959711	13496.033114867196	1228.5012285012285	6307.86875157347	20646.357392660007	3998.0698972909627	1515.3602424576386	1671.5319325221346	41243.01875984534	20681.720890410958	40762.6315526959	1791.466960006286	25999.292536257515	11428.394449950447	22704.56669567179	108.66021949364338	17659.77117082104	14944.891572677967	32208.54535634079	14733.995430596353	6870.743080241073	3478.6397464458137	31754.739964479326	2120.3229744490372	30652.23476719231	3793.5323383084574	19462.233728482537	11429.444983993382	4484.53761081626	7408.596970183609	20502.88797426763	24020.202421904516	251.97379472534857	9393.075096798866	126.94028221363541	15236.194278110446	18506.687111338277	1115057.8223061147
hsa-miR-125b-5p	26278.668826080146	7049.582060492128	8572.191345290392	1241.1726942007276	1867.9223255632955	16266.957183577837	3794.434433005632	2226.8515192874074	33792.148078283426	5934.9691768403245	3106.019835473207	8826.031475967673	18288.518452938053	2542.8558902187733	54836.29508469408	90.74959162683768	7351.214242096858	12800.756128130844	8704.88125052369	518.5108368764907	4869.864701371259	978.9333542172449	43904.09479433455	16543.24042489263	55.62635273175961	19788.192615996722	35137.88805729361	14525.316801696898	10953.696359707901	46852.977605671906	6786.59915975439	8388.538805407443	9630.475103438437	39084.474391864744	40396.92701664533	21532.118197585	0.0	13766.476873878792	597.8849818766115	4338.170192354424	19563.829568154204	4329.230127268933	29997.81037880447	6898.930665746809	1134.001134001134	3063.022741894878	7879.324147811065	9788.378024402013	19929.28318868531	2959.301970834096	22339.968494916226	15170.162671232876	10998.054765823732	5676.907362300621	19366.819950477537	6767.220019821606	23155.757517161364	0.0	6553.959757627149	15435.865904356366	326.91815675014925	20865.389098708445	8013.025428568993	4265.7259112982	1938.7593799689428	6546.586422793829	15256.135112438182	34810.32338308457	21233.5922241904	13542.678320923707	5967.029382986924	214.1212997162893	16988.897727665757	16702.789763575987	16630.270451873006	32680.57171083032	23224.994033806735	9558.66045686405	37694.86327625863	1079691.386155511
hsa-miR-181a-5p	17397.210177106736	2954.1105777300345	3237.6283280343664	13738.497753049433	6000.700470872087	4074.201202859403	6280.443199457598	35845.126068529564	8164.348031124735	5028.4056569563645	12070.423618051818	24053.594215227564	32909.21508613058	29.22822862320429	11033.794460924288	7461.633089317765	46.97261496547513	3883.375454601492	418.95150403589946	622.2130042517888	88.59333169066531	156.62933667475917	18242.972197364765	17462.309337386665	136.53741125068268	33286.52507167515	24256.151028387412	4351.581548419545	711.101386647704	32189.177261143777	7174.40482602607	148.11224215005117	214.01055785418748	30120.854325719407	256.0819462227913	22775.614385287477	0.0	69417.36214023866	40207.76503120212	4724.8653434508	164.74803846866698	54089.29689129981	3722.3560324063938	12719.903414970679	945.0009450009451	2097.960782119779	8932.709729069229	19473.357689391327	16003.122560499609	3797.4764845483655	6444.221681225835	40079.19520547945	12195.121951219513	667.8714543883084	32278.033250795896	7944.127849355798	789.583937606755	23198.956861892864	18242.7379417151	4193.930272467812	22038.547914830713	20515.68984007087	767.2045623097972	53142.37123762272	5346.698529890369	278.4262491700756	15582.719044508724	19542.910447761195	3792.523958759141	98.9173051329089	12489.993180537847	35340.72051817355	7664.372427627711	47006.422620349564	24973.402766112325	310.71240778215076	7255.9065313314	17653.581725438013	14566.828520316893	1077518.384212291
hsa-miR-24-3p	17789.03923514968	8392.359595823962	3164.8180957697255	2525.14444682217	12374.985406856833	8118.55477785903	1296.5308877668147	15156.957115149775	5541.14595614242	8352.471896530884	9933.112939186592	5465.759251382391	6425.012015278376	13941.865053268446	23010.174378309446	8923.709843305705	19540.607825637653	61394.316710842635	10203.796631629906	0.0	5753.029476662578	82347.87375675463	21915.018360230813	21960.444687958432	21603.25262455246	13100.462231583873	44.28613907112987	34419.041996042026	8163.9909197822935	626.4147719992598	20963.050737908005	51650.77826250875	428.02111570837496	200.90872562049887	29193.341869398206	14398.376910239209	472.42234557694576	272.989626394197	39124.09850155076	4824.18049154659	7413.661731090015	31504.27707072814	2189.621195533173	17398.240772680234	945.0009450009451	4098.016727740635	12682.762398348292	10856.827738333217	9344.721495155438	2514.5235411428075	24344.83746240871	2648.7585616438355	2020.0508753553795	6266.205704407952	22285.10788822073	17808.47373637265	6848.432111895324	380.31076822775185	8673.838924514635	9649.710462800664	14220.939818631492	20865.389098708445	8200.564321578055	3345.1162006226414	23530.122834587095	10630.171410621604	15162.825417560884	450.87064676616916	6676.658945360404	89.924822848099	8983.900139354226	460.36079439002197	138.3460727008612	16086.37728420592	19933.926871605352	8476.871843082268	126.94028221363541	55710.80062098026	17122.41247124968	1043098.245622469
hsa-let-7b-5p	8868.397680371978	3692.638222162543	11324.418124893818	941.5792852557244	20519.905047281787	3447.4010178041103	5513.229967705675	2729.6889591265	8635.934921009197	11591.925540916234	5873.76028292458	4700.1276052743515	3230.2127336655453	4672.863051134786	14568.489922652547	9871.538911408232	46549.86143078585	10170.745238242003	21529.452290733723	103.70216737529813	170.2653093429974	234.94400501213875	192.85956737741844	19450.679580763182	154.2367053016971	7236.2647007196765	39610.788103477724	12728.102688577645	17818.559746191506	14863.114135618798	26241.51675105031	14622.71772499596	31673.56256241975	117.45433190121472	576.1843790012804	1210.77260381557	0.0	11894.548007175727	5679.907327827809	14558.121549062738	16207.088284355115	56749.42624660963	0.0	37566.833390824424	11056.511056511057	10797.504825309798	12745.965533223782	32742.813814020818	8265.601322496212	10236.728100683707	7589.861091221538	27698.25556506849	25774.352835552898	11767.305727979885	17332.861690838345	24358.894945490585	19723.484482258533	40.74758231011627	257.6242043092433	4765.204144373985	37641.78298319925	16738.9378467851	27244.286457134578	154.6062109531473	6593.874078275667	28295.959963733196	3499.1135578986655	24813.432835820895	31907.16264704547	13956.332506024963	13809.410857769739	42.82425994325786	23594.92269913188	9425.145652303592	167.98252981689905	12687.423317771158	170.09997816627146	5111.998225770681	22808.586762075134	1031911.4203934153
hsa-let-7g-5p	11365.21951134563	27784.30516857453	2921.3083189735376	9586.989086240103	2548.9356734249136	11568.443097984788	2678.8033059555173	9984.914876804827	16043.778982944275	8512.631451710384	12816.175905281772	21294.130157379837	24542.78703867655	9733.00013152703	9793.185661611822	6651.608956648583	18530.69660387994	41515.132836096906	99.30702317887987	0.0	126.89149070277583	0.0	28094.753191182976	317.2555188320755	29621.454241425115	15541.805628693464	201.3964895853763	27289.864896877723	976.6248210850679	21690.797872088002	21946.92807641208	255.83023644099745	380.46321396299993	48297.94248858942	256.0819462227913	7428.253542327956	0.0	116.99555416894157	186.8390568364411	3856.386069676972	6768.398580421069	25514.63940468739	1532.734836873221	19539.783833505808	0.0	14859.39000624726	2401.7191252686134	36166.44838124124	53544.641900476025	2249.315704906907	1861.6640412430188	9531.517551369865	19748.491196568408	6624.040753254237	265.29890343119916	11193.529071688139	41818.40643698905	434.6408779745735	8662.55253080204	33135.10818259962	36716.817807089865	22374.924231827295	275.625342755742	12158.25585453898	375.04378093723744	260.57841268481434	10683.960063450591	23033.271144278606	6222.464459281465	134.88723427214848	1089.6314525454384	278.3576896311761	235.18832359146404	24649.871083626625	22901.618231703902	7012.274467938198	34170.46218110485	8708.508908109707	553.7098560354375	962245.6899683024
hsa-miR-30e-5p	1436.7065461574632	42683.54090436067	6866.004902555639	5991.868178900064	5930.6533836634635	43928.2463026251	1653.37425137236	7362.976797643848	7309.596793209149	30605.584431282485	3321.288536941647	17545.72522330923	25042.369665848786	4705.74480833589	6293.14407695933	6352.471413878638	10287.002677439054	10088.557397932977	139.65050134529983	414.8086695011925	113.51020622866493	352.4160075182081	185.1451846823217	26.51160324502024	126.4235289358173	17061.61137440758	12039.503236051447	5890.4888422387685	1052.977053305254	14364.829657892114	4222.772810513843	67.32374643184144	22043.08745898131	7464.531882669305	51728.55313700384	327.23583886907295	49486.240699185066	47149.20833008346	54220.6942939352	7469.766989757861	9740.727774459936	14604.631754642185	24304.795270418217	15889.09968954812	15687.015687015688	4349.772021595009	21720.810685543336	4342.731095333287	22386.00358176057	6117.710531132885	20907.919232421595	9738.869863013699	4713.4520424958855	4457.059794138446	14149.274849663954	24978.320118929634	16371.781236907409	162.9903292404651	85.38402199963491	8502.574173832445	15038.235210506866	5828.320977292861	13374.932869600798	84.33066051989852	24246.115507285456	5675.61200231308	419.89362694783983	4120.024875621891	11422.991324885317	1641.1280169778065	3595.0425475138613	42.82425994325786	16926.64199495037	14614.941043128989	363.9621479366146	4692.55405599197	35.543279019817916	27522.732313151475	8092.682511287163	934301.580324166
hsa-miR-30a-5p	10083.067760305104	2349.8606868307093	4509.380384923428	20586.347100363793	3128.76989531852	11939.051143910337	5429.966516197715	10775.087996551973	14265.503419004952	7059.107941496434	3352.041208579996	22118.247554232243	5185.541193433334	18399.1699183071	166.33860996368273	20862.32278621413	11437.831744093195	3821.7345743697224	176.89063503737978	414.8086695011925	8084.141516773209	38178.400814472545	17582.621038664485	212.09282596016192	13724.538301272325	35752.73535779065	139.1850085092653	19467.31393708794	6099.061893170692	14065.858971256104	12776.042227728105	18352.453277319975	8132.401198459124	200.90872562049887	33034.57106274008	2585.1631270656762	354.3167591827093	350.9866625068247	35275.21393072008	4771.353285112659	10564.467966803271	7876.069267682035	2846.5075541931246	23499.482580200067	1228.5012285012285	17916.585079302917	13230.522900602537	10650.031019507824	6681.361069017771	2615.6825341772887	5298.582271230131	6581.763698630137	4227.14349842885	9511.27524161232	2033.9582596391933	10716.05550049554	11730.961358728931	15592.741497337825	32646.139170067305	325.78670606697443	14711.317053756717	22194.246281531217	10246.44315440418	1848.2469763944425	7090.187180941577	778.1656707573908	16189.232061211158	20973.258706467663	31248.580642231005	12949.174490126255	185.31147152133306	17129.703977303143	318.19596721198076	16583.484122407586	10750.881908281539	19965.26394620692	4884.662059580691	14836.992681304058	25023.426186216886	888880.8226001292
hsa-miR-451a	156.7316232171778	436.402698982846	2062.956580831493	342.39246736571795	2739.6194108261666	4312.98222573761	1695.0059771263402	323.2526398965592	88.42254185333648	2598.8154236673518	384.4083954793573	552.9561888558061	328.8391976323578	0.0	0.0	157470.70804848045	0.0	41.09392015451314	11926.152814888605	0.0	128335.7465787747	0.0	0.0	12707.895155446367	0.0	20747.761979989467	10337.650177460886	54.66810990476815	109.400213330416	0.0	14241.085855865562	0.0	0.0	0.0	0.0	294.51225498216564	0.0	0.0	0.0	112198.64720089764	41.187009617166744	417.2751929897767	18830.742281585288	8214.039323904795	378.000378000378	2895.1858793252954	71904.09977668225	551.457916867719	711.7601138816182	235096.7112087376	429.61477874838897	80.26541095890411	7444.2615591800095	0.0	0.0	14866.204162537168	290.05124238615485	0.0	11.777106482708263	68.82817733809318	0.0	46.62656781834289	4850.437732825274	154.6062109531473	23.246515347349433	42.83480756462701	139.9645423159466	62.189054726368155	0.0	0.0	1282.3553829276248	0.0	34.5865181752153	39.7685470561333	23349.571644548967	15.933969629853888	15.23283386563625	88.71146595697495	0.0	876865.6349945822
hsa-miR-203a-3p	104.48774881145187	1342.7775353318339	77819.57624444822	470.7896426278622	43008.91154609488	17192.233647230885	6869.234749406747	14725.953595287696	7339.070973826928	49268.70542729361	16114.399938494658	27094.853253934496	505.90645789593503	29.22822862320429	0.0	15195.514953516044	12917.46911550566	0.0	65.17023396113991	0.0	38704.21178235941	900.6186858798652	166.63066621408953	17.674402163346826	15.170823472298077	187.23304663273066	0.0	0.0	29428.657385881903	6634.301903446705	107.72379618657762	0.0	0.0	30.90903471084598	704.2253521126761	130.89433554762917	0.0	77.99703611262771	27129.031052651248	62281.16329734744	30293.04557342614	678.0721886083871	0.0	17937.219730941702	0.0	3174.913983607933	6994.480259554207	0.0	206.64003306240528	33435.4557453491	12315.623657453818	374.57191780821915	261.85844680532693	35664.33566433567	11938.450654403961	3623.6372646184345	2658.8030552064197	0.0	11.777106482708263	0.0	21.320749353270603	46.62656781834289	38633.01195986668	133.52354582317264	0.0	41599.73727984694	5785.20108239246	373.13432835820896	3747.104510151247	35.969929139239596	19220.505826192664	21.41212997162893	74125.82575312143	5428.406673162196	22957.612408309535	11329.052406826113	76.16416932818125	0.0	0.0	839684.2204943363
hsa-miR-16-5p	888.1458648973409	3524.791030246064	4049.8669190754717	11256.152364647978	194.57524224617663	6178.4589669736	3901.4874420872957	6896.056317793263	294.74180617778825	1208.75135984528	2952.256477281464	6741.811994895789	2934.2574557964235	16718.546772472855	15219.982811676971	7128.8845866860265	0.0	20855.16447841542	167.58060161435978	1399.979259566525	10024.889189121846	861.4613517111754	185.1451846823217	13373.630970265764	182.0498816675769	30513.135568427828	34250.056412105725	12185.521697772821	205.12539999453	6643.793036355784	5192.2869761930415	14972.801206441536	29747.46754173206	0.0	53393.085787451986	28404.070813835533	42990.433447502066	77.99703611262771	3923.620193565263	5703.225206607204	15033.258510265863	12779.052785311913	39632.143639150425	5928.768540876164	21546.021546021548	3622.4789504601526	9838.621328951249	5824.774246915282	19286.40308582449	4621.199713543423	34369.182299871114	10434.503424657534	11746.221756696095	2702.9150624656245	3448.885744605589	3948.835480673935	8234.23249218473	30153.21090948604	164.87949075791568	17234.575605458533	187.14879987870862	652.7719494568005	204.58788328261258	22502.231248726253	209.2186381261449	5782.699021224647	8491.182233834095	357.5870646766169	8834.082754235364	17.984964569619798	8932.012927328253	29598.700997448384	26472.521011309793	7615.676761249528	10554.902290161823	8516.706767156902	12876.822227751176	44.355732978487474	468.5237243376779	818211.170265853
hsa-miR-99a-5p	1279.9749229402853	1544.194165631609	2155.182875033371	1497.967044725016	19076.156749815156	8118.55477785903	4543.805496577277	23489.6918324833	3787.432209384579	5892.6628792457395	9210.425155685401	8974.904296044237	1669.4913110565858	15169.450655443026	35651.90873554933	15366.93084881118	70.45892244821269	13355.52405021677	19476.589920957817	0.0	9033.751290832528	313.25867334951835	29237.510414416636	35684.61796779724	283.18870481623077	172.6054648645486	67387.68718801996	13267.95027388723	2728.167819927249	669.1248700901183	215.44759237315523	26.929498572736577	214.01055785418748	9999.072728958674	192.06145966709346	8933.538401125692	0.0	30262.850011699553	27540.076977691417	6250.515065262731	10873.370538932022	2086.375964948884	0.0	15802.863056226284	0.0	6209.963915074547	6183.373361985421	37085.5449093541	3283.280525324884	3408.0946462807215	1718.4591149935559	16882.491438356166	12157.713601675894	1261.0984521096882	0.0	12349.789395441032	628.4443585033356	325.9806584809302	29292.60809911613	25349.41771361972	593.4275236660318	8625.915046393435	6538.287769906828	16880.187214066354	15900.616497587012	3312.558451664489	26126.714565643368	5239.427860696517	386.06531316709817	15030.934139059746	7872.031310226228	192.70916974466036	9853.69902811884	357.91692350519975	31916.680665210817	35401.297025127875	172.63878381054417	133.06719893546241	12351.989096175143	814528.7051442438
hsa-miR-221-3p	23353.011859359493	8224.512403907484	35992.52481615416	684.7849347314359	23854.924699381252	5074.096736161894	6506.4439964077765	4166.367358666763	6351.685923131337	31765.985736733954	29261.16706388868	340.280731603573	860.0409784230897	11895.889049644145	0.0	19642.24494323109	44976.27882944244	0.0	139.65050134529983	155.5532510629472	15146.691177488434	274.1013391808286	166.63066621408953	21783.700666324963	34523.737281792986	146.27581768182083	18.979773887627083	87.46897584762904	806.826573311818	7887.131447445225	86.1790369492621	201.97123929552433	321.0158367812812	40846.28937038296	192.06145966709346	589.0245099643313	0.0	350.9866625068247	224.2068682037293	22591.026559406306	8752.239543647935	1356.1443772167743	437.92423910663456	258.7098999655053	0.0	28182.606506475702	18413.179960392703	12304.40477011098	5211.920833907333	24077.44604050856	35371.616783617355	1551.7979452054794	523.7168936106539	23505.146538854406	1238.061549345596	10530.227948463826	918.4956008894904	706.291426708682	23.554212965416525	123.89071920856773	24184.836683059955	186.50627127337157	9453.665106684057	49.19288530327414	144.1283951535665	8666.909397242865	793.1324064570308	11613.805970149253	12217.831675523461	89.924822848099	13372.075784979394	21615.545206359402	11268.287621485146	258.49555586486645	55.994176605633015	34568.747111968005	60.931335462545	15258.37214459969	31071.641536757816	767907.1489535883
hsa-miR-29b-3p	3918.290580429445	839.2359595823962	1956.1682401766861	2995.934089450032	7105.88784683037	10789.917471308969	4882.806692002545	4453.703038574815	8311.718934213628	4158.104677867763	3951.718305527793	8974.904296044237	8018.617357650571	13021.17585163751	166.33860996368273	8812.793675761792	117.43153741368782	23629.004088845057	25723.622347804227	0.0	4581.936373376597	3994.048085206359	92.57259234116086	12575.337139221267	9405.910552824807	15745.129015271195	14146.258137578054	36613.055473553395	970.926893307442	5538.076052448001	13896.369708068512	36866.48354607637	11092.880582108717	30.90903471084598	0.0	11878.660950947347	0.0	4055.845877856641	149.47124546915288	4004.302247691979	41.187009617166744	2399.332359691216	0.0	6015.005174197999	283.5002835002835	19483.062463285685	7331.563645556819	965.0513545185082	28447.44455159113	971.4474727914424	716.0246312473149	4869.434931506849	24128.3854556337	8945.548833189283	884.3296781039971	13302.15559960357	19417.319281962034	53370.277807961174	529.9697917218718	10874.852019418724	24291.440429826307	11353.569263766494	1909.4869106377175	5354.996943013556	220.06701195490797	5982.594789859573	25380.237006624986	24175.99502487562	12376.79974565109	152.8721988417683	9154.386693153852	224.82736470210375	55.33842908034448	21355.709769143585	55.994176605633015	14085.629152790836	18441.88419999695	266.13439787092483	32115.171650055374	737394.5746126935
hsa-let-7i-5p	2429.340159866256	12823.525462419015	12455.403732737906	15578.857265140166	13378.993656847104	7267.897383855418	3146.1689891222245	12822.354715896847	5379.0379627446355	5862.444095249607	7426.770200661183	27903.019991492984	505.90645789593503	29.22822862320429	499.0158298910482	90.74959162683768	6176.89886795998	15307.485257556145	10529.647801435607	78243.28528466244	3218.429627824951	234.94400501213875	135.77313543370258	11550.22181374715	50.56941157432692	9449.417822245627	27814.858632317493	6740.577951257913	5729.836173180538	19304.964337068093	32985.026392330066	5278.181720256369	13411.328292195749	10493.617284332211	384.1229193341869	7820.936548970843	826.7391047596551	311.98814445051084	224.2068682037293	5862.763370037676	17854.568669041786	1616.9413728353848	0.0	4807.692307692308	472.50047250047254	8531.707180620437	25302.321661821094	28503.481078100227	29423.24470771915	3195.3396212478847	2720.8935987397967	17524.614726027397	1234.4755349393986	4030.8006600141434	442.16483905199857	294.2269573835481	9708.659640981017	0.0	38.27559606880185	213.36734974808888	248.74207578815702	11796.52165804075	4321.919034345191	24041.265803214403	11971.955403884958	3623.1108065080352	6624.98833628814	3987.873134328358	5881.81859472226	0.0	1430.6045601446913	16888.817515122315	7460.31197039394	4613.151458511463	363.9621479366146	135.43874185375805	40.62089030836333	11421.601241960523	47107.93082886106	717560.4446669638
hsa-miR-210-3p	470.1948696515334	2282.7218100641176	20678.10596315802	8046.222983094372	14289.60579055921	2731.05794916949	55834.09162548099	2011.3497593563682	2033.718462626739	13441.315121479513	19097.40908741447	2339.430029774564	8802.77236738927	60078.623934996416	0.0	29281.86823159296	46455.9162008549	308.20440115884855	37.24013369207995	0.0	11226.436250176495	313.25867334951835	3844.848335236214	0.0	25.28470578716346	17.5530981218185	0.0	60.13492089524497	21250.991439433306	4598.453894449111	258.53711084778627	80.78849571820973	214.01055785418748	92.72710413253795	20998.719590268887	359.95942275598026	354.3167591827093	779.9703611262771	74.73562273457644	17335.776063358837	43761.197718239666	7093.678280826204	1313.7727173199037	9960.331148671956	1039.5010395010395	1328.708495342527	2148.906585766654	3170.8830219893844	1813.8402902144464	11973.692239017828	16898.181297436633	214.04109589041096	411.4918449797995	9000.550011785966	2652.9890343119914	4862.487611496532	692.9001901447033	4346.408779745735	235.54212965416528	0.0	3766.6657190778064	1935.00256446123	11158.564134039161	63.24799538992389	0.0	31247.992118395407	2426.0520668097415	839.5522388059701	38924.467456965074	15628.934210999605	30798.766566845556	182.0031047588459	5838.204267976343	59.65282058419995	17946.13360210538	15.933969629853888	37386.451917559905	44.355732978487474	149.0757304710793	691436.5108771318
hsa-miR-101-3p	1384.4626717517372	11514.317365470475	4155.037254568842	11213.353306227264	2428.299023232284	10640.679332010088	71.36867272110906	2190.934559298901	6027.4699363357695	7820.621298198961	4428.384715922196	23734.58102934921	4426.681506589432	16893.91614421208	9176.346649663164	110.91616754391272	30931.466954765372	226.01656084982227	74.4802673841599	59576.89515710878	38.75958261466607	548.2026783616571	55.54355540469651	9332.084342247124	5754.799037158404	15019.600959569363	5339.643053719086	13557.691256382503	13770.751852966114	156.60369299981494	86.1790369492621	24061.50697474013	249.67898416321873	4945.445553735357	32714.468629961586	327.23583886907295	236.21117278847288	77.99703611262771	8108.815066701543	4270.551368118991	22591.07477501596	938.8691842269976	7882.636303919422	43.11831666091756	29862.029862029864	6559.624045427843	10175.704714953861	3274.281381402082	2732.24043715847	2077.7736029621924	27638.550766146356	5591.823630136986	10436.92952266946	2290.406222990493	1326.4945171559957	5714.197224975223	322.27915820683876	488.9709877213952	19120.132374676865	123.89071920856773	9750.689370895756	6434.466358931319	3793.4003358651084	14055.110086649753	33949.21101326911	10323.188623075112	653.1678641410842	3435.945273631841	6108.9158377617305	134.88723427214848	1919.8268449610105	24773.83437717467	172.93259087607652	7098.685649519794	167.98252981689905	175.27366592839275	96.47461448236291	221.77866489243735	106.48266462219951	628241.27959518
