name	SRX098328	SRX098325	SRX098326	SRX098327
hsa-miR-30d-3p	12.162251383311308	0.0	32.828615233367735	10.889915519386145
hsa-miR-551b-3p	0.0	0.0	0.7418896097936212	0.0
hsa-miR-455-5p	2.509670920365825	0.0	2.2256688293808633	5.4449577596930725
hsa-miR-448	0.0	0.0	0.47692903486732785	2.094214522958874
hsa-miR-301b-3p	3.2818773574014637	0.0	1.059842299705173	13.402972946936792
hsa-miR-152-3p	3700.027143056262	0.0	1343.3324508379785	750.4268707269298
hsa-miR-4717-3p	0.0	0.0	0.26496057492629327	0.0
hsa-miR-12117	0.0	0.0	0.1059842299705173	0.0
hsa-miR-3149	0.38610321851781926	0.0	0.9008659547493971	0.41884290459177476
hsa-miR-3148	0.0	0.0	0.1059842299705173	0.0
hsa-miR-9-5p	3.861032185178193	0.0	16.162595070503894	0.8376858091835495
hsa-miR-10a-5p	7277.176936819228	0.0	859.9560419807774	1974.0066093410346
hsa-miR-548c-3p	0.0	0.0	0.0	0.41884290459177476
hsa-miR-6511a-3p	1.1583096555534578	0.0	2.596613634277674	0.6282643568876621
hsa-miR-3146	0.5791548277767289	0.0	0.3709448048968106	0.41884290459177476
hsa-miR-6822-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-4799-5p	0.0	0.0	0.15897634495577595	0.6282643568876621
hsa-miR-550a-5p	2.7284627441925897	0.0	2.967558439174485	2.8620931813771273
hsa-miR-10527-5p	32.625721964755726	0.0	10.333462422125438	12.355865685457356
hsa-miR-10393-3p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-203b-3p	1.1583096555534578	0.0	0.9008659547493971	2.7224788798465362
hsa-miR-92b-5p	0.0	0.0	1.5897634495577595	0.0
hsa-miR-141-5p	152.1246680960208	0.0	402.36912908306897	117.27601328569693
hsa-miR-664b-3p	8.108167588874204	0.0	5.776140533393193	1.8847930706629865
hsa-miR-338-3p	0.0	0.0	0.4239369198820692	0.41884290459177476
hsa-miR-3157-5p	1.3513612648123674	0.0	0.9538580697346557	0.0
hsa-miR-6793-5p	0.0	0.0	0.2119684599410346	0.0
hsa-miR-3939	0.0	0.0	0.2119684599410346	0.0
hsa-miR-222-3p	100.96599164240973	0.0	92.25927218933532	172.98211959640298
hsa-miR-3936	1.1583096555534578	0.0	1.4837792195872423	0.0
hsa-miR-6874-3p	0.0	0.0	0.0	0.41884290459177476
hsa-miR-6513-3p	0.0	0.0	0.6359053798231038	0.0
hsa-miR-3617-5p	0.38610321851781926	0.0	0.0	2.5130574275506485
hsa-miR-4677-5p	0.0	0.0	0.26496057492629327	1.047107261479437
hsa-miR-1226-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-449b-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-3138	0.38610321851781926	0.0	0.0	0.0
hsa-miR-211-5p	0.0	0.0	0.26496057492629327	0.0
hsa-miR-95-5p	0.0	0.0	0.0	0.41884290459177476
hsa-miR-3133	0.0	0.0	0.0	2.094214522958874
hsa-miR-1307-3p	93.43697888131226	0.0	194.6930304558403	43.35024062524869
