name	SRX3432753	SRX3432752	SRX3432751	SRX3432750	SRX3432748	SRX3432749	SRX3432755	SRX3432754	SRX3432746	SRX3432747	SRX3432758	SRX3432757	SRX3432760	SRX3432759	SRX3432756
hsa-miR-181a-3p	42.96473919681211	75.93829001768057	55.81284377090319	32.39259829129044	0.0	0.0	61.30070024404759	64.8195595536448	7.547853390495743	30.05717668969538	142.8874371897919	105.9387497461884	27.163134998014325	57.845898061066144	70.34605265606271	775.0150338056933
hsa-miR-148b-5p	34.43844641502716	135.33251414517633	88.61886644540354	49.9385890324061	0.0	0.0	82.72799668193657	89.82868095623215	0.0	20.983312028655263	67.07674313066026	94.58816941623965	21.629903794715112	15.860972049002008	66.48836589750444	767.5125599929586
hsa-miR-485-5p	0.0	0.0	0.0	55.33735541428784	0.0	211.363947814009	0.0	0.0	366.0708894390435	127.60122179587661	0.0	0.0	0.5030210184817467	0.0	0.0	760.8764354816988
hsa-miR-330-3p	4.499216386479355	14.180627905872692	6.390783637889678	241.59479558920788	0.0	34.84021117813335	10.806810377370093	12.39519136571385	94.34816738119679	265.97765787673836	13.97432148555422	18.91763388324793	3.521147129372227	3.965243012250502	4.992300511075419	730.4041077201025
hsa-miR-15a-5p	42.27041568038011	80.87068233276672	100.97438147865691	39.141056268642615	0.0	0.0	118.87491415107101	51.62232639367886	22.64356017148723	3.96981578920505	39.47745819669067	20.17880947546446	15.59365157293415	3.965243012250502	172.23436763210194	711.8166821553303
hsa-miR-7704	8.887341010329589	13.255804346794037	26.41523903661067	8.09814957282261	42.02139729550287	141.68352545774232	26.08540435916919	18.37404837741112	11.321780085743615	203.59483833208756	30.743507268219282	113.50580329948758	28.672198053459567	9.563233147192387	13.16151952919883	695.3837891717714
hsa-miR-339-5p	14.053107972583664	91.55753234878672	10.225253820623486	66.13488817805131	126.06419188650861	0.0	32.79307976581269	24.6445569506546	7.547853390495743	100.37962781275627	110.7464977730172	47.92467250422809	7.5453152772262015	7.697236435545092	46.292241102699336	693.6060552189889
hsa-miR-1301-3p	12.109002126574065	21.270941858809035	17.8941941860911	167.36175783833394	63.032095943254305	58.06701863022226	23.849512556954686	16.186661665814558	22.64356017148723	177.50747743159724	37.38130997385754	32.79056539762975	9.808909860394062	9.329983558236474	20.876893046315384	690.1098842455715
hsa-miR-199b-3p	21.829531356622066	50.76253757609503	20.166472812896313	202.90363651905537	0.0	4.6453614904177805	106.82594166135958	14.971446826038697	89.3162651208663	80.71958771383602	15.83756435029478	27.74586302876363	5.61706803971284	6.219989038824317	40.08968592227229	687.6509514570552
hsa-miR-500a-3p	27.91180536056637	35.297432504835285	44.73548546522775	74.90788354860915	16.80855891820115	29.03350931511113	54.03405188685046	32.44623622201567	7.547853390495743	105.48367668459133	43.84443366092636	72.5175965524504	26.534358724912142	17.610343966171346	86.23064519130268	674.943871392267
hsa-miR-27a-5p	23.32927015211517	20.037843780037498	34.51023164460426	28.343523504879137	0.0	25.549488197297794	114.40313054664202	33.10245223549464	0.0	56.144537590185706	28.996717082525006	192.95986560912888	47.03246522804332	12.595477803619241	50.830696112767896	667.8356994873404
hsa-miR-382-5p	0.8887341010329589	0.6165490393857692	0.0	105.27594444669394	0.0	48.7762956493867	0.0	2.9165156154620826	271.72272205784674	222.3096841954828	0.0	0.0	0.7545315277226201	0.0	0.0	653.2609766330136
hsa-miR-324-3p	23.384816033429733	45.21359622162307	34.936283887130244	22.944757122997398	96.6492137796566	16.258765216462233	48.81697101501663	24.061253827562183	0.0	120.79582330009652	64.28187883354941	51.70819928087767	15.342141063693276	9.563233147192387	76.24604416915184	650.2029768984391
hsa-miR-30c-2-3p	76.5422244514636	37.81500774899384	43.031276495123834	4.049074786411305	0.0	0.0	49.18961964871904	49.14328812053609	0.0	4.536932330520057	78.25620031910363	61.7976040186099	68.41085851351757	121.28978625707417	50.830696112767896	644.8925688028409
hsa-miR-664a-3p	36.71582754892412	72.75278664752076	42.60522425259786	6.748457977352175	8.404279459100575	0.0	69.31264586864955	35.144013166318096	0.0	0.0	144.98358541262505	108.46110093062147	42.75678657094848	28.68969944157716	33.35764432400393	629.9320516002392
hsa-miR-132-3p	33.04979938216316	50.145988536709226	45.16153770775372	5.398766381881741	0.0	0.0	165.08334473017072	63.72586619784651	0.0	3.402699247890043	95.37474413890754	76.93171112520825	22.887456340919478	29.85594738635672	38.576867585582775	629.59472876139
hsa-miR-424-3p	0.0	0.0	0.0	205.15312251150613	113.45777269785775	37.162891923342244	0.0	0.0	120.76565424793189	143.4804849526968	0.0	0.0	0.0	0.0	0.0	620.0199263333349
hsa-miR-125a-3p	41.10395217277435	39.76741304038211	65.6120453490007	28.343523504879137	0.0	20.904126706880014	50.68021418352871	43.01860532806572	11.321780085743615	35.72834210284545	76.50941013340936	74.40935994077519	31.690324164350045	54.81365340463929	44.703781849175336	618.6065319664489
hsa-miR-215-5p	16.9137208602835	18.18819666188019	10.651306063149464	242.2696413869431	0.0	16.258765216462233	7.639296990899548	9.624501531024872	73.5915705573335	192.2525075057874	4.5416544828051215	2.5223511844330573	5.658986457919651	6.8808628741994005	10.66536927366112	617.6587310467821
hsa-miR-502-3p	18.96891846892222	55.43803445810374	41.7531197675459	72.20850035766827	33.6171178364023	24.38814782469335	41.7366469746707	38.862570576032255	18.869633476239358	62.949936085965795	46.289939920898355	57.38348944585206	10.940707151977993	8.513609996890784	80.10373092771012	612.0241032695732
hsa-miR-651-5p	50.54675199624954	52.50942652102134	95.86175456834518	8.09814957282261	0.0	0.0	103.22367153556951	34.706535823998784	11.321780085743615	1.7013496239450214	36.68259389957983	34.05174098984627	17.354225137620265	6.764238079721444	154.53439309283453	607.356610927298
hsa-miR-589-5p	23.384816033429733	27.53919042589769	24.711030066506755	55.33735541428784	21.010698647751436	30.194849687715575	42.10929560837312	32.373323331629116	37.739266952478715	138.37643608086174	31.09286530535814	66.84230638747601	22.13292481319686	10.962730680927859	34.94610357752793	598.7531930134185
hsa-let-7i-3p	25.93992657389949	80.87068233276672	86.06255299024767	12.147224359233915	0.0	0.0	75.64767264159065	37.03974831636845	0.0	10.208097743670129	40.874890345246094	66.84230638747601	13.581567499007162	10.496231503016034	130.25365878896773	589.96455948149
hsa-miR-598-3p	51.157756690709704	93.40717946694403	53.682582558273296	9.447841168293046	0.0	0.0	92.41686115819941	59.05944121310717	0.0	0.0	75.81069405913165	36.57409217427933	27.917666525736944	12.128978625707418	73.52297116311071	585.1260648034927
hsa-miR-511-5p	33.2719829074214	162.25515553168825	11.077358305675443	102.57656125575306	0.0	11.613403726044451	11.552107644774926	17.6449194735456	41.51319364772659	31.7585263136404	37.031951936718684	15.134107106598345	9.305888841912315	97.26507859461525	1.3615365030205686	583.3617717891353
hsa-miR-190b-5p	40.15967219042683	82.823087624155	92.87938887066332	0.0	12.606419188650861	0.0	71.92118630456648	70.4338521134093	0.0	1.1342330826300142	46.81397697660664	46.66349691201156	15.342141063693276	10.496231503016034	82.82680393375126	574.1004897635806
hsa-miR-30d-3p	41.21504393540347	80.30551237999643	54.96073928585123	0.0	25.212838377301722	0.0	78.62886171120998	72.32958726345964	0.0	6.238281954465078	42.7963595495098	36.57409217427933	37.475065876890135	31.37206971457015	63.42490876570815	570.5333609886452
hsa-miR-24-2-5p	7.137645748920952	55.18113902502634	32.37997043197437	126.8710099742209	0.0	20.904126706880014	57.015240956469796	42.872779547292616	0.0	82.79901503199105	27.94864297110844	73.14818434855866	7.796825786467075	2.0992463006032067	32.67687607249365	568.830702902007
hsa-miR-141-5p	14.441929141785582	102.0388660183448	90.74912765803343	0.0	0.0	0.0	89.43567208858008	85.01643019071972	0.0	0.0	34.93580371388555	36.57409217427933	12.324014952802795	2.3324958895591186	100.29985572251522	568.1482875505055
hsa-miR-139-5p	0.0	0.20551634646192307	0.0	272.6377022850279	16.80855891820115	0.0	0.7452972674048339	0.4374773423193124	169.82670128615422	89.60441352777113	0.0	0.0	0.0	0.0	0.0	550.2656669733404
hsa-miR-130b-3p	22.051714881880294	69.46452510412999	48.56995564796156	18.89568233658609	0.0	4.6453614904177805	65.21351089792297	38.9354834664188	7.547853390495743	18.714845863395237	52.40370557082832	126.11755922165287	9.305888841912315	8.863484380324651	55.14222837233303	545.8717994662596
hsa-miR-1260a	9.415026882817909	20.19198103988394	33.87115328081529	10.122686966028263	313.0594098514964	0.0	39.128106538753784	15.020055419629726	9.434816738119679	11.625889096957646	27.24992689683073	22.070572863789252	15.467896318313713	5.131490957030061	12.59421265294026	544.3832255034068
hsa-miR-421	22.384990169767654	105.01885304204268	48.99600789048753	70.18396296446262	0.0	0.0	77.88356444380514	36.45644519327603	7.547853390495743	8.506748119725106	48.56076716230091	44.141145727578504	8.299846804948821	3.4987438343386783	62.40375638844273	543.8826851316721
hsa-miR-140-5p	8.38742807849855	56.31147893056692	45.58758995027971	85.0305705146374	0.0	11.613403726044451	134.15350813287012	20.998912431326996	18.869633476239358	36.862575185475464	28.298001008247297	44.141145727578504	3.521147129372227	1.1662479447795593	40.84609509061706	535.7877373265336
hsa-miR-195-3p	35.32718051606012	38.842589481303456	33.232074917026324	14.846607550174786	0.0	0.0	65.21351089792297	43.89356001270434	0.0	8.506748119725106	76.1600520962705	69.36465757190908	52.314185922101665	32.654942453827665	38.12302208457592	508.47913162360203
hsa-miR-181d-5p	25.38446776075389	37.81500774899384	48.00188599126025	26.9938319094087	0.0	0.0	90.18096935598491	33.78297254576912	0.0	40.832390974680514	47.51269305088435	56.33250978567161	28.672198053459567	3.73199342329459	62.1768336379393	501.4177542381006
hsa-miR-199b-5p	35.882639329205716	107.89608189250961	36.214440614708174	24.29444871846783	0.0	0.0	143.09707534172813	16.62413900813387	0.0	9.073864661040114	27.94864297110844	41.61879454314545	1.2575525462043669	8.63023479136874	42.88839984514791	495.42631426276824
hsa-miR-885-5p	39.048754564135635	79.12379338784038	14.059724003357292	9.447841168293046	0.0	0.0	2.9811890696193357	13.124320269579371	64.15675381921382	2.835582706575036	111.09585581015605	47.92467250422809	17.85724615610201	86.3023479136874	7.2615280161097	495.2196093888972
hsa-miR-29b-3p	22.829357220284137	116.25374664862782	58.653192054409736	51.28828062787653	0.0	11.613403726044451	66.5798892214985	14.922838232447658	0.0	8.506748119725106	41.22424838238496	15.55449897067052	7.377641604398953	5.209240820015366	50.98197794643685	470.9950635748205
hsa-miR-378a-5p	12.164548007888627	37.81500774899384	25.56313455155871	12.147224359233915	25.212838377301722	0.0	59.2511327586843	29.894285058486346	0.0	6.805398495780086	93.27859591607442	66.84230638747601	20.87537226699249	12.362228214663329	60.81529713491873	463.02736927805256
hsa-miR-550a-5p	1.3331011515494384	2.4319434331327563	2.5563134551558715	70.63386016295277	0.0	67.35774161105782	1.117945901107251	1.8957351500503536	45.28712034297446	257.81117968180223	1.0480741114165666	6.305877961082643	0.5030210184817467	0.3109994519412158	2.4961502555377093	461.08906368824285
hsa-miR-1908-5p	0.0	0.0	0.0	145.766692310807	25.212838377301722	53.42165713980447	0.0	0.0	33.96534025723084	199.6250225428825	0.0	0.0	0.0	0.0	0.0	457.9915506280265
hsa-miR-324-5p	16.94149380094078	39.87017121361308	47.29179892038362	13.49691595470435	29.41497810685201	0.0	65.21351089792297	20.998912431326996	0.0	36.295458644160455	55.19856986793917	39.09644335871239	15.090630554452403	9.096733969280564	54.234537370319316	442.24015509060814
hsa-miR-671-5p	14.719658548358383	57.544577009338454	22.58076885387686	31.042906695820008	42.02139729550287	6.968042235626671	59.62378139238672	25.956988977612536	0.0	17.013496239450212	49.60884127371748	20.17880947546446	7.796825786467075	1.3994975337354711	69.438361654049	425.89395297140624
hsa-miR-142-3p	1.0553717449766389	1.952405291388269	25.98918679408469	126.8710099742209	0.0	0.0	133.7808594991677	3.208167177008291	0.0	51.040488718350645	0.0	22.701160659897514	1.5090630554452402	0.0	49.01531410874047	417.12302702328043
hsa-miR-221-5p	27.21748184413437	63.60730922996519	24.711030066506755	22.944757122997398	0.0	0.0	52.5434573520408	32.66497489317533	0.0	4.536932330520057	84.89400302474189	51.70819928087767	21.126882776233366	12.595477803619241	17.473051788763964	416.02355751357595
hsa-miR-147b-3p	18.996691409579498	14.386144252334613	48.14390340543557	8.09814957282261	0.0	44.13093415896891	35.028971568027195	23.769602266015973	0.0	56.711654131500715	15.371753634109641	61.7976040186099	18.360267174583758	6.297738901809621	61.26914263592559	412.36255712972365
hsa-miR-143-5p	0.38882116920191956	2.2606798110811535	0.0	118.77286040139829	0.0	18.581445961671122	6.335026772941089	1.3124320269579373	0.0	236.48759772835797	0.698716074277711	0.0	0.0	0.0	2.4961502555377093	387.3337302014249
hsa-miR-130a-3p	14.608566785729263	48.912890457937685	53.25653031574732	39.141056268642615	0.0	0.0	45.46313331169487	16.91579056968008	0.0	15.8792631568202	42.97103856807923	45.40232131979503	3.269636620131354	0.46649917791182377	59.45376063189816	385.7404871840676
hsa-miR-130b-5p	7.776423384038391	4.315843275700384	1.7042089701039143	44.53982265052436	159.68130972291092	0.0	4.0991349707265865	3.7914703001007073	105.6699474669404	21.550428569970272	12.576889336998798	0.0	6.036252221780961	9.796482736148299	1.1346137525171405	382.6728273584612
hsa-miR-25-5p	2.444018777840637	1.952405291388269	2.1302612126298928	16.19629914564522	63.032095943254305	99.87527204398228	5.962378139238671	6.853811696335894	15.095706780991486	137.24220299823173	10.83009915130452	10.08940473773223	3.7726576386131008	0.0	4.992300511075419	380.4689140682637
hsa-miR-196b-5p	10.053804517935347	45.7616398121882	86.91465747529962	13.49691595470435	0.0	0.0	49.562268282421456	20.85308665055389	0.0	8.506748119725106	35.63451978816326	54.230550465310735	16.599693609897642	3.2654942453827664	35.39994907853478	380.2793280001172
hsa-miR-15b-3p	16.94149380094078	33.293648126831535	28.119448006714585	78.28211253728523	0.0	0.0	20.495674853632934	20.998912431326996	45.28712034297446	5.671165413150072	20.26276615405362	23.962336252114046	10.563441388116683	2.5657454785150304	62.85760188944958	369.3014666751056
hsa-miR-218-5p	42.27041568038011	87.44720541954825	31.95391818944839	9.447841168293046	0.0	0.0	35.774268835432025	45.351817820435386	7.547853390495743	1.1342330826300142	20.612124191192475	22.701160659897514	8.048336295707948	18.426717527517038	38.34994483507935	369.0658370960573
hsa-miR-1292-5p	1.3331011515494384	3.5965360630836534	0.8521044850519571	55.33735541428784	21.010698647751436	95.22991055356451	1.117945901107251	7.291289038655207	15.095706780991486	156.52416540294197	5.240370557082833	0.0	0.0	2.7989950674709423	3.4038412575514214	368.83202032109
hsa-miR-654-5p	0.0	0.0	1.2781567275779357	29.693215100349573	8.404279459100575	83.61650682752006	0.0	0.0	113.21780085743615	127.60122179587661	0.0	0.0	0.0	0.46649917791182377	0.4538455010068562	364.7315254467796
hsa-miR-126-5p	0.0	0.0	0.0	221.34942165715137	0.0	0.0	0.0	0.0	109.44387416218828	22.684661652600287	0.0	0.0	0.0	0.0	0.4538455010068562	353.9318029729468
hsa-miR-145-5p	4.110395217277436	8.015137512014999	5.538679152837721	179.50898219756786	0.0	0.0	21.9862693884426	2.7706898346889783	0.0	72.59091728832091	8.384592891332533	17.656458291031402	3.521147129372227	5.131490957030061	17.019206287757108	346.23396614767387
hsa-miR-24-1-5p	7.91528808732479	53.33149190686903	39.196806312390024	4.049074786411305	0.0	0.0	48.81697101501663	44.18521157425055	11.321780085743615	0.0	64.98059490782713	44.141145727578504	10.060420369634935	2.0992463006032067	14.5230560322194	344.62108710586915
hsa-miR-365a-5p	19.774333747983338	27.950223118821537	10.225253820623486	2.6993831909408703	0.0	13.936084471253341	13.042702179584595	61.10100214393063	0.0	10.775214284985136	42.621680530940374	40.35761895092892	28.169177034977817	55.97990134941885	17.69997453926739	344.3325493636563
hsa-miR-432-5p	0.1666376439436798	0.0	0.0	44.53982265052436	0.0	25.549488197297794	0.0	0.0	237.75738180061592	27.78871052443535	0.0	0.0	0.0	0.46649917791182377	0.0	336.26853999472894
hsa-miR-543	0.0	0.0	0.0	55.33735541428784	16.80855891820115	0.0	0.0	0.0	237.75738180061592	21.550428569970272	0.0	0.0	0.0	0.0	0.0	331.4537247030752
hsa-miR-671-3p	10.553717449766388	5.446183181240961	1.7042089701039143	40.490747864113054	42.02139729550287	32.51753043292447	7.080324040345922	5.9788570116972695	90.57424068594892	20.983312028655263	9.432667002749099	10.08940473773223	12.324014952802795	22.858459717679363	3.8576867585582777	315.9127521298208
hsa-miR-4732-5p	0.0	0.0	0.0	141.71761752439568	8.404279459100575	27.872168942506683	0.0	0.0	30.191413561982973	102.08097743670129	0.0	0.0	0.0	0.0	0.0	310.2664569246872
hsa-miR-4326	4.999129318310394	0.0	8.094992607993593	63.43550498711045	46.22353702505316	53.42165713980447	9.316215842560425	7.874592161747623	0.0	60.11435337939076	22.35891437688675	6.305877961082643	7.796825786467075	12.128978625707418	8.169219018123412	310.23979823023814
hsa-miR-1224-5p	0.0	0.0	0.0	24.29444871846783	0.0	160.26497141941343	0.0	0.0	0.0	124.76563908930157	0.0	0.0	0.0	0.0	0.0	309.3250592271828
hsa-miR-381-3p	2.9439317096716766	4.418601448931346	2.98236569768185	49.9385890324061	0.0	4.6453614904177805	2.235891802214502	9.770327311797978	158.50492120041062	39.6981578920505	2.4455062599719883	20.17880947546446	3.7726576386131008	3.2654942453827664	2.9499957565445656	307.75061096155923
hsa-miR-942-5p	2.9994775909862366	4.932392315086154	1.7042089701039143	116.07347721045741	79.84065486145546	0.0	4.471783604429004	2.4790382731427703	11.321780085743615	60.11435337939076	8.384592891332533	0.0	2.5151050924087337	4.198492601206413	7.488450766613128	306.52380764235613
hsa-miR-326	3.499390522817276	33.396406300062495	3.4084179402078285	22.944757122997398	46.22353702505316	4.6453614904177805	10.434161743667675	5.541379669377957	7.547853390495743	133.8395037503417	11.528815225582232	10.08940473773223	1.0060420369634935	2.0992463006032067	6.807682515102843	303.011959771423
hsa-miR-320e	1.8885599646950377	2.0423186929653605	8.148249138309339	14.509184651307176	8.404279459100575	76.35812949874227	3.5867430993857634	4.32008875540321	1.8869633476239358	149.931435610155	4.3233057095933365	15.607047953679542	2.67229916068428	1.0204669516821145	6.892778546541629	301.59185053986863
hsa-miR-181c-5p	8.55406572244223	63.19627653704134	44.73548546522775	0.0	0.0	0.0	58.50583549127946	16.47831322736077	0.0	7.372515037095093	25.153778673997596	21.439985067680986	4.024168147853974	0.46649917791182377	47.88070035622333	297.8076229041144
hsa-miR-3168	0.0	0.0	0.0	5.398766381881741	277.34122215031897	0.0	0.0	0.0	0.0	9.073864661040114	0.0	0.0	0.0	0.0	0.0	291.8138531932408
hsa-miR-1273h-3p	0.3332752878873596	3.8020524095455768	0.0	47.23920584146523	0.0	41.80825341376003	0.7452972674048339	0.8749546846386248	98.12209407644467	97.54404510618123	0.0	0.0	0.0	0.6997487668677356	0.4538455010068562	291.62277235520213
hsa-miR-760	4.665854030423034	4.624117795393269	1.7042089701039143	40.490747864113054	0.0	51.09897639459559	7.825621307750756	6.124682792470374	0.0	148.01741728321687	8.384592891332533	6.305877961082643	3.7726576386131008	1.3994975337354711	4.538455010068562	288.95270747289914
hsa-miR-10527-5p	10.164896280564468	14.180627905872692	13.633671760831314	43.190131055053925	0.0	39.485572668551136	17.887134417716016	15.020055419629726	11.321780085743615	48.204906011775606	25.153778673997596	21.439985067680986	6.790783749503581	5.597990134941885	14.5230560322194	286.594369264082
hsa-miR-150-3p	0.1666376439436798	0.0	0.0	49.9385890324061	0.0	123.10207949607118	0.0	0.0	15.095706780991486	98.11116164749623	0.0	0.0	0.0	0.0	0.0	286.4141746009087
hsa-miR-4746-5p	0.22218352525823973	0.0	0.0	39.141056268642615	50.425676754603444	95.22991055356451	0.0	0.0	11.321780085743615	87.90306390382611	0.0	0.0	0.0	1.865996711647295	0.0	286.10966780328584
hsa-miR-129-5p	0.38882116920191956	0.0	0.0	41.840439459583486	0.0	148.65156769336897	0.7452972674048339	0.0	7.547853390495743	74.29226691226593	0.0	0.0	0.7545315277226201	2.3324958895591186	0.0	276.5532733096026
hsa-miR-4433b-5p	0.0	0.0	0.0	183.55805698397918	33.6171178364023	0.0	0.0	0.0	33.96534025723084	17.013496239450212	0.0	0.0	0.0	0.0	0.0	268.15401131706255
hsa-miR-7976	0.0	0.3082745196928846	0.0	32.39259829129044	54.62781648415373	41.80825341376003	0.0	0.0	11.321780085743615	125.33275563061657	1.397432148555422	0.0	0.0	0.0	0.0	267.18891057381273
hsa-miR-10399-3p	24.440187778406372	7.912379338784038	4.2605224252597855	6.748457977352175	16.80855891820115	0.0	7.825621307750756	12.832668708033165	7.547853390495743	30.624293231010384	17.118543819803918	52.9693748730942	25.402561433328213	38.719431766681375	11.573060275674834	264.7835152438761
hsa-miR-18a-3p	5.332404606197754	7.090313952936346	0.8521044850519571	51.28828062787653	121.86205215695833	0.0	4.0991349707265865	4.812250765512436	0.0	40.832390974680514	9.432667002749099	5.044702368866115	4.527189166335721	2.7989950674709423	6.126914263592559	264.0994004089549
hsa-miR-4443	9.05397865427327	6.371006740319615	37.918649584812094	0.0	21.010698647751436	4.6453614904177805	36.51956610283686	17.061616350453182	7.547853390495743	35.16122556153044	27.24992689683073	18.91763388324793	12.57552546204367	8.396985202412827	21.103815796818814	263.53384376424435
hsa-miR-33b-3p	28.717220639627488	18.393713008342115	20.87655988377295	0.0	0.0	0.0	17.514485784013598	33.68575535858705	0.0	0.0	62.53508864785513	41.61879454314545	9.054378332671442	4.431742190162326	20.649970295811958	257.47770868398953
hsa-miR-11401	0.0	0.0	0.0	37.79136467317218	0.0	20.904126706880014	0.0	0.0	41.51319364772659	155.38993232031194	0.0	0.0	0.0	0.0	0.0	255.59861734809073
hsa-miR-455-3p	13.442103278123504	33.49916447329346	10.651306063149464	0.0	0.0	0.0	13.042702179584595	19.832306185142162	0.0	1.7013496239450214	57.99343416505001	36.57409217427933	8.299846804948821	36.62018546607816	23.146120551349668	254.8026109649442
hsa-miR-11400	0.0	0.0	0.0	95.82810327840089	0.0	9.290722980835561	0.0	0.0	86.80031399070104	52.741838342295665	0.0	0.0	0.0	0.0	0.0	244.66097859223314
hsa-miR-1306-5p	0.27772940657279965	0.8220653858476923	0.0	29.693215100349573	155.4791699933606	0.0	0.0	0.5833031230924165	45.28712034297446	6.805398495780086	1.7467901856942776	0.0	1.2575525462043669	2.5657454785150304	0.0	244.51809005839132
hsa-miR-20b-5p	0.8887341010329589	3.647915149699134	1.491182848840925	170.0611410292748	4.202139729550288	0.0	2.9811890696193357	0.9235632782296594	15.095706780991486	22.684661652600287	4.134070106143123	5.8854860970104665	0.0	0.0	5.786530137837417	237.78231998082993
hsa-miR-873-3p	0.0	0.0	0.0	6.748457977352175	0.0	125.42476024128007	0.0	0.0	0.0	99.81251127144125	0.0	0.0	0.0	0.0	0.0	231.9857294900735
hsa-miR-576-5p	15.941667937278702	25.072994268354613	6.390783637889678	16.19629914564522	46.22353702505316	0.0	13.787999446989428	25.519511635293224	0.0	2.835582706575036	29.346075119663862	15.134107106598345	7.042294258744454	8.863484380324651	19.515356543294818	231.86969321170517
hsa-miR-331-3p	6.943235164319992	15.310967811413269	7.242888122941635	12.147224359233915	25.212838377301722	4.6453614904177805	26.830701626574022	10.645281996436601	0.0	14.177913532875179	32.14093941677471	37.83526776649586	11.820993934321049	8.863484380324651	16.338438036246824	230.15553601567723
hsa-miR-6842-3p	0.6110046944601593	0.9248235590786538	0.0	14.846607550174786	50.425676754603444	51.09897639459559	1.117945901107251	1.166606246184833	7.547853390495743	94.70846239960619	0.698716074277711	2.5223511844330573	2.7666156016496073	1.6327471226913832	0.0	230.0683868733584
hsa-miR-433-3p	0.0	0.0	0.0	40.490747864113054	0.0	41.80825341376003	0.0	0.0	105.6699474669404	37.42969172679047	0.0	0.0	0.0	0.0	0.0	225.39864047160395
hsa-miR-877-5p	14.775204429672943	15.51648415787519	11.077358305675443	0.0	0.0	41.80825341376003	10.434161743667675	13.853449173444893	7.547853390495743	15.312146615505192	35.63451978816326	17.656458291031402	10.311930878875808	10.729481091971946	19.742279293798244	224.39958057393778
hsa-miR-874-3p	9.66498334873343	14.591660598796537	27.693395764188605	14.846607550174786	0.0	6.968042235626671	19.377728952525683	10.791107777209707	15.095706780991486	38.563924809420485	16.769185782665065	17.656458291031402	4.275678657094848	1.865996711647295	25.18842530588052	223.34890256598652
hsa-let-7g-3p	16.7748561569971	16.544065890184807	27.693395764188605	0.0	0.0	0.0	16.769188516608764	10.645281996436601	0.0	0.0	4.891012519943977	12.611755922165287	5.533231203299215	3.73199342329459	100.0729329720118	215.26771436513073
hsa-miR-532-3p	2.721748184413437	8.426170204938845	10.651306063149464	18.89568233658609	71.43637540235488	4.6453614904177805	6.707675406643506	8.020417942520726	0.0	35.16122556153044	15.721111671248497	12.611755922165287	4.778699675576594	0.9329983558236475	12.253828527185117	212.96435674455435
hsa-miR-4446-3p	0.22218352525823973	0.0	0.0	43.190131055053925	0.0	34.84021117813335	0.7452972674048339	0.5833031230924165	33.96534025723084	94.70846239960619	0.0	0.0	0.0	3.4987438343386783	0.0	211.75367264011848
hsa-miR-95-3p	8.94288689164415	19.729569260344615	15.763932973461205	35.09198148223131	0.0	0.0	14.160648080691844	13.561797611898685	45.28712034297446	4.536932330520057	26.20185278541416	5.044702368866115	3.269636620131354	1.1662479447795593	18.153820040274248	210.91112873323178
hsa-miR-4497	0.0	0.6165490393857692	0.0	2.6993831909408703	159.68130972291092	13.936084471253341	1.863243168512085	0.29165156154620825	0.0	19.84907894602525	2.4455062599719883	2.5223511844330573	2.7666156016496073	0.46649917791182377	3.63076400805485	210.7690363325958
hsa-miR-181c-3p	10.248215102536308	16.646824063415767	17.042089701039142	2.6993831909408703	16.80855891820115	0.0	46.76740352965333	6.7808988059493425	0.0	14.745030074190186	19.913408116914763	21.439985067680986	5.784741712540088	0.0	29.95380306645251	208.83034134951444
hsa-miR-6741-5p	0.1666376439436798	0.41103269292384614	0.0	8.09814957282261	8.404279459100575	39.485572668551136	0.0	0.7291289038655207	7.547853390495743	140.07778570480676	0.0	0.0	1.5090630554452402	0.9329983558236475	0.4538455010068562	207.81634694878565
hsa-miR-190a-5p	15.941667937278702	12.536497134177306	50.27416461806547	0.0	0.0	0.0	36.51956610283686	12.832668708033165	0.0	3.402699247890043	9.083308965610243	0.0	4.527189166335721	0.46649917791182377	59.45376063189816	205.0380216900375
hsa-miR-6852-5p	0.0	0.41103269292384614	0.0	36.44167307770175	0.0	37.162891923342244	0.0	0.5833031230924165	11.321780085743615	116.82600751089147	0.0	0.0	0.0	0.0	0.0	202.74668841369532
hsa-miR-582-3p	10.998084500282868	3.3910197166217304	8.521044850519571	10.797532763763481	0.0	0.0	78.62886171120998	9.18702418870556	0.0	30.624293231010384	2.794864297110844	11.350580329948757	8.299846804948821	0.46649917791182377	26.32303905839766	201.3826906304315
hsa-miR-3913-5p	15.83057617464958	8.015137512014999	9.373149335571528	10.797532763763481	0.0	32.51753043292447	7.45297267404834	7.145463257882103	11.321780085743615	41.966624057310526	6.288444668499399	13.872931514381815	13.581567499007162	9.796482736148299	9.53075552114398	197.49094823308928
hsa-miR-151b	11.248040966198387	25.843680567586826	20.450507641246972	1.3496915954704352	0.0	0.0	20.86832348733535	21.363476883259757	5.660890042871808	2.835582706575036	30.91818628678871	12.611755922165287	8.174091550328384	6.414363696287577	25.869193557390805	193.60778490350538
hsa-miR-106a-5p	1.4349352672927982	8.957087433298812	4.757583374873428	105.50089304593901	21.010698647751436	6.968042235626671	4.471783604429004	2.9651242090531174	0.0	23.251778193915293	3.318901352819127	0.0	0.0	0.46649917791182377	9.682037354812934	192.78536389772347
