name	SRX2540520	SRX2540521	SRX2540509	SRX2540508	SRX2540518	SRX2540519	SRX2540514	SRX2540512	SRX2540513	SRX2540510	SRX2540511	SRX2540516	SRX2540517	SRX2540507	SRX2540515
hsa-miR-668-3p	1.6063240979737226	0.0	2.394759718362573	6.985517434740184	0.5803987165062783	0.9407347837492636	0.0	0.0	15.039855617386074	1.0698528310445616	0.0	0.22496855502022203	1.8306937780210566	0.0	0.598802036645487	31.271907569449425
hsa-miR-18b-3p	2.2086956347138686	10.406298072572618	1.3684341247786131	3.492758717370092	2.756893903404822	4.1661111851753105	4.119631752002877	0.0	0.0	0.0	0.8292373614551678	1.0498532567610361	0.252509486623594	0.0	0.598802036645487	31.249225531503487
hsa-miR-664b-5p	3.4134387081941604	0.0	0.0	0.6350470395218349	0.0	1.2095161505347676	0.7846917622862623	0.0	15.039855617386074	3.209558493133685	0.5528249076367785	0.0	0.5681463449030866	2.609367280621795	3.193610862109264	31.21605716632771
hsa-miR-582-5p	0.40158102449343064	0.904895484571532	2.05265118716792	2.2226646383264224	1.4509967912656958	0.8063441003565116	8.435436444577318	0.0	0.0	0.0	0.6910311345459732	4.574360618744515	3.2194959544508235	0.0	6.387221724218528	31.146679102718668
hsa-miR-3174	5.622134342908029	2.714686453714596	5.815845030309106	1.9051411185655047	2.321594866025113	1.0751254671420156	0.5885188217146967	0.0	0.0	2.8529408827854974	0.8292373614551678	1.4997903668014803	0.631273716558985	1.7395781870811964	2.9940101832274353	30.589876798288824
hsa-miR-4510	0.8031620489868613	0.6334268392000724	3.455296165065999	2.6989499179677985	0.4352990373797087	0.4434892551960814	7.003373978404891	3.29549012176836	3.007971123477215	2.8886026438203163	2.708842047420215	0.299958073360296	0.505018973247188	1.565620368373077	0.43912149354002383	30.18362208720811
hsa-miR-939-5p	2.2086956347138686	0.904895484571532	2.7368682495572263	1.5876175988045873	1.1607974330125566	0.9407347837492636	0.9808647028578278	0.0	0.0	6.41911698626737	10.918291925826376	1.0498532567610361	0.5681463449030866	0.0	0.0	29.475882401024734
hsa-miR-4448	0.0	0.0	0.6842170623893066	2.2226646383264224	1.7411961495188348	0.0	0.3923458811431311	0.0	22.55978342607911	0.7132352206963744	0.0	0.0	0.252509486623594	0.0	0.798402715527316	29.364354580304095
hsa-miR-4685-3p	2.0079051224671534	2.714686453714596	2.05265118716792	6.667993914979267	1.3058971121391263	3.3597670848187984	1.5693835245725245	0.0	0.0	0.0	0.4146186807275839	0.44993711004044407	1.7675664063651582	6.088523654784187	0.798402715527316	29.197332967304078
hsa-miR-4773	2.0079051224671534	0.0	0.0	2.2226646383264224	1.1607974330125566	0.0	4.708150573717574	0.0	15.039855617386074	0.0	0.0	0.8998742200808881	0.631273716558985	0.0	2.395208146581948	29.065729468131604
hsa-miR-128-1-5p	0.0	3.619581938286128	2.05265118716792	2.857711677848257	2.321594866025113	1.4782975173202713	1.5693835245725245	0.0	0.0	0.0	0.0	5.624213875505551	0.8837832031825791	0.0	8.582829191918647	28.990046981826993
hsa-miR-10393-3p	0.8031620489868613	0.0	2.7368682495572263	3.492758717370092	0.29019935825313914	0.6719534169637597	2.550248227430352	0.0	15.039855617386074	1.4264704413927487	0.0	0.8248847017408141	0.126254743311797	0.0	0.998003394409145	28.96065891680201
hsa-miR-3918	2.2086956347138686	2.26223871142883	0.0	0.0	1.7411961495188348	0.4031720501782558	3.53111293028818	10.984967072561199	0.0	0.0	0.6910311345459732	0.0	1.1994200614620716	0.0	5.389218329809383	28.411052074506593
hsa-miR-3135a	5.421343830661313	0.0	2.05265118716792	5.0803763161746796	0.4352990373797087	1.0751254671420156	1.76555646514409	0.0	0.0	4.992646544874621	5.528249076367786	0.29995807336029606	0.8837832031825791	0.0	0.798402715527316	28.33339191698233
hsa-miR-660-3p	1.4055335857270073	4.072029680571894	0.6842170623893066	0.6350470395218349	1.4509967912656958	0.0	0.9808647028578278	10.984967072561199	0.0	0.0	4.284393034185034	1.12484277510111	1.8306937780210566	0.0	0.798402715527316	28.251988237729286
hsa-miR-4473	3.815019732687591	0.0	1.7105426559732664	3.1752351976091746	0.5803987165062783	2.1502509342840312	2.746421168001918	0.0	0.0	5.349264155222808	1.3820622690919464	2.3996645868823685	1.26254743311797	3.4791563741623928	0.0	28.050563223539747
hsa-miR-497-5p	3.4134387081941604	2.714686453714596	1.3684341247786131	0.0	4.2078906946705175	2.0158602508912793	0.9808647028578278	0.0	0.0	1.4264704413927487	0.0	1.7247589218217023	7.385902483740125	1.7395781870811964	0.998003394409145	27.975888363551913
hsa-miR-2277-5p	1.4055335857270073	0.0	2.394759718362573	10.478276152110277	0.4352990373797087	1.2095161505347676	1.76555646514409	0.0	0.0	0.7132352206963744	0.8292373614551678	3.2245492886231824	1.0731653181502745	0.0	4.391214935400238	27.92034323358366
hsa-miR-1197	0.8031620489868613	4.072029680571894	1.7105426559732664	4.127805756891927	4.2078906946705175	1.3439068339275193	0.0	0.0	0.0	5.705881765570995	1.105649815273557	3.2995388069632563	1.4519295480856655	0.0	0.0	27.82833760691546
hsa-miR-146a-3p	0.0	0.0	6.157953561503759	8.573135033544771	0.8705980747594174	0.9407347837492636	0.0	0.0	0.0	0.0	0.0	0.0	0.1893821149676955	10.43746912248718	0.598802036645487	27.768074727657574
hsa-miR-6772-3p	3.01185768370073	2.26223871142883	6.157953561503759	3.492758717370092	0.29019935825313914	5.510018019102829	0.0	0.0	0.0	2.4963232724373103	0.0	0.7498951834007401	0.1893821149676955	3.4791563741623928	0.0	27.639782996327515
hsa-miR-6503-5p	1.204743073480292	3.619581938286128	0.0	0.0	0.8705980747594174	4.972455285531822	1.5693835245725245	0.0	0.0	2.8529408827854974	0.5528249076367785	1.4997903668014803	7.638411970363719	0.0	2.794409504345606	27.575139528563266
hsa-miR-7849-3p	2.0079051224671534	4.976925165143426	0.6842170623893066	5.715423355696514	1.7411961495188348	6.585143486244845	0.3923458811431311	0.0	0.0	1.4264704413927487	0.0	1.1998322934411842	0.378764229935391	0.0	2.195607467700119	27.303830655072655
hsa-miR-4757-3p	0.0	1.809790969143064	0.6842170623893066	0.0	0.0	0.0	0.0	21.969934145122398	0.0	0.0	0.0	1.7247589218217023	0.252509486623594	0.0	0.798402715527316	27.239613300627383
hsa-miR-5009-5p	2.409486146960584	1.357343226857298	2.7368682495572263	0.6350470395218349	1.7411961495188348	2.553422984462287	0.9808647028578278	0.0	0.0	2.4963232724373103	4.284393034185034	2.0247169951819983	1.1362926898061732	0.0	4.590815614282067	26.946770105628474
hsa-miR-1228-5p	1.8071146102204378	0.0	0.6842170623893066	4.762852796413762	1.3058971121391263	0.0	0.0	0.0	15.039855617386074	1.0698528310445616	0.0	0.8998742200808881	1.3256748047738687	0.0	0.0	26.895339054448026
hsa-miR-296-3p	2.409486146960584	2.714686453714596	0.6842170623893066	3.1752351976091746	0.7254983956328479	3.3597670848187984	2.157902346287221	0.0	0.0	2.8529408827854974	0.27641245381838925	0.0	3.8507696710098087	0.0	4.590815614282067	26.79773130930829
hsa-miR-3150a-5p	3.6142292204408757	0.904895484571532	2.05265118716792	3.492758717370092	0.29019935825313914	2.8222043512477906	1.76555646514409	0.0	0.0	0.0	0.0	6.224130022226143	0.631273716558985	1.7395781870811964	3.193610862109264	26.731087572171027
hsa-miR-216b-5p	2.6102766592072992	1.357343226857298	1.7105426559732664	0.0	1.8862958286454046	0.0	0.0	10.984967072561199	0.0	0.0	0.0	5.399245320485329	2.2725853796123463	0.0	0.399201357763658	26.620457501105797
hsa-miR-581	4.818972293921168	0.904895484571532	0.6842170623893066	3.8102822371310094	1.5960964703922653	2.553422984462287	1.373210584000959	0.0	0.0	2.4963232724373103	3.731568126548255	3.7494759170037004	0.8837832031825791	0.0	0.0	26.60224763604037
hsa-miR-6796-5p	0.40158102449343064	0.0	0.0	0.0	0.0	0.0	0.0	10.984967072561199	15.039855617386074	0.0	0.0	0.0	0.126254743311797	0.0	0.0	26.5526584577525
hsa-miR-3190-3p	1.6063240979737226	2.714686453714596	2.7368682495572263	1.5876175988045873	2.756893903404822	1.7470788841057752	1.1770376434293934	0.0	0.0	6.775734596615557	0.8292373614551678	1.1998322934411842	1.1994200614620716	0.0	2.195607467700119	26.52633861166422
hsa-miR-4516	2.0079051224671534	1.809790969143064	3.4210853119465328	3.1752351976091746	0.0	0.0	14.12445172115272	0.0	0.0	0.7132352206963744	0.0	0.6749056650606661	0.505018973247188	0.0	0.0	26.431628181322875
hsa-miR-3180-3p	1.5290969778788324	7.656807946374503	0.5789528989447978	0.5373474949800141	0.8594365609804506	1.5920127109602924	3.651834739870682	0.0	0.0	0.0	0.0	0.697979363011458	4.807392149179963	1.4719507736840898	3.0400718783540106	26.422883494219093
hsa-miR-3164	1.6063240979737226	4.52447742285766	0.6842170623893066	0.6350470395218349	2.756893903404822	2.6878136678550386	0.9808647028578278	0.0	0.0	1.783088051740936	4.975424168731007	0.7498951834007401	3.282623326106722	0.0	1.596805431054632	26.26347405789425
hsa-miR-6502-5p	0.0	0.904895484571532	1.02632559358396	1.9051411185655047	0.8705980747594174	0.5375627335710078	2.354075286858787	0.0	0.0	0.7132352206963744	0.0	4.049433990363997	0.3156368582794925	0.0	13.173644806200715	25.850549167450787
hsa-miR-597-3p	1.6063240979737226	0.0	0.6842170623893066	0.6350470395218349	1.7411961495188348	0.4031720501782558	1.373210584000959	0.0	15.039855617386074	2.1397056620891233	0.5528249076367785	0.0	1.0731653181502745	0.0	0.399201357763658	25.647919846608822
hsa-miR-196a-5p	1.8071146102204378	3.167134196000362	2.05265118716792	0.0	0.0	2.6878136678550386	0.9808647028578278	0.0	0.0	0.7132352206963744	4.284393034185034	0.6249126528339501	3.5351328127303163	0.0	5.788419687573041	25.641671772120304
hsa-miR-135a-5p	0.8031620489868613	0.904895484571532	0.6842170623893066	0.9525705592827524	0.0	2.553422984462287	0.5885188217146967	10.984967072561199	0.0	0.7132352206963744	2.349505857456309	4.349392063724292	0.505018973247188	0.0	0.0	25.3889061490928
hsa-miR-548j-3p	4.015810244934307	4.072029680571894	2.7368682495572263	0.9525705592827524	1.8862958286454046	1.6126882007130232	0.0	0.0	0.0	0.0	0.9674435883643625	6.674067132266587	0.5681463449030866	0.0	1.796406109936461	25.282325939175102
hsa-miR-6764-5p	4.618181781674452	0.0	0.6842170623893066	3.8102822371310094	0.8705980747594174	1.6126882007130232	0.3923458811431311	0.0	0.0	2.8529408827854974	1.3820622690919464	2.3246750685422946	1.7675664063651582	1.7395781870811964	2.9940101832274353	25.04914623490387
hsa-miR-4664-3p	4.015810244934307	1.809790969143064	0.6842170623893066	1.5876175988045873	2.9019935825313916	2.1502509342840312	5.100496454860704	0.0	0.0	0.0	0.27641245381838925	3.8244654353437744	0.5681463449030866	0.0	1.99600678881829	24.91520786983093
hsa-miR-4753-5p	2.6102766592072992	0.0	0.0	0.0	1.1607974330125566	0.2687813667855039	0.9808647028578278	10.984967072561199	0.0	1.4264704413927487	0.9674435883643625	2.8496016969228126	0.505018973247188	0.0	2.594808825463777	24.349030759815275
hsa-miR-7977	0.602371536740146	2.26223871142883	2.394759718362573	9.525705592827524	0.29019935825313914	0.5375627335710078	1.5693835245725245	0.0	0.0	1.0698528310445616	0.27641245381838925	0.7498951834007401	1.0731653181502745	2.609367280621795	1.197604073290974	24.15851831608248
hsa-miR-3200-3p	0.0	3.167134196000362	0.0	4.127805756891927	0.0	0.6719534169637597	2.550248227430352	0.0	0.0	0.7132352206963744	10.641879472007988	1.8747379585018502	0.3156368582794925	0.0	0.0	24.062631106772105
hsa-miR-4741	4.618181781674452	4.52447742285766	1.02632559358396	0.0	2.756893903404822	0.9407347837492636	0.7846917622862623	0.0	0.0	0.0	0.27641245381838925	0.29995807336029606	7.13339299711653	0.0	1.596805431054632	23.957874202906268
hsa-miR-5588-5p	1.204743073480292	1.809790969143064	0.0	0.0	1.8862958286454046	3.897329818389806	0.3923458811431311	0.0	0.0	0.7132352206963744	0.27641245381838925	3.2995388069632563	5.113317104127779	0.0	5.189617650927554	23.78262680733505
hsa-miR-101-5p	2.6102766592072992	1.809790969143064	0.0	0.6350470395218349	0.4352990373797087	1.3439068339275193	2.9425941085734832	0.0	0.0	1.0698528310445616	7.601342480005705	2.3996645868823685	1.1362926898061732	1.7395781870811964	0.0	23.72364542257292
hsa-miR-496	2.2086956347138686	5.429372907429192	0.6842170623893066	3.492758717370092	0.8705980747594174	1.2095161505347676	0.0	0.0	0.0	3.922793713830059	0.27641245381838925	0.5249266283805181	2.2725853796123463	2.609367280621795	0.0	23.501244003459753
hsa-miR-3157-3p	2.6102766592072992	0.0	0.0	0.9525705592827524	5.3686881276830745	2.0158602508912793	4.119631752002877	0.0	0.0	0.0	0.9674435883643625	3.2245492886231824	1.7675664063651582	0.0	2.395208146581948	23.42179477900193
hsa-miR-3179	2.208695634713869	0.0	2.7368682495572263	3.1752351976091755	0.29019935825313914	1.4782975173202713	0.0	0.0	0.0	3.92279371383006	4.837217941821812	0.14997903668014803	0.6312737165589849	1.7395781870811964	2.1956074677001185	23.365746021126004
hsa-miR-4999-5p	0.8031620489868613	0.904895484571532	0.6842170623893066	0.6350470395218349	0.0	1.6126882007130232	1.76555646514409	10.984967072561199	0.0	0.0	2.4877120843655036	2.0247169951819983	0.5681463449030866	0.0	0.798402715527316	23.269511513865755
hsa-miR-4661-5p	4.216600757181022	2.714686453714596	2.394759718362573	0.6350470395218349	2.176495186898544	2.6878136678550386	3.3349399897166143	0.0	0.0	1.0698528310445616	0.6910311345459732	1.1998322934411842	1.1362926898061732	0.0	0.998003394409145	23.255355156497256
hsa-miR-501-5p	2.0079051224671534	0.904895484571532	3.4210853119465328	3.8102822371310094	0.5803987165062783	4.3005018685680625	0.5885188217146967	0.0	0.0	0.7132352206963744	1.3820622690919464	0.5249266283805181	0.6944010882148836	0.0	3.99201357763658	22.920226346925574
hsa-miR-7155-3p	1.204743073480292	0.0	0.0	0.0	0.4352990373797087	0.2687813667855039	3.138767049145049	0.0	15.039855617386074	0.0	0.6910311345459732	0.5249266283805181	0.126254743311797	0.0	1.397204752172803	22.82686340258772
hsa-miR-744-3p	5.019762806167883	0.0	1.3684341247786131	4.127805756891927	2.321594866025113	1.3439068339275193	2.354075286858787	0.0	0.0	1.0698528310445616	0.6910311345459732	1.2748218117812582	0.378764229935391	1.7395781870811964	0.998003394409145	22.68763126344737
hsa-miR-2355-5p	1.0039525612335767	0.0	2.05265118716792	6.350470395218349	0.29019935825313914	0.4031720501782558	3.138767049145049	0.0	0.0	3.566176103481872	0.8292373614551678	2.6246331419025903	0.44189160159128954	1.7395781870811964	0.0	22.4407289967084
hsa-miR-1277-3p	0.0	1.809790969143064	3.4210853119465328	1.9051411185655047	2.176495186898544	1.7470788841057752	0.9808647028578278	0.0	0.0	0.7132352206963744	4.975424168731007	3.3745283253033307	0.8837832031825791	0.0	0.0	21.987427091430536
hsa-miR-6818-5p	0.0	4.072029680571894	1.3684341247786131	0.6350470395218349	1.1607974330125566	0.9407347837492636	5.100496454860704	0.0	0.0	1.4264704413927487	1.3820622690919464	1.12484277510111	3.2194959544508235	0.0	1.397204752172803	21.8276157087043
hsa-miR-3186-3p	4.015810244934307	0.0	0.0	0.0	2.176495186898544	0.6719534169637597	0.0	0.0	0.0	0.0	0.0	4.049433990363997	2.0832032646446508	0.0	8.782429870800476	21.779325974605733
hsa-miR-629-3p	1.6063240979737226	1.357343226857298	2.05265118716792	1.9051411185655047	1.3058971121391263	1.4782975173202713	2.550248227430352	0.0	0.0	0.0	0.0	2.5496436235625164	0.378764229935391	0.0	6.387221724218528	21.57153206517063
hsa-miR-20b-3p	2.0079051224671534	4.072029680571894	0.0	0.6350470395218349	1.3058971121391263	1.7470788841057752	2.157902346287221	0.0	0.0	0.0	3.455155672729866	3.1495597702831084	1.7044390347092595	0.0	0.998003394409145	21.233018057224385
hsa-miR-6855-3p	2.409486146960584	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	15.039855617386074	0.0	0.0	0.29995807336029606	0.8837832031825791	0.0	0.998003394409145	20.95035053720982
hsa-miR-4466	0.0	0.904895484571532	0.0	0.0	0.5803987165062783	0.0	0.7846917622862623	0.0	15.039855617386074	0.0	0.0	0.0	3.5982601843862145	0.0	0.0	20.908101765136358
hsa-miR-5695	1.6063240979737226	0.0	1.02632559358396	0.0	0.0	0.8063441003565116	1.373210584000959	0.0	0.0	1.783088051740936	9.950848337462014	2.3246750685422946	0.6944010882148836	0.0	1.197604073290974	20.76282099516626
hsa-miR-377-5p	1.4055335857270073	5.881820649714958	2.05265118716792	2.857711677848257	1.015697753885987	0.5375627335710078	0.0	0.0	0.0	4.636028934526434	0.5528249076367785	0.5249266283805181	0.631273716558985	0.0	0.598802036645487	20.694833811663344
hsa-miR-6868-3p	4.818972293921168	3.619581938286128	0.0	0.6350470395218349	0.0	0.4031720501782558	3.923458811431311	0.0	0.0	0.7132352206963744	0.5528249076367785	2.24968555020222	1.8306937780210566	0.0	1.796406109936461	20.543077699831592
hsa-miR-337-5p	0.602371536740146	1.809790969143064	2.05265118716792	0.9525705592827524	1.4509967912656958	1.3439068339275193	0.5885188217146967	0.0	0.0	3.566176103481872	1.2438560421827518	1.4248008484614063	5.3658265907513725	0.0	0.0	20.401466284119195
hsa-miR-29b-1-5p	1.6063240979737226	3.619581938286128	0.0	1.2700940790436699	0.7254983956328479	2.8222043512477906	1.5693835245725245	0.0	0.0	0.0	0.0	0.9748637384209622	0.757528459870782	0.0	6.7864230819821865	20.131901667030615
hsa-miR-6735-5p	2.2086956347138686	1.809790969143064	4.10530237433584	2.5401881580873398	1.8862958286454046	1.2095161505347676	1.1770376434293934	0.0	0.0	1.4264704413927487	0.5528249076367785	0.7498951834007401	0.6944010882148836	0.0	1.596805431054632	19.957223810589465
hsa-miR-4513	0.0	15.383223237716043	0.6842170623893066	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3932115409910932	19.750851199349583
hsa-miR-513c-5p	3.815019732687591	9.953850330286851	0.0	0.0	0.8705980747594174	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	3.9138970426657074	0.0	0.598802036645487	19.420948583830558
hsa-miR-6753-3p	0.0	0.0	0.0	0.0	1.015697753885987	0.2687813667855039	0.7846917622862623	0.0	15.039855617386074	0.7132352206963744	0.0	0.0	0.126254743311797	0.0	1.397204752172803	19.345721216524804
hsa-miR-6805-5p	1.0039525612335767	2.26223871142883	1.3684341247786131	1.5876175988045873	0.8705980747594174	1.8814695674985271	3.923458811431311	0.0	0.0	1.4264704413927487	2.625918311274698	0.14997903668014803	0.757528459870782	0.0	1.397204752172803	19.254870451326042
hsa-miR-4781-3p	1.0039525612335767	0.0	2.394759718362573	2.5401881580873398	0.0	2.0158602508912793	3.53111293028818	0.0	0.0	1.4264704413927487	0.8292373614551678	1.7247589218217023	0.1893821149676955	0.0	3.592812219872922	19.248534678373186
hsa-miR-3127-3p	0.0	0.0	4.789519436725146	3.1752351976091746	1.5960964703922653	1.8814695674985271	0.0	0.0	0.0	0.7132352206963744	0.0	1.0498532567610361	0.757528459870782	3.4791563741623928	1.796406109936461	19.238500093652156
hsa-miR-6818-3p	1.4055335857270073	1.357343226857298	1.02632559358396	1.2700940790436699	2.031395507771974	1.6126882007130232	2.9425941085734832	0.0	0.0	0.7132352206963744	0.0	1.3498113301213321	0.8206558315266805	1.7395781870811964	2.794409504345606	19.0636643760416
hsa-miR-4492	0.0	0.0	0.6842170623893066	0.0	0.14509967912656957	0.0	2.4521617571445695	0.0	15.039855617386074	0.0	0.13820622690919462	0.22496855502022203	0.0	0.0	0.199600678881829	18.884109576857764
hsa-miR-487a-3p	0.0	1.809790969143064	3.4210853119465328	0.6350470395218349	2.031395507771974	0.6719534169637597	0.0	0.0	0.0	6.775734596615557	0.0	0.6749056650606661	1.010037946494376	1.7395781870811964	0.0	18.76952864059896
hsa-miR-4485-5p	0.0	0.0	3.0789767807518795	0.6350470395218349	0.0	0.0	0.0	0.0	15.039855617386074	0.0	0.0	0.0	0.0	0.0	0.0	18.753879437659787
hsa-miR-1910-5p	0.40158102449343064	0.0	0.6842170623893066	0.0	1.015697753885987	1.7470788841057752	1.373210584000959	10.984967072561199	0.0	0.0	0.0	1.12484277510111	0.757528459870782	0.0	0.598802036645487	18.687925653054037
hsa-miR-627-3p	0.602371536740146	0.0	1.02632559358396	0.6350470395218349	0.8705980747594174	0.5375627335710078	3.727285870859746	0.0	0.0	0.7132352206963744	0.4146186807275839	5.399245320485329	0.3156368582794925	0.0	4.391214935400238	18.63314186462513
hsa-miR-9903	1.0039525612335767	2.26223871142883	0.6842170623893066	2.2226646383264224	2.6117942242782526	1.3439068339275193	0.9808647028578278	0.0	0.0	1.0698528310445616	3.5933618996390604	0.8248847017408141	1.1362926898061732	0.0	0.798402715527316	18.53243357219966
hsa-miR-365a-5p	0.0	0.0	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	15.039855617386074	0.0	0.0	0.0	3.0932412111390266	0.0	0.0	18.423296186778238
hsa-miR-548ay-3p	0.0	0.0	2.05265118716792	0.6350470395218349	2.6117942242782526	1.2095161505347676	0.7846917622862623	0.0	0.0	0.7132352206963744	2.349505857456309	1.8747379585018502	1.3256748047738687	0.0	4.790416293163896	18.347270498381334
hsa-miR-34a-5p	0.8031620489868613	1.809790969143064	1.7105426559732664	0.0	0.5803987165062783	1.2095161505347676	0.3923458811431311	0.0	0.0	0.0	0.0	2.4746541052224424	8.269685686922704	0.0	0.998003394409145	18.248099608841663
hsa-miR-556-5p	4.417391269427737	0.0	2.394759718362573	3.1752351976091746	0.29019935825313914	0.8063441003565116	0.9808647028578278	0.0	0.0	1.4264704413927487	0.8292373614551678	0.5249266283805181	0.5681463449030866	1.7395781870811964	0.998003394409145	18.151156704488823
hsa-miR-6513-5p	0.8031620489868613	0.904895484571532	0.0	0.6350470395218349	0.5803987165062783	0.0	2.550248227430352	0.0	0.0	3.566176103481872	8.430579841460872	0.0	0.5681463449030866	0.0	0.0	18.03865380686269
hsa-miR-3130-3p	0.0	1.809790969143064	0.0	1.2700940790436699	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.7498951834007401	12.372964844556106	0.0	1.397204752172803	17.992295709459516
hsa-miR-4489	1.0039525612335767	0.0	3.0789767807518795	2.5401881580873398	2.466694545151683	0.2687813667855039	1.1770376434293934	0.0	0.0	0.0	1.3820622690919464	0.8248847017408141	1.388802176429767	2.609367280621795	1.197604073290974	17.938351556614673
hsa-miR-548a-3p	2.007905122467153	2.26223871142883	1.02632559358396	1.5876175988045873	0.5803987165062783	3.225376401426047	0.9808647028578278	0.0	0.0	1.783088051740936	0.0	2.1746960318621467	1.7044390347092597	0.0	0.598802036645487	17.93175200203251
hsa-miR-329-5p	0.8031620489868613	0.904895484571532	0.0	8.255611513783855	1.5960964703922653	0.9407347837492636	0.0	0.0	0.0	4.2794113241782465	0.0	0.0	0.0	0.0	0.998003394409145	17.77791502007117
hsa-miR-1226-3p	0.0	0.0	1.7105426559732664	2.2226646383264224	0.0	0.9407347837492636	0.0	10.984967072561199	0.0	0.0	0.0	0.0	0.378764229935391	0.0	0.998003394409145	17.23567677495469
hsa-miR-301a-3p	2.2086956347138686	0.0	2.05265118716792	1.5876175988045873	0.4352990373797087	2.0158602508912793	0.7846917622862623	0.0	0.0	2.8529408827854974	2.625918311274698	0.14997903668014803	1.1362926898061732	0.0	1.197604073290974	17.047550465081123
hsa-miR-6813-5p	1.0039525612335767	0.0	4.10530237433584	2.2226646383264224	0.5803987165062783	0.0	2.9425941085734832	0.0	0.0	0.0	0.0	0.44993711004044407	0.378764229935391	0.0	5.189617650927554	16.87323138987899
hsa-miR-542-5p	1.0039525612335767	0.904895484571532	0.0	0.0	0.0	0.0	0.9808647028578278	10.984967072561199	0.0	0.0	0.0	0.6749056650606661	0.3156368582794925	0.0	1.99600678881829	16.861229133382583
hsa-miR-3163	2.0079051224671534	0.0	0.6842170623893066	0.0	1.5960964703922653	3.0909857180332945	1.76555646514409	0.0	0.0	0.0	4.975424168731007	1.5747798851415542	0.44189160159128954	0.0	0.598802036645487	16.73565853053545
hsa-miR-3149	0.0	0.0	1.02632559358396	0.0	0.29019935825313914	0.2687813667855039	0.9808647028578278	10.984967072561199	0.0	0.0	0.5528249076367785	0.0	0.0	0.0	2.395208146581948	16.499171148260356
hsa-miR-5697	2.2086956347138686	0.904895484571532	2.7368682495572263	1.5876175988045873	0.8705980747594174	0.2687813667855039	1.373210584000959	0.0	0.0	0.0	0.4146186807275839	1.1998322934411842	1.010037946494376	0.0	3.792412898754751	16.36756881261099
hsa-miR-154-5p	1.204743073480292	0.0	1.02632559358396	3.1752351976091746	0.4352990373797087	1.3439068339275193	0.3923458811431311	0.0	0.0	4.2794113241782465	1.3820622690919464	0.0	0.8837832031825791	1.7395781870811964	0.399201357763658	16.261891958421412
hsa-miR-4668-5p	2.0079051224671534	1.357343226857298	1.3684341247786131	0.0	1.4509967912656958	1.0751254671420156	2.550248227430352	0.0	0.0	0.7132352206963744	1.3820622690919464	3.2995388069632563	0.631273716558985	0.0	0.399201357763658	16.235364331015347
hsa-miR-4707-3p	3.4134387081941604	0.0	0.0	3.492758717370092	4.643189732050226	0.5375627335710078	0.5885188217146967	0.0	0.0	0.0	0.6910311345459732	0.0	1.26254743311797	0.0	1.596805431054632	16.22585271161876
hsa-miR-149-5p	0.0	1.809790969143064	0.6842170623893066	1.2700940790436699	0.4352990373797087	0.0	0.3923458811431311	10.984967072561199	0.0	0.0	0.27641245381838925	0.0	0.3156368582794925	0.0	0.0	16.16876341375796
hsa-miR-7975	0.0	3.167134196000362	1.3684341247786131	0.0	0.0	0.0	0.3923458811431311	10.984967072561199	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.0	16.1653907611069
hsa-miR-6763-5p	3.212648195947445	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	10.984967072561199	0.0	0.7132352206963744	0.0	0.0	0.505018973247188	0.0	0.0	16.05091650197404
hsa-miR-512-3p	0.0	0.0	0.0	0.0	1.1607974330125566	0.0	0.0	10.984967072561199	0.0	0.0	0.0	0.5249266283805181	2.52509486623594	0.0	0.798402715527316	15.99418871571753
hsa-miR-539-5p	0.40158102449343064	0.0	1.02632559358396	3.8102822371310094	0.5803987165062783	1.2095161505347676	0.0	0.0	0.0	6.775734596615557	0.27641245381838925	0.0	0.0	0.0	1.796406109936461	15.876656882619853
hsa-miR-3682-3p	3.6142292204408757	0.0	0.0	0.0	1.015697753885987	1.7470788841057752	5.492842336003836	0.0	0.0	1.4264704413927487	0.27641245381838925	0.7498951834007401	0.9469105748384775	0.0	0.598802036645487	15.868338884532319
hsa-miR-380-5p	1.0039525612335767	0.904895484571532	2.7368682495572263	3.492758717370092	0.8705980747594174	0.8063441003565116	0.0	0.0	0.0	4.2794113241782465	0.4146186807275839	1.0498532567610361	0.126254743311797	0.0	0.0	15.68555519282702
hsa-miR-4479	1.4055335857270073	2.714686453714596	0.0	0.0	0.0	0.2687813667855039	2.550248227430352	0.0	0.0	0.7132352206963744	0.5528249076367785	2.6246331419025903	1.3256748047738687	1.7395781870811964	1.596805431054632	15.4920013268029
hsa-miR-33b-3p	3.01185768370073	0.0	0.0	0.9525705592827524	0.4352990373797087	0.0	2.550248227430352	0.0	0.0	0.0	0.0	3.5245073619834786	1.010037946494376	0.0	3.99201357763658	15.476534393907977
hsa-miR-4639-5p	0.8031620489868613	0.0	0.0	0.0	2.466694545151683	1.3439068339275193	2.9425941085734832	0.0	0.0	0.0	1.2438560421827518	0.5249266283805181	3.0932412111390266	0.0	2.9940101832274353	15.41239160156928
