name	SRX2539116	SRX2539117	SRX2539114	SRX2539115	SRX2539112	SRX2539113	SRX2539110	SRX2539111	SRX2539240	SRX2539118	SRX2539119	SRX2539241	SRX2539231	SRX2539248	SRX2539105	SRX2539104	SRX2539107	SRX2539106	SRX2539101	SRX2539100	SRX2539103	SRX2539102	SRX2539170	SRX2539109	SRX2539108	SRX2539198	SRX2539199	SRX2539171	SRX2539197	SRX2539194	SRX2539195	SRX2539192	SRX2539193	SRX2539190	SRX2539191	SRX2539196	SRX2539208	SRX2539092	SRX2539206	SRX2539207	SRX2539204	SRX2539205	SRX2539202	SRX2539203	SRX2539200	SRX2539201	SRX2539230	SRX2539249	SRX2539094	SRX2539189	SRX2539188	SRX2539185	SRX2539184	SRX2539187	SRX2539186	SRX2539181	SRX2539180	SRX2539183	SRX2539182	SRX2539128	SRX2539219	SRX2539218	SRX2539215	SRX2539214	SRX2539217	SRX2539216	SRX2539211	SRX2539210	SRX2539213	SRX2539212	SRX2539209	SRX2539138	SRX2539139	SRX2539222	SRX2539223	SRX2539224	SRX2539225	SRX2539226	SRX2539227	SRX2539130	SRX2539131	SRX2539132	SRX2539133	SRX2539134	SRX2539135	SRX2539136	SRX2539137	SRX2539242	SRX2539243	SRX2539158	SRX2539159	SRX2539246	SRX2539247	SRX2539244	SRX2539245	SRX2539152	SRX2539153	SRX2539150	SRX2539151	SRX2539156	SRX2539157	SRX2539154	SRX2539155	SRX2539178	SRX2539179	SRX2539237	SRX2539236	SRX2539235	SRX2539084	SRX2539085	SRX2539086	SRX2539087	SRX2539080	SRX2539081	SRX2539129	SRX2539083	SRX2539127	SRX2539126	SRX2539125	SRX2539124	SRX2539123	SRX2539122	SRX2539121	SRX2539120	SRX2539149	SRX2539148	SRX2539082	SRX2539141	SRX2539140	SRX2539143	SRX2539142	SRX2539145	SRX2539144	SRX2539147	SRX2539146	SRX2539099	SRX2539098	SRX2539093	SRX2539088	SRX2539091	SRX2539090	SRX2539097	SRX2539096	SRX2539095	SRX2539089	SRX2539239	SRX2539238	SRX2539075	SRX2539074	SRX2539077	SRX2539076	SRX2539071	SRX2539070	SRX2539073	SRX2539072	SRX2539174	SRX2539175	SRX2539176	SRX2539177	SRX2539079	SRX2539078	SRX2539172	SRX2539173	SRX2539220	SRX2539221	SRX2539163	SRX2539162	SRX2539161	SRX2539160	SRX2539167	SRX2539166	SRX2539165	SRX2539164	SRX2539232	SRX2539234	SRX2539169	SRX2539168	SRX2539228	SRX2539229	SRX2539233
hsa-miR-191-5p	8515.417175910092	15165.21388867325	10144.132237794636	12612.085455678112	9162.603114942745	9746.726835059058	12838.35332710562	6397.72468660037	2097.0795619657447	1760.758572784627	6663.832727359364	5074.706492988935	2508.82861629531	4290.934147458857	24344.507750977828	6776.074822921164	8758.472799854566	2158.802754699082	6184.6663148021225	14943.190624733763	8608.957791586883	8290.310504160045	3056.3404647944176	15620.746644405548	9227.135603381235	3318.214874174838	3893.177032407426	2594.058191799946	2749.765951920742	4723.3045494875605	6495.511072797549	2340.46015594436	4113.945333141182	2758.0107134450645	3537.284430202171	2227.9601951636705	3024.3566085704524	7868.875597664038	3804.717085477423	1905.855989184194	9031.783755022441	4900.383425971163	6020.641473644962	5720.593634173695	2066.8105182958766	1082.1071671072787	1936.1443342456207	7849.522608959545	10400.599168742485	9385.51090731868	3738.4146264596834	951.848822266698	2349.7130333575815	1662.4532015123862	7937.985545757662	4345.852196177253	3944.2853189137786	8588.0818998108	4730.284211243025	11809.168989202723	7434.182852003887	4201.730216689792	5235.656689563382	4930.920568098997	2156.6260175657612	5142.7883129873735	8595.232805730291	2724.2349623631226	5571.099287093363	3300.1202563218917	4577.797267149135	1774.9355141631106	5426.796631173379	3887.8797498118884	2638.566335373929	2801.5857808262595	4743.917160518724	1802.074704187737	4750.4854418154255	1293.3524461148727	2139.1924517734283	2287.8689206955164	1989.783144384463	6212.114110736158	7157.191591605029	2997.0394183062813	2411.4052087533123	4750.982544383374	5761.22414103392	1666.5189330750025	6846.189996030534	2818.511647231732	3014.60867525072	6759.588759894887	3903.2580404340674	1964.6817811647936	3152.824714905174	2633.0867661823727	5802.155103972403	2247.557628452429	3182.001921409592	5168.52488000717	3196.219964448584	7010.871269683328	1907.2230410579348	3888.919891738051	3206.2469429514954	3131.112403811993	9379.460341194861	2696.659896571146	12268.462833774358	3640.483664258252	6537.703743507075	3152.1701479095223	8823.401732886508	11833.181009187552	5159.411884824513	13786.715292827786	14260.593976090953	9323.238060157879	10615.793641221413	7732.28184085124	11134.275394798617	17647.93853868624	2428.4756257437325	1835.813006640954	7354.8387096774195	7434.439270594127	4517.795270861253	843.3957046732418	4689.987334565018	3769.175317847681	4323.81409487241	6938.720884933708	809.3118468972411	5826.28918786384	8649.492514312102	9077.643545540925	7247.298156389065	7139.304950311449	6634.193368343608	5020.679950332835	4117.376680169596	13201.967345330975	9625.470475720369	7133.270922345246	4983.309682358886	10802.012429712933	8114.914653483817	6311.61336859822	5093.032731223686	3189.012249856579	9588.672820145173	8559.201141226818	12013.684461771023	3500.885503866216	2399.6807633373205	1635.2189046837805	1571.1828793313236	12789.720187342382	8611.27956337174	2493.166967689814	2891.9373698770783	2793.1785380162096	4047.322540473225	1882.955517843548	3183.979245821267	5447.166584879431	3176.039203591378	2728.9308749473244	1802.921356445662	4870.501948200779	3404.3840178545047	1923.2192128200265	3646.001790627798	2214.1026235848567	5379.605254430849	4956.774835629429	2194.474386754299	4364.995142366041
hsa-miR-425-5p	1002.3104654961105	1378.1506208834612	1154.5921236461554	815.8012385943055	1001.4964824390096	830.2396374075124	1320.0170529079958	674.3676906134953	564.8402659403836	813.8028860001976	1090.000771182599	416.1966376453876	341.9279671749151	518.1184866905659	1495.3851390861953	1183.8104072320516	955.9531892107141	788.6863156664816	896.8490356265747	1414.4605495866963	1189.4946750473537	1433.4519111013633	540.5040860349578	1223.1933648852141	899.2394384508524	378.5470118500146	514.6668854449246	377.31755517090124	389.4469993305676	717.082102419746	503.64785737046117	404.6744211492906	884.8537253206514	457.38992327499506	852.5161376273235	679.3014257163475	728.7756893430494	1093.8795673882744	474.0260082269847	530.4355725920129	798.1272514136473	638.9580226576868	592.3108300936573	828.1240308518111	467.49941838220946	512.9823184715501	465.17482820626753	918.0596931840017	1278.4255469681418	1072.1983498304526	454.5206243110406	167.74199013090228	751.9351944010892	627.5183035130007	750.0344551611413	654.7084047869807	647.7753210209995	782.2124494923746	791.9642505187187	989.1509013994205	703.2099911518545	498.3904503987517	670.2171427704709	745.2507377215697	463.86414098521374	446.89538632884165	511.27078178780437	457.5753948539381	807.0931784453753	890.7764124092956	494.2049350075699	293.12824657957617	551.4514851197493	584.9087659894657	695.835990957698	315.67762134575537	501.6192472660904	119.7776926025297	570.3624463225565	398.0193279195412	567.7116054574138	508.57816494640883	330.2329240228679	637.2901304003666	753.2577465287683	669.1064747846582	438.0079963023153	712.2140373970998	886.60392510333	604.7275029396184	608.3474393895842	672.5930667719887	553.2954324610619	740.0452705528262	572.772404332056	484.3264242407806	780.2493711710878	242.7600866099175	1084.7128344193952	543.6555920231858	591.9673438446575	536.7945948913484	318.59975125367015	515.099936040174	457.51842173518617	441.55807918747735	481.60271827688103	373.6810314488841	1087.4736627472303	1109.3854004881296	1603.7206318659291	724.3819536024072	806.0182697474476	727.4238802868128	754.7979654388741	1443.0708547789698	934.159853663841	2459.804537638711	1063.8565457189636	1079.592588917076	971.6985584461213	1229.4678454725781	793.8242282810915	1046.9828212978007	352.0123636070269	283.64043603175514	731.1827956989248	652.0138088621519	736.2298275842653	284.3851154619835	537.8936645712537	482.1091586965605	586.5130789536837	720.8372312429938	615.7117580316266	888.5091011492356	728.9336503191593	661.7347631328898	0.0	876.6088722932594	1078.2149833828043	677.6568845736547	781.1365657311986	1471.74835928847	617.0173381872031	635.254700180898	544.8251039610669	739.863865048831	373.09952429810653	300.5530175522962	543.2568246638599	624.3039854216582	448.0688233712698	335.65494671477717	1193.4123637520884	400.4122673737794	530.7506091346111	388.957742103543	387.27476525170437	660.5019815059446	363.8568829593693	355.93021119077696	752.9304394946239	875.2322892393113	547.1262809814668	685.382675413846	237.0873625865191	380.6865480273329	391.35053630787155	593.2181238496637	471.2133556754176	571.5854138193507	460.2679913856187	770.041044640587	766.1144783038724	485.0075740581216	619.8424346060202	793.4827677007356	646.3542920622298	285.18047978476943
hsa-miR-4750-5p	0.6396637586130726	5.051871777432043	1.359054291500837	2.8729524716918906	1.0269418186112667	4.056751931140693	4.984515748430904	0.7971249298031858	0.0	0.36530260846154083	0.0	2.678228041476111	7.2365707338606375	0.0	4.634240464839596	0.0	8.347586063612315	0.0	2.317439368544121	0.0	0.5668039050068396	2.0515184780269315	4.561215915906817	8.969528426000034	4.815204489696666	4.391496657192745	2.9140546649756183	0.0	0.0	7.7355135104611215	0.0	3.554229545853242	2.882259691598213	0.0	7.433071622505168	1.856014824361605	1.250044064053258	0.0	2.6334778234832483	0.0	6.532291492224791	1.5347270360072542	0.0	0.0	0.0	0.0	0.0	0.0	2.3247623221120928	10.296399006054283	2.1010198350279228	0.9075310557127265	0.675593166577798	2.1499556437276253	2.417906045006903	5.146500655259815	3.0017392076969394	7.388656638781876	10.75064593464324	0.2756446708651025	3.4812375799596755	2.3583144340634936	0.0	4.928182688827427	4.738680214377893	4.364212757117595	3.043278463022645	0.0	0.7701270786692512	2.1087030391833173	5.12129466329088	0.0	11.174295544473138	2.5718350263355907	1.426380575929685	1.2746068156625383	4.519092317712526	4.636555842678569	0.0	2.1036962363612113	2.2147396831888706	0.0	1.9965714874417648	1.952880889888764	0.0	3.216858051849318	8.264301817024817	6.627618100330922	1.5123307890888358	0.6301432819794565	12.927383087028664	0.8320738970375118	0.0	0.0	2.694131723104685	7.163835118194325	7.233461413823434	0.0	2.490729814969909	0.0	2.1293789346930128	0.0	2.2716559804183256	13.305164399561692	0.8273389181468105	1.395128212282709	0.0	2.788664413797642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7177563224462858	0.0	0.0	1.3625484925331206	2.0975683938394414	0.6641284783106431	0.0	2.0703394163152975	5.0422540892680665	3.139931026181791	0.0	1.9757994207943996	7.507761148086835	0.0	0.0	0.91830315942202	3.199744020478362	1.9876026596773724	4.496176927206895	2.2848192893583685	1.857629078285319	0.0	0.0	0.0	0.0	3.113278183339914	0.0	0.0	0.0	2.346277747667213	8.078131689702804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.653376043975186	0.9828714983974279	0.0	2.1545188609274235	0.0	0.0	3.7248510473453402	1.0370942692763414	1.7037809796365802	4.588801066296174	2.0520439383648084	0.0	4.784211555101131	0.0	0.6375261943575107	1.247696440446825	4.244446142222901	0.0	2.4215127189955563	6.445322570816517	1.913244868079375	0.0	0.0	2.3310046596783147	1.7935879231746505
hsa-miR-3085-3p	0.0	0.0	0.0	0.4104217816702701	0.0	0.4437072424685133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7947169758539552	0.9275095626235906	0.0	0.0	0.0	0.11336078100136791	0.0	0.0	0.0	0.0	0.6587244985789117	0.0	0.0	0.0	0.0	0.0	0.2538735389895173	0.0	0.29719943032813195	0.0	0.0	0.25000881281065157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7468389605286956	0.0	0.0	0.0	0.0	0.0	0.2067335031488269	0.0	0.0	0.0	2.1903034172566342	0.0	0.0	0.0	1.8014779324958194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6373034078312692	0.0	0.7727593071130948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5098167769485324	0.37808269727220895	0.0	0.0	0.0	0.0	1.192083232204939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26915862091735715	0.0	0.0	0.0	0.0	0.0	0.39877305506417854	0.6089233577397934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39672149357707903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6834587935858759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-379-5p	78.12426705194326	242.15305386490925	95.58681850222553	219.04796804573272	186.44699240120107	65.03480439609923	314.90411257734064	52.610245367010265	20.756936276205632	10.13714738480776	1.2539554457090585	153.19464397243354	280.4171159370997	67.9499654676152	212.54311950105242	6.039849016490059	83.47586063612316	0.0	178.4428313778973	1.539688551799742	9.29558404211217	82.4959097073254	186.03244914162804	298.08037490125696	125.99785081372943	248.1195611313901	146.5993654533888	17.150797962313693	48.68087491632095	278.47848637660036	60.74700034073545	46.458857635081664	6.244895998462795	50.82110258611056	55.74803716878876	149.59479484354537	198.757006184468	52.9296564865294	50.03607864618172	110.38530332025316	229.22404690897903	299.27177202141456	83.30958502174938	178.53281231926698	113.56707569190465	0.8020361452025486	30.011279239114035	68.68612863430428	71.48644140494686	470.2022212764789	268.9305388835741	12.251669252121808	48.30491141031256	30.63686792311866	211.32498833360333	129.0301235711568	237.7377452495976	473.3666019912922	111.09000799131348	66.56818801392227	49.317532382762074	135.99613236432813	73.94191957015097	279.26368570022083	75.81888343004628	325.57027168097255	77.09638772990701	189.75567555622632	110.89829932837218	21.388273683145076	266.3073224911257	19.969807552866502	141.35483863758517	35.27088036117381	27.101230942664014	106.64210357709905	184.71789848649948	44.8200398125595	204.0630085731813	89.6174596689876	43.80262928973544	58.62572506586845	107.0162317268786	230.43994500687415	346.17538351198345	134.39318083281597	171.18910906694262	108.59097349003741	153.50157509251684	24.78563575785862	238.01593566117484	70.17156531683017	34.05726648270337	363.8238024689474	210.4116875744759	42.983010709165946	93.07053685786153	87.4509760819191	115.19625394235828	153.0680793074989	43.29737167209126	778.9152338458377	30.667355735647394	381.09792315887415	70.5306427720156	297.16230921621695	49.78105020650453	29.559842786255007	0.0	0.0	0.0	0.0	0.0	0.0	61.75341799054378	0.0	33.19622991314072	55.52407232935822	24.581317284210336	27.478061266084598	86.00030414741711	15.607019240300113	158.44582721216693	459.85891976509197	26.47183396865735	160.13648233527135	86.02150537634408	184.73724584427637	488.00447462564426	33.34544251842132	179.62065666600822	63.82206957983039	272.2982161427086	345.8428627838628	2.380328961462474	250.75891700708095	19.690868229824382	0.0	254.29116338207245	16.85786292871653	38.05464647233427	32.17054122784578	29.554661087938005	6.161498833458298	123.40346763744061	62.176360313181156	45.32729448111019	0.0	0.0	120.22120702091848	0.0	0.0	0.0	0.0	0.0	204.44010026032845	93.37279234775565	38.6153276963584	60.865157821199716	120.09126936471719	0.0	91.05191449066386	16.593508308421463	11.24495446560143	316.627273574436	3.283270301383693	93.0827982441299	100.46844265712376	26.044343922415273	32.8325990094118	211.2765972489957	110.35559969779543	261.4210948051248	3.497740594104693	138.28146606479072	134.88376319959593	288.2146729004647	156.58529118706312	61.60512314864117	443.6140796651969
hsa-miR-6783-5p	0.8955292620583015	1.17877008140081	2.1140844534457464	0.3517900985745172	0.5705232325618148	0.5070939913925866	2.0524476611186073	1.5942498596063717	0.0	0.6392795648076965	0.9404665842817939	0.0	0.0	0.0	0.0	0.0	1.236679416831454	0.0	0.0	0.0	0.22672156200273583	0.5595050394618905	0.0	0.0	1.605068163232222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4812216871215292	0.0	0.0	0.0	0.0	0.0	0.0	0.337796583288899	1.0749778218638126	0.0	0.0	0.0	0.0	0.0	1.5160456897580639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8370250188111361	0.0	0.0	1.1297730794281315	0.0	0.0	2.5244354836334537	0.0	0.0	0.0	0.0	0.0	0.7148573448554041	0.0	1.019633553897065	1.8904134863610447	0.8401910426392754	0.0	1.6641477940750236	1.0811830629429642	0.0	0.538826344620937	0.0	0.0	0.0	0.0	1.919348956833842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5285499502609845	0.0	0.3588781612231429	0.0	0.0	0.0	2.0975683938394414	2.324449674087251	0.5316974067522381	0.6089233577397934	0.0	0.0	0.0	0.0	0.0	0.0	2.4207635669273344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.556639091669957	0.0	0.8498619080632135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8629123507566123	0.0	0.0	0.0	0.0	1.5556414039145123	0.0	0.0	0.0	0.0	0.0	2.0561324149275215	0.9562892915362661	0.0	0.0	0.0	0.0	0.8789076232931614	0.0	0.0	0.0	0.0	1.7935879231746505
hsa-miR-523-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6516022737009738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-885-3p	0.0	2.35754016280162	1.510060323889819	3.635164351936678	3.993662627932703	4.6906194203814255	2.0524476611186073	3.1884997192127433	11.321965241566708	0.0	0.0	0.0	28.041711593709973	18.04920957733529	0.0	0.6357735806831641	4.637547813117953	0.0	9.269757474176483	0.0	0.0	0.0	11.72884092661753	1.8773431589302398	4.815204489696666	7.465544317227667	0.0	0.0	2.251138724454148	1.5471027020922243	1.6567363729291487	0.0	0.0	0.0	0.5717747401927052	7.42405929744642	1.250044064053258	0.0	3.2918472793540605	7.814888730637392	1.1876893622226894	6.650483822698101	0.0	3.352728869845389	8.820743743060556	0.4812216871215292	5.001879873185672	1.7957157812890008	0.0	8.923545805247045	13.306458955176844	67.61106365059813	1.351186333155596	0.0	12.089530225034515	0.0	2.4013913661575517	0.0	10.033936205667024	0.0	2.901031316633063	9.433257736253974	2.843919983467345	5.475758543141585	0.0	0.0	0.0	0.0	1.155190618003877	6.326109117549952	0.0	1.1886790210039584	0.0	1.469620015048909	0.9509203839531234	1.6994757542167178	0.0	0.0	10.139776823512115	0.0	0.4921643740419713	0.0	2.395885784930118	0.0	5.593498117787884	1.0722860172831061	0.0	13.255236200661844	3.4027442754498805	6.091385059134746	0.0	4.7150854165459	0.0	0.0	0.0	15.095223999052328	0.0	4.300867676159956	4.35877717619734	17.75397785071304	1.0646894673465064	2.8153562669126666	0.0	0.0	6.205041886101078	0.0	6.367343631064533	8.365993241392927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5253379256735378	0.0	0.0	1.5731762953795811	0.0	1.8609409236328331	0.0	1.2605635223170166	2.093287350787861	0.0	0.0	3.7538805740434174	3.524315062922579	0.0	0.0	1.2798976081913447	2.65013687956983	3.7027339400527373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75970831075041	8.078131689702804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.750423396657343	4.422921742788426	1.2943685261349185	1.6158891456955675	0.0	0.0	19.038127575320626	0.0	0.8518904898182901	0.0	0.0	2.190183488097174	0.0	0.0	0.6375261943575107	8.3179762696455	0.0	0.0	0.0	4.687507324230194	2.8698673021190624	0.0	0.0	2.3310046596783147	0.0
hsa-miR-10527-5p	29.253955893904518	31.99518792373627	27.93611599196165	28.553629667631647	27.385115162967107	29.918545492162608	25.50899235961698	26.703685148406727	5.031984551807426	41.64449736461566	29.15446411273561	27.853571631351553	22.614283543314492	19.64178689298252	34.33550889858429	28.291924340400804	26.279437607668402	31.992566596700314	16.801435421944877	33.87314813959433	19.04461120822981	28.410422559342656	22.15447730583311	32.95780212344199	29.693761019796106	7.026394651508392	54.2462483787769	36.445445669916595	18.57189447674672	23.980091882429477	35.34370928915517	14.978538800381521	39.87125906710861	23.18155556559429	15.723805355299394	19.302554173360694	34.50121616786992	0.0	26.334778234832484	18.07193018959897	35.63068086668068	20.463027146763388	37.5909103146918	80.46549287628933	65.0529851050716	15.719908445969953	7.085996487013036	21.09966043014576	42.81437276556438	32.26205021897009	24.161728102821108	6.8064829178454485	32.428471995734306	20.155834159946487	31.916359794091118	25.36489608663766	16.809739563102863	30.04720366437963	15.767614037476752	38.1767869148167	38.29361337955643	4.716628868126987	11.37567993386938	15.879699775110597	53.17852240579636	49.752025431140574	52.75016002572585	44.43645566823021	40.046608090801065	27.714382800695027	44.17116647088384	18.781128531862542	37.99260485120867	49.9670805116629	33.5199435343476	22.94292268192569	42.931377018268996	14.682426835148801	26.6169141617193	37.866532254501806	42.326136167609526	34.68688733063883	14.375314709580707	31.246094238220223	44.74798494230307	35.7428672427702	4.132150908512409	15.294503308455974	32.89319466268218	30.036829774354093	52.46996664735164	26.349006739521208	22.434548556066506	36.716163551912125	20.744814267906076	20.468100337698072	20.73592271962718	16.24772233215983	59.15483310553533	24.95153643883995	25.197650727200653	37.06885751435011	7.382881936359558	36.11401765595316	19.649299305986748	8.370769273696252	27.7847722082816	5.577328827595284	0.0	0.0	160.3720631865929	37.14779249243114	0.0	0.0	61.14199801043939	0.0	41.270988540661435	90.77745158609359	25.1529758257036	27.478061266084598	26.74399702145288	33.37245603510982	33.23108792201488	43.11177372797737	20.169016357072266	35.58588496339364	0.0	29.636991311915995	33.78492516639076	13.012855616944906	39.70052249760828	21.12097266670646	37.75697944164467	32.46417677473042	18.249188704545634	36.2715062185641	40.86783972227702	0.0	0.0	0.0	25.369764314889515	41.51037577786553	30.413808212587366	39.306113247923626	0.0	22.87620803975533	23.336824881363658	0.0	0.0	0.0	0.0	50.61924206121554	0.0	0.0	0.0	13.911604455584481	11.303022231570422	18.12115936588886	7.5408160132459825	0.0	0.0	27.729446685793086	19.186243981612318	25.72709279251236	30.003699279628826	31.191067863145086	20.259197264898862	15.719552252475145	33.58349611048285	14.9818655674015	8.3179762696455	26.881492234078372	28.158389201083924	41.972887129256314	13.769552764926196	9.087913123377032	31.353897470343437	28.736626472532183	22.977045931114816	11.35939018010612
hsa-miR-151b	28.2091717548365	252.17259955681615	11.17444639678466	50.56982667008685	8.50079616517104	7.099315879496213	37.677074921963005	16.34106106096531	1.8869942069277847	13.744510643365475	6.269777228545292	1.6069368248856666	1.5829998480320144	2.123436420862975	13.586750453734272	8.900830129564298	8.965925772028042	6.954905781891372	5.214238579224272	13.343967448931098	18.364446522221602	12.09152557503752	0.9774034105514607	35.66952001967456	8.627241377373194	1.5370238300174608	5.940188355527222	1.0719248726446058	1.125569362227074	0.0	2.208981830572198	0.7616206169685519	3.1224479992313974	2.5261951577891217	1.2864931654335867	0.9280074121808025	3.2501145665384708	26.4648282432647	1.6459236396770303	1.953722182659348	3.563068086668068	4.859968947356305	4.82586010796719	5.029093304768083	0.0	0.8822397597228034	2.2925282752101	3.5914315625780016	55.21310515016221	2.402493101412666	1.9259348487755956	0.5293931158324238	3.124618395422316	1.7468389605286956	4.110440276511735	1.6542323534763692	0.0	3.201751210138813	2.150129186928648	8.889540635399557	1.7406187899798378	7.46799570786773	0.9479733278224483	5.475758543141585	0.0	0.0	3.043278463022645	2.802299006104608	3.2730400843443177	31.178680650781907	6.081537412657919	3.5660370630118754	3.072931274730113	7.899207580887885	2.3773009598828083	1.4870412849396282	0.5648865397140658	3.0910372284523793	1.9012081544085215	5.679979838175271	4.79860264690922	5.618298652145727	4.192800123627706	3.580281631462734	3.107498954326602	3.57428672427702	0.8854609089669446	2.5490838847426622	6.994529899535865	3.1507164098972824	1.1406514488554704	3.328295588150047	2.1623661258859284	3.0994164037328416	3.5023712400360902	3.1981406777653234	2.1700384241470303	3.3451193036799656	4.981459629939818	0.4798372392084605	1.5970342010197596	1.6422911556990554	2.5556129779706165	4.276659985573401	1.654677836293621	0.6975641061413544	3.1836718155322665	1.9520650896583496	33.983551960850946	17.067467699817378	200.46507898324114	0.0	0.0	0.0	6.572764786122233	48.10236182596566	29.78688738152086	4.847339647801114	2.572463436719686	5.9043768009768565	6.292705181518325	6.5582687233176005	7.177914991155214	6.698156935137727	5.199824529557693	4.186574701575722	0.0	8.891097393574798	4.223115645798845	2.304359848833994	4.841527133854669	6.1985463260986355	3.519718422526198	5.631540869085889	3.8349744379117636	5.9976506345657175	4.458309787884766	135.74046423238767	0.0	50.573588786149585	0.0	5.96711651806817	9.622447796072839	8.81731729615584	0.0	1.4664235922920084	4.936636032596159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8145571029023235	2.211460871394213	2.157280876891531	1.8852040033114956	0.0	0.0	1.24161701578178	2.333462105871768	4.685397694000596	3.5298469740739797	0.41040878767296163	1.6426376160728806	2.0503763807576276	3.0841986223912823	1.434433937304399	1.247696440446825	3.8907422970376593	3.302527128522189	4.708496953602471	5.712899551405549	0.47831121701984375	3.0147978336868686	1.1729235294911096	1.3320026626733226	5.081832448994843
