name	SRX2742138	SRX2742139	SRX2742130	SRX2742131	SRX2742132	SRX2742133	SRX2742134	SRX2742135	SRX2742136	SRX2742137	SRX2742158	SRX2742159	SRX2742152	SRX2742153	SRX2742150	SRX2742151	SRX2742156	SRX2742157	SRX2742154	SRX2742155	SRX2742129	SRX2742128	SRX2742127	SRX2742126	SRX2742125	SRX2742124	SRX2742123	SRX2742122	SRX2742149	SRX2742148	SRX2742161	SRX2742160	SRX2742166	SRX2742165	SRX2742164	SRX2742141	SRX2742140	SRX2742143	SRX2742142	SRX2742145	SRX2742144	SRX2742147	SRX2742146	SRX2742163	SRX2742162
hsa-miR-221-5p	5.491102888015058	1.4834385214864942	0.0	3.4200662124818737	0.0	2.034919213707216	0.0	0.0	0.0	6.716618719804076	2.163432623352438	3.3886254318186997	3.789689554045575	2.066709240877029	3.000333036967103	4.04733136093385	3.7388644154825545	3.345496070157283	2.0828975366165947	2.300114315681489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78735189430116	3.6397519145095067	6.228171632290212	2.7545287896462773	5.402266250692166	4.759937321145355	7.385875907436921	2.866926813729394	1.1899265577328566	2.2255729459352693	2.806099899962539	1.0067228954961231	3.2634625990868833	0.0	5.428076181239845	9.12917181206687	4.150544395779312
hsa-miR-605-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5951135818904557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-15b-5p	734.5875419077921	858.169184679937	556.6733324336593	653.2326465840379	152.9564529723995	459.8917422978308	455.2921674880509	465.04052255278043	829.4783525874742	823.2055818459871	731.2402266931241	697.1326683823379	688.0993461702751	421.60868513891387	440.0488454218418	432.4417892567014	729.0785610190982	669.0992140314567	389.7993961382485	677.958694547119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1093.01046230727	1145.4299274961418	1626.2855221021325	496.5038143337415	923.2473022432911	828.7050876114063	1342.9984358356135	1394.6006211674762	710.9811182453818	712.1833426992861	966.7014155370946	587.4228095219878	698.380996204593	386.58998286657487	1148.9427916957673	778.4374579750865	1331.9788723455108
hsa-miR-4326	164.73308664045172	217.3237433977714	0.0	153.90297956168433	152.9564529723995	0.0	91.05843349761017	70.7670360406405	321.8251430564668	201.91835026411005	171.3438637695131	157.72511100828856	78.50071219094406	170.29684144826717	0.6667406748815785	0.0	190.6820851896103	141.06841762496543	158.002655991916	181.70903093883766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.55285414790518	0.7279503829019014	0.0	186.6193254985353	405.7101954269816	0.951987464229071	218.70399214799326	257.7048658118977	155.88037906300423	67.87997485102571	0.0	79.02774729644567	75.05963977899832	87.03334692807707	68.75563162903804	102.87874388213818	110.68118388744831
hsa-miR-6762-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8395773399755095	0.0	0.0	0.0	0.0	0.0	1.2453327264411846	0.8308587589961233	1.1151653567190944	0.5951135818904557	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8318151859677094	0.0	0.0	0.0	0.8206528786041023	0.0	0.0	2.2255729459352693	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1255a	0.0	2.9668770429729885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.518732019926529	0.0	1.2322274297522544	0.0	0.0	0.6667406748815785	0.6226663632205923	0.0	0.0	3.273124700397506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.080453250138433	0.951987464229071	0.8206528786041023	0.0	0.0	0.0	2.806099899962539	2.0134457909922463	0.0	0.0	0.0	0.0	0.6917573992965519
hsa-miR-17-3p	2.4404901724511365	6.675473346689224	3.067070702113825	11.400220708272913	6.508785232868063	10.17459606853608	20.441689152524734	16.849294295390596	18.68662120973033	6.716618719804076	10.81716311676219	11.398103725208353	8.662147552104171	2.89339293722784	16.66851687203946	15.877992262125105	7.893158210463171	8.921322853752756	13.68761238348048	27.0263432092575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3374365261290686	12.375156509332323	14.654521487741675	11.01811515858511	15.66657212700728	11.423849570748851	35.69840021927845	14.016086644899259	19.038824923725706	13.353437675611614	12.627449549831425	11.073951850457354	0.0	7.084109633680691	19.90294599787943	19.311709602449145	17.98569238171035
hsa-miR-139-5p	15.253063577819605	43.019717123108336	12.2682828084553	44.46086076226436	6.508785232868063	23.40157095763298	18.583353775022484	65.15060460884364	42.56397053327464	24.347742859289777	56.24924820716339	55.75829119628951	23.279521546279963	26.040536435050562	14.334924509953938	23.661321802382506	9.554875728455418	26.763968561258263	44.03840505989372	6.325314368124095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.480689314140108	39.309320676702676	19.783604008451263	34.43160987057847	51.32152938157557	65.21114129969136	7.385875907436921	32.17328979851875	8.924449182996426	32.270807716061405	17.538124374765868	20.13445790992246	13.053850396347533	43.51667346403853	36.187174541598964	10.884781775925882	38.73841436060691
Hsa-Mir-4773_5p	0.0	1.4834385214864942	0.0	0.0	0.0	0.0	0.0	0.0	5.1907281138139805	0.0	1.7307460986819505	2.156398002066445	0.0	0.0	0.0	0.0	0.8308587589961233	1.1151653567190944	2.9755679094522782	1.725085736761117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7279503829019014	0.0	0.0	10.804532501384331	1.4279811963436064	0.0	0.0	0.0	0.0	0.0	1.0067228954961231	0.0	6.072093971726306	0.0	0.0	0.6917573992965519
hsa-miR-151a-5p	58.876825410383674	104.21155613442623	49.83989890934966	87.78169945370142	69.96944125333168	133.79593830124944	86.41259505385456	95.47933434054671	82.5325770096423	82.90826232258156	65.11932196290839	56.6824617686037	54.950498533660834	32.44733508176935	60.00666073934207	58.37497155193053	85.16302279710264	124.34093727417903	48.65053531954475	70.44100091774561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.33574388957089	56.23416707917188	90.30848866820808	133.93896239655024	88.86727982388612	110.6685427166295	91.70795918400843	111.49159831169865	68.71825870907247	45.0678521551892	82.42918456139958	48.32269898381391	73.42790847945487	186.21088179960674	64.23223481133816	179.24777731000526	75.22861717350003
hsa-miR-192-5p	1881.0078004167135	2120.204506834572	2292.635349830084	1569.2403804937665	755.0190870126953	1613.690936469822	1395.6098685041886	2451.010676836152	1044.374496499373	1540.62441885506	2684.8198855803757	2655.14205425867	1749.212421303036	1961.7204114404756	1853.2057058333473	1634.4992034540549	2618.0359495967846	3052.207581340161	3109.1709085866855	733.4489524129349	0.0	0.0	0.0	5555.555555555556	0.0	0.0	0.0	0.0	2118.715954670937	2795.511457939027	1209.7307488130753	1592.1176404155483	1479.6807260645842	2809.791000672103	1641.7160836475066	1278.330811499562	671.4160602007644	2637.303940933294	1587.9017808913015	1372.6666680089638	1667.6293881333972	2151.5452973150213	1537.954918017956	2056.3459506680624	2969.368636480449
hsa-miR-4757-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.951987464229071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-197-3p	107.9916901309628	288.52879242912314	128.81696948878064	314.6460915483324	530.4659964787471	498.55520735826786	984.9177500761916	635.7800380794051	242.9260757264943	151.12392119559172	250.52549778421232	266.16112482648697	232.7952154627996	608.0258586660218	317.70193158107213	273.9731998170606	388.8418992101857	928.9327421470056	498.4076248332566	482.4489777141924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254.75765482785224	416.02364382843666	315.4385750236396	455.8745146864589	441.3651526815499	524.0690990581036	137.0490307268851	290.5152504579119	218.3515233439792	278.19661824190865	241.32459139677835	311.5807361560501	148.4875482584532	218.59538298214704	336.5407232368704	207.16197573536357	103.76360989448278
hsa-miR-1288-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6241526660195322	0.8266836963508115	0.0	0.0	0.0	0.0	0.5951135818904557	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0067228954961231	0.0	0.0	0.0	0.0	0.0
hsa-miR-215-5p	8.541715603578979	10.013210020033837	13.801818159512212	3.9900772478955195	0.0	3.0523788205608238	0.0	4.493145145437492	1.038145622762796	3.358309359902038	18.17283403616048	18.483411446283817	7.57937910809115	5.78678587445568	5.000555061611839	7.160663177036811	7.062299451467048	12.266818923910037	8.629146937411607	1.437571447300931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78735189430116	11.465218530704947	6.960897706677296	3.443160987057847	3.2413597504152993	9.51987464229071	3.282611514416409	1.5927371187385522	0.8924449182996426	11.127864729676345	10.873637112354837	3.523530134236431	9.79038779726065	7.084109633680691	5.428076181239845	6.49575686627835	22.48211547713794
hsa-miR-576-5p	157.41161612309833	316.71412433736657	177.89010072260186	177.84344304905744	143.19327512309738	296.0807455943999	169.1085193527046	412.2460670938899	124.57747473153555	192.2632108543917	262.2080339503155	233.50709793805223	72.54548574887244	104.16214574020225	141.68239341233544	160.95925489252312	259.2279328067905	365.2166543255034	324.3369021302983	84.52920110129473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.0195412470999	242.40747750633315	125.29615872019133	137.0378072849023	159.90708102048808	213.2451919873119	105.86422133992919	255.47503384566377	67.2308505119064	200.3015651341742	216.77121727210613	124.83363904151926	135.43369786210565	319.7969491775855	150.1767743476357	228.93153928721534	196.80498009986903
hsa-miR-1306-5p	12.812573405368468	40.05284008013535	38.338383776422816	83.22161117039226	123.6669194244932	66.13487444548451	113.35845802763716	68.52046346792176	118.34860099495876	40.29971231882446	26.393878004899744	25.876776024797344	61.717801308742224	104.16214574020225	71.6746225497697	78.76729494740492	63.56069506320343	71.92816550838158	174.66583628484872	90.85451546941883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.22326504752787	54.96025390909355	31.873584235838145	39.94066744987102	118.84985751522764	119.4744267607484	86.16855225343073	142.07215099147885	69.01574034850569	62.316042486187534	76.46622227397918	87.08153046041464	27.739432092238506	63.756986703126216	56.0901205394784	38.9745411976701	28.016174671510353
hsa-miR-4646-3p	0.0	1.4834385214864942	0.0	0.0	6.508785232868063	0.0	0.0	0.0	4.152582491051184	0.0	0.0	0.0	2.7069211100325536	2.89339293722784	1.333481349763157	2.8019986344926653	2.0771468974903082	1.1151653567190944	10.414487683082974	10.925542999487075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.0	0.0	1.3772643948231387	3.2413597504152993	2.855962392687213	0.8206528786041023	2.229831966233973	6.544596067530712	0.0	1.4030499499812694	1.0067228954961231	0.0	0.0	5.428076181239845	1.4044879710872107	0.0
hsa-miR-516b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5951135818904557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-652-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8653730493409753	0.6161137148761272	0.0	0.0	0.0	0.6226663632205923	0.8308587589961233	0.0	0.5951135818904557	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0067228954961231	0.0	0.0	0.0	0.0	0.0
hsa-miR-6506-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.951987464229071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-148b-5p	70.16409245797018	52.66206751277055	47.53959588276429	28.500551770682282	13.017570465736126	42.73330348785153	29.733366040035975	46.054737740734296	31.144368682883886	52.05379507848159	71.82596309530095	72.70141835538301	26.527826878319026	36.374082639435706	43.67151420474339	42.34131269900028	58.57554250922669	34.570126058291926	37.19459886815348	18.400914525451913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.67318041569997	55.32422910054451	79.50077907099859	55.77920799033711	76.71218075982874	45.695398282995406	132.53543989456253	105.43919726049215	15.469045250527136	28.932448297158498	42.793023474428715	38.25547002885268	65.26925198173767	67.80504935094376	41.61525072283881	127.10616138339256	78.16858612051037
hsa-miR-186-5p	3528.3386668212306	3393.365617900356	3182.0858534430936	2191.122420130054	2359.434646914673	2485.653819543364	2090.6272996900293	2783.5034175985265	2081.4819736394065	2530.9058913561735	4421.190909083042	4529.976088626725	1809.8474541677654	2216.3389899165254	2916.990452606906	2495.646783788134	3402.3666180891246	3148.669384696363	3830.7461266288633	1671.6080789215223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1825.021540371579	2325.801473371575	2706.6901187858875	3038.933887177255	2395.364855556906	2200.043029833383	2528.021192539937	2032.014016086645	1611.7555224491543	2366.8968280021586	2453.2328375422494	2044.654200752626	3542.4886513088118	3364.9520759983284	2572.9081099076866	2679.411926841626	3458.7869964827596
hsa-miR-4678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1151653567190944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-5p	64.06286702684234	45.986594166081325	26.070100967967512	20.52039727489124	13.017570465736126	32.55870741931545	33.450036795040475	39.315020022578054	67.47946547958175	49.95485172854282	86.53730493409752	74.85781635744945	25.445058434306002	26.45387828322597	77.67528862370389	39.22798088289731	122.55166695192818	42.376283555325585	75.28186810914264	11.500571578407447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.49915368172091	68.06336080132778	21.981782231612513	28.92255229128591	89.13739313642073	40.459467229735516	56.214722184381	31.536194951023333	16.064008529393565	83.45898547257259	23.85184914968158	39.2621929243488	73.42790847945487	49.58876743576484	59.70883799363829	17.20497764581833	85.43203881312417
hsa-miR-301a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2309793179061534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022439855436053	0.0
hsa-miR-4672	0.0	0.0	0.0	0.0	0.0	2.034919213707216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6226663632205923	0.8308587589961233	0.0	0.8926703728356835	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.0	0.0	1.3772643948231387	1.080453250138433	1.4279811963436064	0.8206528786041023	1.9112845424862626	0.0	0.0	4.209149849943808	1.0067228954961231	0.0	0.0	0.0	4.213463913261632	1.3835147985931038
hsa-miR-6780b-3p	1.2202450862255683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6161137148761272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7279503829019014	1.4654521487741676	0.0	0.0	0.0	0.0	0.6370948474954209	1.1899265577328566	0.0	0.0	1.0067228954961231	0.0	0.0	0.0	0.0	0.0
hsa-miR-6826-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7307460986819505	0.0	0.0	0.0	0.6667406748815785	2.4906654528823693	0.0	0.0	1.1902271637809114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7327260743870838	0.0	1.6206798752076497	1.903974928458142	0.0	0.0	0.0	0.0	1.4030499499812694	0.0	0.0	0.0	0.0	0.0	1.3835147985931038
hsa-miR-203a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.076291245525592	0.8395773399755095	0.8653730493409753	0.0	4.331073776052086	0.0	2.666962699526314	0.0	0.0	0.0	0.5951135818904557	11.500571578407447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	1.091925574352852	3.297267334741877	1.3772643948231387	4.321813000553732	1.4279811963436064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-140-5p	6.711347974240626	6.675473346689224	0.0	5.700110354136457	0.0	0.0	20.441689152524734	22.46572572718746	9.343310604865165	7.975984729767341	13.845968789455604	14.786729157027054	5.413842220065107	2.4800510890524343	23.335923620855247	13.387326809242735	18.694322077412775	11.151653567190943	2.6780111185070505	8.050400104885213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.562394210215114	16.378883615292782	15.020884524935218	8.952218566350401	18.36770525235336	11.899843302863387	42.263623248111266	8.919327864935893	4.164742952064999	5.563932364838172	14.030499499812693	15.100843432441845	3.2634625990868833	2.024031323908769	28.949739633279172	8.778049819295067	22.13623677748966
hsa-miR-145-3p	1.2202450862255683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.679154679951019	4.326865246704876	0.6161137148761272	0.0	1.653367392701623	0.0	0.0	1.6617175179922465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4559007658038028	1.8318151859677094	0.0	0.0	0.951987464229071	0.0	0.9556422712431313	0.0	0.0	1.4030499499812694	0.0	0.0	0.0	5.428076181239845	0.0	2.075272197889656
hsa-miR-664a-3p	37.21747512987984	42.27799786236509	29.13717167008134	88.92172152452872	55.32467447937854	167.8808351308453	245.3002698302968	181.97237839021844	10.381456227627961	36.521614288934664	24.230445381547305	28.34123088430185	9.203531774110683	107.4688805256055	29.003219357348666	22.415989075941322	40.29664981131198	70.8130001516625	82.72078788277334	48.30240062931128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.26465593532492	33.12174242203651	57.51899683938608	47.51562162139828	21.609065002768663	214.6731731836555	45.95656120182973	110.21740861670781	30.343127222187846	31.158021243093767	149.4248196730052	18.121012118930214	21.21250689406474	165.97056856051904	34.37781581451902	99.36752395442015	18.331571081358625
hsa-miR-1236-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1899265577328566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-885-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6370948474954209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-337-3p	1.2202450862255683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.679154679951019	7.355670919398289	4.31279600413289	0.0	0.0	0.0	0.0	0.0	2.7879133917977357	0.5951135818904557	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7279503829019014	0.0	0.0	0.0	5.235931053259891	0.0	0.9556422712431313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-582-3p	1.8303676293383524	3.7085963037162357	0.0	0.0	0.0	2.034919213707216	0.0	0.0	0.0	3.358309359902038	6.057611345386826	6.161137148761272	0.0	4.960102178104869	1.333481349763157	0.6226663632205923	5.816011312972863	7.248574818674113	1.4877839547261391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6687182630645343	4.731677488862359	3.297267334741877	1.3772643948231387	0.0	1.903974928458142	0.0	0.0	0.0	0.0	10.52287462485952	3.523530134236431	9.79038779726065	3.036046985863153	0.0	2.457853949402619	0.6917573992965519
hsa-miR-221-3p	111.6524253896395	95.68178463587888	69.00909079756107	182.4035313323666	123.6669194244932	102.76342029221439	161.6751778426956	68.52046346792176	232.54461949886635	97.39097143715911	121.15222690773653	106.58767267357001	114.23207084337376	23.973827194173534	115.34613675451308	198.00790350414835	81.00872900212202	114.30444906370717	168.11958688405372	255.88771761956568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.90429288897961	68.42733599277872	278.0695452298983	230.00315393546416	201.50453115081777	152.31799427665135	230.19313244845068	251.65246476069123	243.93494433523563	42.28588597277011	209.75596752219977	115.77313298205415	45.68847638721636	52.62481442162799	103.13344744355706	245.08315095471826	144.23141775333107
hsa-miR-6797-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5566659080514809	0.0	0.0	0.5951135818904557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.0	0.0	0.0	0.0	0.951987464229071	0.0	0.6370948474954209	0.0	0.0	0.0	1.5100843432441846	0.0	0.0	0.0	0.0	0.0
hsa-miR-4669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3335923620855246	0.0	0.0	2.230330713438189	2.0828975366165947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.024031323908769	0.0	0.0	0.0
hsa-miR-6815-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2400255445262172	0.6667406748815785	0.0	0.0	0.0	0.0	1.725085736761117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022439855436053	0.0
hsa-miR-4659a-3p	8.541715603578979	25.218454865270402	15.335353510569126	17.10033106240937	0.0	6.1047576411216475	3.716670755004497	7.863004004515611	30.10622306012109	16.371758129522437	21.63432623352438	22.026065306821547	14.07598977216928	12.813597293437578	26.002886320381563	16.1893254437354	15.16317235167925	21.188141777662793	27.524003162433573	28.176400367098243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.374365261290684	28.93602772035058	11.540435671596569	13.428327849525601	28.09178450359926	27.607636462643057	16.20789435243102	59.09054710520029	19.633788202592136	41.729492736286296	13.328974524822058	31.711771208127878	13.053850396347533	8.096125295635076	20.807625361419404	18.25834362413374	10.549300339272417
hsa-miR-15b-3p	284.31710509055745	244.76735604527155	104.28040387187005	417.2480779227886	331.94804687627123	309.3077204834968	308.48367266537326	299.9174384579526	410.0675209913045	248.51489263275084	328.4090722249001	324.383870882281	111.52514973334121	52.90775656645194	294.6993782976577	225.09389030424413	331.0972154599551	320.0524573783801	163.35867822893007	276.01371788177875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.1521770932819	151.04970445214454	284.66407989938205	182.48753231406587	381.94022392393606	181.353611935638	226.08986805543017	302.6200525603249	293.3168964811492	232.57237285023564	208.3529175722185	288.92947100738735	288.81644001918914	241.87174320709786	309.40034233067115	284.75993613793196	298.83919649611045
hsa-miR-4306	0.0	12.980087063006826	7.667676755284563	37.62072833730061	17.899159390387172	25.436490171340196	19.51252146377361	22.46572572718746	6.7479465479581755	8.185879064761219	8.437387231074508	5.08293814772805	1.3534605550162768	15.913661154753122	2.0002220246447355	18.52432430581262	3.323435035984493	13.381984280629132	21.72164573900163	8.912942973265771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.036928735161617	23.84037504003727	4.029993409128961	6.197689776704124	13.235552314195806	32.367573783788416	4.1032643930205115	34.721669188500435	8.329485904129998	12.797044439127797	21.04574924971904	18.372692842804245	4.079328248858604	6.5781018027034985	2.7140380906199226	24.402978497640284	3.8046656961310354
hsa-miR-4676-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5951135818904557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-134-5p	1.8303676293383524	1.4834385214864942	0.0	0.0	13.017570465736126	0.0	0.0	0.0	0.0	2.518732019926529	9.08641701808024	8.933648865703844	0.0	0.8266836963508115	0.0	0.6226663632205923	0.0	3.90307874851683	3.570681491342734	21.85108599897415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.7279503829019014	2.5645412603547935	8.263586368938832	1.080453250138433	11.423849570748851	2.461958635812307	0.6370948474954209	9.519412461862853	2.2255729459352693	0.0	1.5100843432441846	0.0	0.0	3.6187174541598965	0.7022439855436053	0.0
hsa-miR-320e	0.0	0.0	0.0	0.0	0.8135981541085079	0.0	0.0	0.0	0.6488410142267476	0.0	1.189887942843841	0.19253553589878974	2.7069211100325536	0.8266836963508115	0.0	0.35024982931158316	0.10385734487451541	4.112172252901661	2.1944813332210553	0.8625428683805585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.1364906967941065	2.472950501056408	0.0	0.4726982969355645	1.4279811963436064	1.3848517326444225	0.7565501314008123	1.4130377873077673	0.0	1.4030499499812694	0.2516807238740308	0.0	0.0	0.0	0.790024483736556	0.1297045123681035
hsa-miR-181d-5p	1.2202450862255683	0.0	0.0	0.0	0.0	0.0	0.0	2.246572572718746	2.076291245525592	0.0	0.8653730493409753	1.2322274297522544	0.0	2.066709240877029	1.333481349763157	0.0	0.8308587589961233	2.7879133917977357	2.380454327561823	2.875142894601862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.781197105107557	0.7279503829019014	6.228171632290212	0.0	1.080453250138433	2.855962392687213	2.461958635812307	0.9556422712431313	1.1899265577328566	0.0	4.209149849943808	2.0134457909922463	0.0	0.0	3.6187174541598965	3.8623419204898295	2.075272197889656
hsa-miR-320d	0.0	0.4238395775675698	3.943376617003489	1.3028823666597613	5.346502155570194	0.0	1.0619059300012847	0.6418778779196417	1.8909080986036644	0.0	2.379775885687682	1.3092416441117702	7.270016695516001	2.243855747237917	0.190497335680451	7.016115628432031	0.20771468974903082	2.648517722207849	10.743925558772332	9.036163383034424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9248006455879967	6.14966526717731	1.3772643948231387	2.0258498440095623	8.975881805588383	1.3628699591103839	0.8760054153062037	3.4210388534819627	0.0	1.4030499499812694	3.379712577736985	0.0	3.036046985863153	0.0	5.3420703185995695	0.259409024736207
