name	SRX3848837	SRX3848836	SRX3848835	SRX3848834	SRX3848833	SRX3848832	SRX3848831	SRX3848830	SRX3848839	SRX3848838	SRX3848843	SRX3848840	SRX3848841	SRX3848846	SRX3848847	SRX3848844	SRX3848845	SRX3848848	SRX3848849	SRX3848792	SRX3848793	SRX3848790	SRX3848791	SRX3848796	SRX3848797	SRX3848794	SRX3848795	SRX3848798	SRX3848799	SRX3848851	SRX3848850	SRX3848853	SRX3848852	SRX3848855	SRX3848854	SRX3848857	SRX3848856	SRX3848859	SRX3848858	SRX3848781	SRX3848780	SRX3848783	SRX3848782	SRX3848785	SRX3848784	SRX3848787	SRX3848786	SRX3848789	SRX3848788	SRX3848864	SRX3848865	SRX3848866	SRX3848867	SRX3848860	SRX3848861	SRX3848862	SRX3848863	SRX3848868	SRX3848869	SRX3848883	SRX3848880	SRX3848881	SRX3848879	SRX3848878	SRX3848873	SRX3848872	SRX3848871	SRX3848870	SRX3848877	SRX3848876	SRX3848875	SRX3848874	SRX3848808	SRX3848809	SRX3848806	SRX3848807	SRX3848804	SRX3848805	SRX3848803	SRX3848800	SRX3848801	SRX3848819	SRX3848818	SRX3848815	SRX3848814	SRX3848817	SRX3848816	SRX3848811	SRX3848810	SRX3848813	SRX3848812	SRX3848820	SRX3848821	SRX3848822	SRX3848823	SRX3848824	SRX3848825	SRX3848826	SRX3848827	SRX3848828	SRX3848829
hsa-miR-6125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.19752713100158	0.0	0.0	0.0	0.0	0.0	0.0	1.055620652162439	0.0	0.0	0.0	0.0	0.0	47.02046957775619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18178124717386968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4586218733740422	0.0	0.0	0.0	0.0	0.0	0.37860456390764585	0.0	0.0	0.0	0.0	0.16201300510794603	0.0	0.0	0.0	0.0
hsa-miR-650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.006337673145712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.663347862267173	0.0	0.0	7.332417595846919	0.0	0.0	40.51863857374392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.283265725875562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hcmv-miR-US29-3p	0.0	0.6847699292872332	3.248169047709919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.58942915537811	10.99751089670038	0.0	0.0	0.0	0.0	76.07954247337216	141.8152350081037	0.8950240600367819	0.0	0.0	15.383668697310936	0.0	0.0	26.66965366787747	21.424898588813345	25.910595490260857	0.3223047626813629	0.0	0.0	0.0	0.0	0.0	0.45445311793467413	0.8895509783874694	0.0	1.3921899258909458	36.92694004911283	0.0	0.0	0.9911176040326592	0.0	0.0	0.0	0.0	0.9335079771173858	0.0	0.0	0.0	1.9491534095809664	0.0	0.0	0.0	0.0	27.250588984321002	0.0	16.314854947343804	0.0	0.0	0.0
hsa-miR-627-5p	2.342157019544966	1.7119248232180833	8.120422619274798	3.9015711627072225	3.7466402004002908	1.3729606385914523	4.270325371242802	10.008413032226361	3.9597630477792207	0.0	0.0	2.2538021642510917	7.222458958376969	0.0	0.0	0.0	0.0	0.0	0.0	7.682517407304026	2.6750377514702675	0.0	0.0	2.6390516304060974	26.774299350053884	1.5598032464184968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5441976387673906	0.0	0.0	0.0	8.166765348414627	11.824283102520813	7.723420609436627	6.267712977269145	80.59538005300978	5.326819093923855	140.39288023238268	12.950332499786931	13.731580209372067	10.41786987637765	69.67670011148272	0.0	17.824041066590617	32.99253269010114	9.98542128492401	0.0	0.0	0.0	13.117162495408992	0.0	4.654125112191266	5.778223526449818	4.8861685597855296	0.0	2.532462881944786	10.50684356688952	0.0	0.0	9.71647330884782	1.9338285760881773	5.407807251328744	3.3814437637723387	8.464665590020605	8.865395226707037	6.184196522465965	8.45282799358494	7.709441812691401	10.14644705245713	3.8981317924946484	0.0	6.639542691393479	4.57470860310069	5.748482103389424	8.624513331033462	29.436757089842946	0.0	8.48450465741978	6.651244336961374	16.575413989800094	0.0	0.0	8.283901990719107	6.814882150337625	16.9438468208472	0.0	12.165518835481778	7.431978813905728	6.858550549569715	5.438284982447935	18.498917411181065	8.259612818502642	7.359236209404614
hsa-miR-34c-3p	3537.8281780226707	2367.9344154752525	3217.311441756675	3846.9491664293214	2104.8624645848836	890.5938008996554	0.0	0.0	1526.308665689445	207.97371212278767	0.0	2098.665448611808	3105.657352102097	0.0	0.0	0.0	0.0	0.0	0.0	5.121678271536017	81.58865141984316	6.139338424891334	73.84511514563312	55.42008423852804	107.09719740021553	26.516655189114445	0.0	64.0169004617219	59.874093335158065	0.0	0.0	0.0	0.0	186.30271694663293	0.0	386.8215085112313	504.3821018129149	205.45540123572084	238.52245204667506	4.083382674207313	0.0	0.5439028598194807	0.0	0.0	0.0	1.4988563725877155	0.0	0.0	0.26044674690944125	288.6606147475713	363.5608185312143	1093.2078520842247	344.58867476327856	404.40956203942244	1006.7833272693742	417.94780296327434	174.88632388947184	818.5109397135211	2005.672609400324	704.5629400609547	16.096479823681634	9.772337119571059	635.8583061555187	0.8103881222223315	8.536810398097735	1370.8201985289018	992.6869679483516	874.4825977963039	3.2230476268136288	149.61600062009524	16.34364485823297	4.009578437378181	5.089393556072558	0.45808863129377514	0.0	3.5582039135498778	1.014644705245713	1.1137519407127565	0.0	0.5773515383820417	0.0	0.3964470416130637	0.0	0.0	0.0	0.0	0.4667539885586929	0.0	0.0	0.0	1.9491534095809664	0.4732557048845573	0.84719234104236	0.0	0.0	52.0238516973401	0.0	0.0	3.2172030280314896	0.06940851107985414	24.530787364682045
hsa-miR-5004-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.6530291759649558	0.662808810081216	0.0	0.0	0.0	0.3756336940418486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.754741474628988	0.4351222878555846	1.3758394340346904	0.0	0.0	0.0	0.0	0.9636196638155837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38174052607814596	0.6362343651085438	0.0	0.0	0.0	0.0	0.5773515383820417	2.046580164545045	0.4955588020163296	0.0	0.0	0.0	0.0	0.5834424856983661	3.767139543136385	0.0	0.0	1.9491534095809664	1.230464832699849	0.0	0.0	0.0	0.0	0.27002167517991005	0.0	0.0	0.5552680886388331	0.0
hsa-miR-1296-3p	0.0	0.0	0.0	0.0	1.4986560801601163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.055620652162439	0.0	3.1196064928369935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-491-3p	0.33459385993499513	0.0	0.0	0.0	0.0	0.0	1.5152767446345428	3.9105719794791742	0.7199569177780402	0.0	0.0	0.7512673880836972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.899508116046242	0.0	0.0	25.660325715067742	0.0	0.0	0.0	0.0	1.920646566460133	0.0	0.0	0.0	0.0	0.0	0.0	6.2895122885749	3.698539446772469	3.821776205651918	0.0	0.2959343941068808	3.7471409314692887	5.075130303970554	2.97116063009805	0.26044674690944125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.246864998163597	0.0	0.0	2.0636512594463636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8057619067034072	0.9013012085547906	0.0	0.8910174305284847	0.0	3.206620419056426	0.9089062358693483	0.0	0.0	0.0	0.0	0.0	1.203870685026497	0.19822352080653186	0.0	0.0	0.0	0.0	0.4667539885586929	2.260283725881831	0.0	0.0	2.4364417619762078	0.2839534229307344	4.65955787573298	0.0	0.4344828155529207	0.0	2.3221864065472264	0.0	4.0215037850393625	3.782763853852051	7.359236209404614
hsa-miR-548a-3p	0.0	0.6847699292872332	0.0	0.0	0.0	0.0	0.2755048626608259	3.4466058124223236	0.0	0.0	0.0	1.5025347761673946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.289512288574899	0.8702445757111692	1.9873236269389971	0.0	0.3945791921425077	2.4980939543128593	0.7000179729614557	6.9059409240116825	0.7813402407283238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0740288720441382	2.476381511335636	0.0	0.0	1.1142836680557058	0.0	0.0	14.283265725875562	0.0	1.1280666693847703	3.6052048342191623	2.2542958425148925	7.128139444227878	2.462609785196399	2.82487989297828	0.9089062358693483	12.45371369742457	1.352859606994284	0.0	0.0	2.0207303843371456	0.8427094795185479	0.7928940832261274	0.0	0.0	0.0	0.0	0.583442485698366	3.013711634509108	0.0	0.0	0.0	0.37860456390764585	7.62473106938124	0.0	2.1724140777646035	0.0	1.89015172625937	0.0	0.0	5.587385141928259	0.0
hsa-miR-7844-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19822352080653186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1287-5p	11.878082027692328	6.5053143282287165	7.308380357347318	22.108903255340927	6.743952360720524	1.830614184788603	5.923354547207758	10.870064485331943	2.8798276711121606	0.5777047558966325	0.0	4.883238022544032	7.222458958376969	0.0	0.0	0.0	0.0	0.0	0.0	5.121678271536017	6.687594378675669	0.0	42.1972086546475	24.279274999736096	13.387149675026942	6.239212985673987	0.0	0.0	17.10688381004516	0.0	0.0	0.0	0.0	0.0	0.0	1.5441976387673906	0.0	4.980736999653839	3.5868037901755647	12.25014802262194	22.139083255783646	18.492697233862348	18.038783690677054	5.495139549068848	12.92246854266713	8.49351944466372	26.425678479294955	16.54213756216752	17.840602163296726	9.953814301640389	0.0	17.824041066590617	0.0	0.0	19.936303510284638	3.6662087979234594	27.613630087811345	26.234324990817985	0.0	12.172327216500234	24.76381511335636	11.401059972832902	10.255779131540624	6.8882990388898175	11.163521289820116	48.005376602179446	14.283265725875562	6.477648872565214	20.949809574288587	27.48968686092111	35.505159519609556	24.948488054797572	11.492178997583196	14.048051359675771	6.635015521846243	17.791019567749387	10.484661954205702	27.286922547462538	0.0	11.547030767640832	7.704772384169582	8.721834915487403	22.177319994086048	15.699603781249571	0.0	12.382790581099139	6.5345558398217	22.602837258818308	0.0	0.0	1.4618650571857248	12.020694904067756	15.24946213876248	0.0	6.73448364107027	7.431978813905728	17.443400216622187	0.0	9.651609084094469	13.083504338552506	0.0
hsa-miR-95-3p	46.508546530964324	38.68950100472868	35.72985952480911	20.80837953443852	37.46640200400291	29.28982695661765	0.0	2.982639645365472	31.678104382233766	6.065899936914641	50.014796043829634	25.167457500803856	43.33475375026182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6946722825685363	13.387149675026942	0.0	0.0	0.0	17.10688381004516	31.346979718504123	0.0	0.0	0.0	14.724957009527687	36.63808895727999	24.70716222027825	10.53932750056837	18.055171623745167	13.45051421315837	8.166765348414627	4.276868356230932	3.2634171589168846	5.1976156396866084	7.326852732091798	5.425463891959482	5.995425490350862	2.800071891845823	2.007540966282466	5.4693816850982655	0.0	0.0	166.35771662151245	84.31425020803624	0.0	24.9203793878558	36.66208797923459	0.0	173.1465449393987	202.5931928687196	94.15653111586946	52.00401173804836	130.29782826094745	123.06934957848749	6.685702008334235	78.80132675167141	176.01971420799129	207.10735302519566	129.5529774513043	19.821742904903818	90.58077145975645	59.17526586601593	102.91251322603998	4.432697613353518	6.413240838112852	4.908093673694481	7.1164078270997555	8.793587445462848	11.137519407127566	0.0	14.14511269036002	1.203870685026497	4.162693936937169	0.0	3.924900945312393	22.78042705707256	4.586218733740422	11.085407228268956	0.0	51.15154925254798	76.05333874157076	0.9745767047904832	1.7983716785613177	10.16630809250832	0.0	9.341380534387794	61.933156782547734	7.722619910145427	67.97856228059919	21.716120439212556	4.719778753430082	36.79618104702307
hsa-miR-647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4441391986156393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.331673931133587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.71647330884782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.954652542603819	0.0	0.0	0.0	0.0	7.359236209404614
hsa-miR-645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.012675346291424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.99751089670038	0.0	7.47611381635674	0.0	0.0	20.987459992654387	0.0	0.0	0.8254605037785454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18930228195382293	0.0	0.0	0.0	12.386631356509547	0.0	0.0	0.0	0.0	14.718472418809228
hsa-miR-580-3p	1.505672369707478	3.08146468179255	3.248169047709919	0.0	2.2479841202401745	0.0	2.0662864699561947	4.573380789560391	0.7199569177780402	0.0	0.0	0.9390842351046216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.02535069258285	0.0	0.0	0.0	0.0	0.0	0.0	24.42539263818666	0.0	3.0112364287338202	0.0	0.0	0.0	1.509482949257976	1.5229280074945462	1.9873236269389973	0.0	1.0850927783918964	3.7471409314692887	2.4500629053650953	3.9347802939136334	0.3906701203641618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.234324990817985	0.0	0.0	0.0	0.0	0.0	0.20259703055558287	0.0	0.0	28.566531451751125	0.0	0.0	0.0	0.0	0.0	3.4476536992749587	4.580886312937752	1.7269218481517619	7.1164078270997555	1.3528596069942842	0.0	0.0	1.1547030767640833	3.009676712566243	2.1804587288718507	2.464146666009561	3.924900945312393	0.0	2.0637984301831898	3.0339009256315035	0.0	0.0	0.0	0.0	4.353952484937928	2.1179808526059	0.0	1.5206898544352223	0.0	2.9702384269790105	0.0	2.412902271023617	4.129806409251321	7.359236209404614
hsa-miR-643	1.3383754397399805	0.0	1.6240845238549595	0.0	0.0	0.0	2.6172961952778464	6.362964576779674	2.51984921222314	0.0	0.0	1.8781684702092432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7934018950877824	4.083382674207313	9.308478187090852	4.786345166411431	4.7390024950083784	3.663426366045899	2.4661199508906737	7.4942818629385775	8.225211182297105	6.584734369406489	3.9067012036416187	0.0	0.0	0.0	7.331673931133587	0.0	0.0	3.6662087979234594	0.0	0.0	40.51863857374392	0.7160192480294255	0.8254605037785454	0.0	0.0	2.2285673361114116	7.8801326751671406	0.0	0.0	0.0	2.578438101450903	2.253253021386976	0.0	1.336526145792727	1.1492178997583196	5.191671154662785	3.362953072716589	0.0	3.7203639192342814	0.0	0.0	5.196163845438375	4.33393446609539	4.85647625976003	2.464146666009561	3.924900945312393	0.0	2.0637984301831898	5.367670868424968	0.0	0.0	0.0	0.0	5.111161612753219	3.38876936416944	0.0	1.0862070388823015	0.0	7.290585229857571	0.0	0.0	6.975555363525341	0.0
hsa-miR-641	0.6691877198699903	0.0	0.0	0.0	0.0	0.9153070923943015	5.785602115877345	4.639661670568512	0.0	0.0	0.0	0.3756336940418486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.350075502940535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.314800153262835	5.003906310339223	10.853844424051447	5.495139549068848	1.4796719705344041	10.491994608114009	4.725121317489826	13.65127857072077	1.3022337345472061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.432038496058851	0.8254605037785454	8.143614266309216	0.0	0.5064925763889572	2.62671089172238	10.667861467150987	0.0	0.0	0.9669142880440886	0.0	0.0	0.0	1.6417398567975994	10.612386624972459	1.4542499773909574	3.5582039135498778	0.6764298034971421	0.0	0.0	1.732054615146125	6.621288767645734	2.7751292912914463	0.0	5.887351417968589	0.0	1.1465546834351055	1.2835734685364053	0.0	0.0	0.0	0.9745767047904832	2.460929665399698	6.3539425578177	0.0	0.8689656311058414	0.0	5.454437838634183	0.0	5.630105299055107	6.385583019346581	0.0
hsa-miR-4731-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1860679711832924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.004225115430476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.765388088787493	18.329184827833966	0.0	4.9840758775711596	6.110347996539099	0.0	5.246864998163597	60.777957860615885	0.0	0.0	0.0	0.0	0.0	2.62671089172238	0.0	0.0	9.71647330884782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.014644705245713	0.0	0.0	0.0	0.0	0.0	3.696219999014341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1913	0.0	0.0	0.0	0.0	0.0	0.0	0.27550486266082597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7160192480294255	1.238190755667818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3223047626813629	0.9013012085547906	2.2542958425148925	0.0	0.0	0.0	0.18178124717386968	0.0	0.6764298034971421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6879328100610632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6810-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.27550486266082597	0.1325617620162432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0112364287338202	0.0	0.0	0.0	0.0	0.652683431783377	0.0	0.0	0.2959343941068808	0.0	0.35000898648072787	0.0	0.0	0.0	0.0	17.824041066590617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5344367365094044	0.2726718707608045	0.0	0.6764298034971421	0.0	0.0	0.0	0.36116120550794917	0.5946705624195956	0.0	3.924900945312393	0.0	0.0	0.4667539885586929	2.260283725881831	0.0	0.0	0.9745767047904832	1.419767114653672	0.0	0.0	0.0	0.0	0.5940476853958021	0.0	0.0	0.10411276661978121	0.0
hsa-miR-4685-3p	2.8440478094474586	1.3695398585744665	0.0	2.601047441804815	1.4986560801601163	0.0	5.923354547207758	3.645448455446688	2.51984921222314	0.0	0.0	1.8781684702092432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.055620652162439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2804310443067555	0.0	0.0	0.0	2.4903684998269195	0.0	20.416913371036568	5.283190322402916	23.71416468812936	9.478004990016757	5.495139549068848	27.521898651939917	5.995425490350862	18.550476283478577	3.4529704620058417	22.789090354576107	0.0	0.0	0.0	7.331673931133587	0.0	0.0	0.0	0.0	0.0	0.0	7.160192480294255	1.238190755667818	0.0	10.255779131540624	6.685702008334235	1.31335544586119	16.00179220072648	0.0	0.0	5.640333346923851	4.506506042773952	1.1271479212574462	3.1185610068496965	20.357574224290232	1.4506139990969547	13.815374785214095	13.046747683016218	11.499306659451415	8.910015525702052	0.0	11.258354998449812	5.056256877111288	7.532493790648211	17.249026662066925	21.58695519921816	0.0	5.732773417175527	16.453078096693922	30.890544253718357	0.0	0.0	2.9237301143714496	6.246975304476156	9.74271192198714	0.0	8.689656311058412	4.954652542603819	1.1340910357556222	0.0	12.064511355118087	1.9781425657758431	12.265393682341022
hsa-miR-6764-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5302470480649728	0.0	0.0	0.0	0.3756336940418486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503160983085992	0.0	0.0	0.0	0.0	0.7494281862938578	1.5750404391632755	0.5621114705590905	0.26044674690944125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5344367365094044	0.0	0.0	0.0	1.1137519407127565	0.0	0.0	0.48154827401059885	0.19822352080653186	0.0	3.924900945312393	0.0	0.0	0.23337699427934644	0.0	0.0	0.0	0.0	0.37860456390764585	0.0	0.0	0.4344828155529207	0.0	0.16201300510794603	0.0	0.0	0.6940851107985414	0.0
