name	SRX387062	SRX387063	SRX387064
hsa-miR-20b-5p	23.6756110046151	2.487108487672232	5.840763270944247	32.003482763231574
hsa-let-7i-3p	19.747370613714835	12.021024357082455	0.0	31.76839497079729
hsa-miR-671-5p	7.484890474553204	24.04204871416491	0.0	31.526939188718114
hsa-miR-330-5p	21.021394524277085	4.559698894065759	5.840763270944247	31.421856689287093
hsa-miR-374b-3p	23.091683378940736	5.38873505662317	0.0	28.480418435563905
hsa-miR-103a-2-5p	20.065876591355398	8.290361625574107	0.0	28.356238216929505
hsa-miR-589-3p	19.11035865843371	9.119397788131518	0.0	28.22975644656523
hsa-miR-3928-3p	6.210866563990956	21.969458307771383	0.0	28.180324871762338
hsa-miR-5100	1.5925298882028094	2.9016265689509373	23.36305308377699	27.857209540930736
hsa-miR-146a-3p	14.810527960286127	12.43554243836116	0.0	27.246070398647287
hsa-miR-744-3p	23.887948323042142	3.316144650229643	0.0	27.204092973271784
hsa-miR-23a-5p	19.906623602535117	1.243554243836116	5.840763270944247	26.99094111731548
hsa-miR-337-3p	25.958237177705794	0.8290361625574107	0.0	26.787273340263205
hsa-miR-106a-5p	10.192191284497978	4.1451808127870535	11.681526541888495	26.01889863917353
hsa-miR-337-5p	25.002719244784107	0.8290361625574107	0.0	25.831755407341518
hsa-miR-652-5p	20.54363555781624	4.559698894065759	0.0	25.103334451882
hsa-miR-641	17.995587736691746	6.632289300459286	0.0	24.62787703715103
hsa-miR-382-3p	18.63259969197287	5.803253137901875	0.0	24.435852829874747
hsa-miR-4508	1.1147709217419666	8.704879706852813	14.601908177360619	24.4215588059554
hsa-let-7g-3p	11.943974161521071	12.021024357082455	0.0	23.964998518603526
hsa-miR-668-3p	10.669950250958824	13.264578600918572	0.0	23.934528851877396
hsa-miR-2355-3p	14.651274971465845	9.119397788131518	0.0	23.770672759597364
hsa-miR-665	12.899492094442756	10.77747011324634	0.0	23.676962207689094
hsa-miR-3605-5p	2.866553798765057	5.803253137901875	14.601908177360619	23.27171511402755
hsa-miR-625-3p	8.59966139629517	13.679096682197276	0.0	22.278758078492444
hsa-miR-145-3p	20.702888546636522	1.243554243836116	0.0	21.946442790472638
hsa-miR-873-5p	0.7962649441014047	21.14042214521397	0.0	21.936687089315377
hsa-miR-6837-3p	12.580986116802194	9.119397788131518	0.0	21.700383904933712
hsa-miR-6131	0.0	1.243554243836116	20.442671448304868	21.686225692140983
hsa-miR-3613-5p	20.702888546636522	0.8290361625574107	0.0	21.531924709193934
hsa-miR-4435	17.836334747871465	3.316144650229643	0.0	21.152479398101107
hsa-miR-432-3p	8.281155418654608	12.850060519639866	0.0	21.131215938294474
hsa-miR-1306-3p	5.09609564224899	15.751687088590803	0.0	20.847782730839793
hsa-miR-495-3p	17.517828770230903	2.9016265689509373	0.0	20.41945533918184
hsa-miR-539-3p	18.31409371433231	2.0725904063935268	0.0	20.386684120725835
hsa-miR-20a-3p	12.421733127981913	7.875843544295401	0.0	20.297576672277316
hsa-miR-4677-3p	15.28828692674697	4.559698894065759	0.0	19.84798582081273
hsa-miR-1197	18.63259969197287	0.8290361625574107	0.0	19.461635854530282
hsa-miR-101-5p	13.69575703854416	5.38873505662317	0.0	19.08449209516733
hsa-miR-4645-3p	16.243804859668657	2.0725904063935268	0.0	18.316395266062184
hsa-miR-1908-3p	2.866553798765057	3.316144650229643	11.681526541888495	17.864224990883194
hsa-miR-3177-3p	6.051613575170675	11.60650627580375	0.0	17.658119850974423
hsa-miR-4516	0.0	2.9016265689509373	14.601908177360619	17.503534746311555
hsa-miR-3940-3p	4.936842653428709	0.8290361625574107	11.681526541888495	17.447405357874615
hsa-miR-550a-5p	9.767516647643898	7.5994981567762645	0.0	17.36701480442016
hsa-miR-6511a-3p	3.981324720507024	1.658072325114822	11.681526541888498	17.320923587510343
hsa-miR-491-5p	10.19219128449798	7.046807381737991	0.0	17.23899866623597
hsa-miR-411-3p	17.04006980377006	0.0	0.0	17.04006980377006
hsa-miR-1249-3p	3.5035657540461806	7.4613254630166965	5.840763270944247	16.805654488007125
hsa-miR-141-3p	15.925298882028093	0.8290361625574107	0.0	16.754335044585503
hsa-miR-659-5p	6.529372541631519	4.1451808127870535	5.840763270944247	16.51531662536282
hsa-miR-9-5p	15.606792904387532	0.8290361625574107	0.0	16.435829066944944
hsa-miR-378b	0.6370119552811238	15.751687088590803	0.0	16.388699043871927
hsa-miR-3913-5p	10.351444273318261	5.803253137901875	0.0	16.154697411220134
hsa-miR-6515-5p	3.6628187428664614	12.43554243836116	0.0	16.098361181227624
hsa-miR-30b-3p	12.740239105622475	3.316144650229643	0.0	16.056383755852117
hsa-miR-3613-3p	4.777589664608428	5.38873505662317	5.840763270944247	16.007087992175844
hsa-miR-4685-3p	1.1147709217419666	0.0	14.601908177360619	15.716679099102585
hsa-miR-6516-5p	11.147709217419665	4.559698894065759	0.0	15.707408111485424
hsa-miR-496	13.058745083263037	2.487108487672232	0.0	15.54585357093527
hsa-miR-556-5p	12.262480139161632	2.9016265689509373	0.0	15.16410670811257
hsa-miR-412-5p	5.573854608709833	9.533915869410222	0.0	15.107770478120056
hsa-miR-548ax	9.236673351576295	5.803253137901875	0.0	15.03992648947817
hsa-miR-378a-5p	9.555179329216855	5.38873505662317	0.0	14.943914385840024
hsa-miR-11401	2.388794832304214	3.7306627315083483	8.761144906416371	14.880602470228933
hsa-miR-379-3p	14.810527960286127	0.0	0.0	14.810527960286127
hsa-miR-542-3p	13.855010027364441	0.8290361625574107	0.0	14.684046189921853
hsa-miR-627-5p	6.84787851927208	7.4613254630166965	0.0	14.309203982288777
hsa-miR-450a-5p	12.580986116802194	1.6580723251148215	0.0	14.239058441917015
hsa-miR-636	0.6370119552811238	1.6580723251148215	11.681526541888495	13.97661082228444
hsa-miR-139-3p	8.121902429834329	5.803253137901875	0.0	13.925155567736203
hsa-miR-195-5p	13.69575703854416	0.0	0.0	13.69575703854416
hsa-miR-26a-1-3p	7.007131508092361	6.632289300459286	0.0	13.639420808551648
hsa-miR-3605-3p	2.388794832304214	2.487108487672232	8.761144906416371	13.637048226392817
hsa-miR-29a-5p	8.918167373935733	4.559698894065759	0.0	13.477866268001492
hsa-miR-5189-3p	10.351444273318261	2.9016265689509373	0.0	13.2530708422692
hsa-miR-580-3p	5.733107597530114	7.4613254630166965	0.0	13.19443306054681
hsa-miR-758-5p	7.1663844969126425	5.803253137901875	0.0	12.969637634814518
hsa-miR-1538	5.892360586350395	7.046807381737991	0.0	12.939167968088386
hsa-miR-576-5p	10.829203239779103	1.243554243836116	0.0	12.072757483615218
hsa-miR-1306-5p	5.255348631069271	6.632289300459286	0.0	11.887637931528557
hsa-miR-3074-5p	8.440408407474889	3.316144650229643	0.0	11.756553057704533
hsa-miR-1228-3p	0.0	0.0	11.681526541888495	11.681526541888495
hsa-miR-4443	0.0	0.0	11.681526541888495	11.681526541888495
hsa-miR-32-5p	11.466215195060228	0.0	0.0	11.466215195060228
hsa-miR-138-5p	6.84787851927208	4.559698894065759	0.0	11.40757741333784
hsa-miR-200b-3p	10.510697262138542	0.8290361625574107	0.0	11.339733424695954
hsa-miR-7-1-3p	8.758914385115451	2.487108487672232	0.0	11.246022872787684
hsa-miR-3176	5.573854608709833	5.38873505662317	0.0	10.962589665333002
hsa-miR-152-5p	7.484890474553204	3.316144650229643	0.0	10.801035124782846
hsa-miR-3200-3p	1.1147709217419666	0.8290361625574107	8.761144906416371	10.704951990715749
hsa-miR-628-5p	10.669950250958824	0.0	0.0	10.669950250958824
hsa-miR-940	6.3701195528112375	4.1451808127870535	0.0	10.515300365598291
hsa-miR-504-5p	0.0	1.6580723251148215	8.761144906416371	10.419217231531192
hsa-miR-34a-5p	4.936842653428709	5.38873505662317	0.0	10.325577710051878
hsa-miR-29b-2-5p	4.459083686967866	5.803253137901875	0.0	10.262336824869742
hsa-miR-2276-3p	0.6370119552811238	3.7306627315083483	5.840763270944247	10.20843795773372
hsa-miR-3661	3.9813247205070232	6.21777121918058	0.0	10.199095939687604
hsa-miR-6511b-3p	1.5925298882028094	2.487108487672232	5.840763270944247	9.92040164681929
hsa-miR-296-5p	2.388794832304214	1.6580723251148215	5.840763270944247	9.887630428363282
hsa-miR-656-3p	9.873685306857418	0.0	0.0	9.873685306857418
hsa-miR-10396b-5p	0.0	0.0	9.734605451573746	9.734605451573746
hsa-miR-6772-3p	4.299830698147585	5.38873505662317	0.0	9.688565754770755
hsa-miR-1271-5p	8.440408407474889	1.243554243836116	0.0	9.683962651311004
hsa-miR-200c-3p	9.555179329216855	0.0	0.0	9.555179329216855
hsa-miR-143-5p	8.281155418654608	1.243554243836116	0.0	9.524709662490723
hsa-miR-4662a-5p	9.395926340396576	0.0	0.0	9.395926340396576
hsa-miR-450b-5p	8.121902429834329	1.243554243836116	0.0	9.365456673670444
hsa-miR-6129	2.7073008099447757	6.632289300459286	0.0	9.339590110404062
hsa-miR-2277-3p	4.299830698147585	4.974216975344464	0.0	9.27404767349205
hsa-miR-2467-5p	6.688625530451799	2.487108487672232	0.0	9.17573401812403
hsa-miR-3127-5p	0.7962649441014047	2.487108487672232	5.840763270944247	9.124136702717884
hsa-miR-6741-3p	5.733107597530114	3.316144650229643	0.0	9.049252247759757
hsa-miR-1270	4.459083686967866	4.559698894065759	0.0	9.018782581033626
hsa-miR-6850-5p	0.0	0.0	8.761144906416371	8.761144906416371
hsa-miR-10395-3p	0.0	0.0	8.761144906416371	8.761144906416371
hsa-miR-642a-3p	0.0	0.0	8.761144906416371	8.761144906416371
hsa-miR-26a-2-3p	2.7073008099447757	5.803253137901875	0.0	8.51055394784665
hsa-miR-6847-5p	3.5035657540461806	4.974216975344464	0.0	8.477782729390645
hsa-miR-4661-5p	1.2740239105622475	7.046807381737991	0.0	8.320831292300237
hsa-miR-33a-3p	7.484890474553204	0.8290361625574107	0.0	8.313926637110615
hsa-miR-4326	6.529372541631519	1.6580723251148215	0.0	8.18744486674634
hsa-miR-503-5p	1.4332768993825284	0.8290361625574107	5.840763270944247	8.103076332884186
hsa-miR-7848-3p	4.299830698147585	3.7306627315083483	0.0	8.030493429655934
hsa-miR-186-3p	4.459083686967866	3.316144650229643	0.0	7.775228337197509
hsa-miR-3196	1.9110358658433713	5.803253137901875	0.0	7.714289003745246
hsa-miR-3065-5p	4.777589664608428	2.9016265689509373	0.0	7.679216233559365
hsa-miR-664a-3p	6.688625530451799	0.8290361625574107	0.0	7.5176616930092095
hsa-miR-4646-5p	0.3185059776405619	1.243554243836116	5.840763270944247	7.402823492420925
hsa-miR-320e	1.5925298882028094	5.595994097262523	0.0	7.1885239854653324
hsa-miR-4707-3p	5.09609564224899	2.0725904063935268	0.0	7.168686048642517
hsa-miR-3909	1.2740239105622475	0.0	5.840763270944247	7.114787181506495
hsa-miR-362-3p	1.2740239105622475	0.0	5.840763270944247	7.114787181506495
hsa-miR-4786-5p	4.936842653428709	2.0725904063935268	0.0	7.009433059822236
hsa-miR-6513-5p	3.6628187428664614	3.316144650229643	0.0	6.978963393096104
hsa-miR-643	1.1147709217419666	0.0	5.840763270944247	6.955534192686214
hsa-miR-1294	1.9110358658433713	4.974216975344464	0.0	6.885252841187835
hsa-miR-4526	0.6370119552811238	6.21777121918058	0.0	6.854783174461704
hsa-miR-551b-3p	6.84787851927208	0.0	0.0	6.84787851927208
hsa-miR-627-3p	6.84787851927208	0.0	0.0	6.84787851927208
hsa-miR-9985	1.6190720530061897	2.2798494470328796	2.9203816354721237	6.819303135511193
hsa-miR-376a-2-5p	5.573854608709833	1.243554243836116	0.0	6.817408852545949
hsa-miR-1255a	4.299830698147585	2.487108487672232	0.0	6.786939185819817
hsa-miR-3065-3p	5.892360586350395	0.8290361625574107	0.0	6.7213967489078055
hsa-miR-380-3p	6.688625530451799	0.0	0.0	6.688625530451799
hsa-miR-1275	0.0	0.8290361625574107	5.840763270944247	6.669799433501658
hsa-miR-212-3p	0.7962649441014047	0.0	5.840763270944247	6.637028215045652
hsa-miR-582-3p	0.6370119552811238	0.0	5.840763270944247	6.477775226225371
hsa-miR-4449	2.229541843483933	4.1451808127870535	0.0	6.374722656270986
hsa-miR-548a-5p	5.09609564224899	1.243554243836116	0.0	6.339649886085106
hsa-miR-5010-3p	4.618336675788147	1.6580723251148215	0.0	6.276409000902969
hsa-miR-1277-3p	6.210866563990956	0.0	0.0	6.210866563990956
hsa-miR-6803-3p	0.3185059776405619	0.0	5.840763270944247	6.15926924858481
hsa-miR-3617-5p	2.388794832304214	3.7306627315083483	0.0	6.119457563812562
hsa-miR-6859-5p	1.9110358658433706	4.1451808127870535	0.0	6.056216678630424
hsa-miR-27a-5p	1.4332768993825284	4.559698894065759	0.0	5.992975793448288
hsa-miR-4687-5p	2.548047821124495	3.316144650229643	0.0	5.864192471354138
hsa-miR-3178	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-193b-5p	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-6729-5p	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-3614-5p	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-7975	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-6851-5p	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-642a-5p	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-629-3p	0.0	0.0	5.840763270944247	5.840763270944247
hsa-miR-1185-2-3p	5.812734091940254	0.0	0.0	5.812734091940254
hsa-miR-4767	1.5925298882028094	4.1451808127870535	0.0	5.737710700989863
hsa-miR-616-5p	4.459083686967866	1.243554243836116	0.0	5.7026379308039825
hsa-miR-219a-1-3p	3.1850597764056188	2.487108487672232	0.0	5.67216826407785
hsa-miR-4665-5p	2.7073008099447757	2.9016265689509373	0.0	5.608927378895713
hsa-miR-92a-1-5p	2.7073008099447757	2.9016265689509373	0.0	5.608927378895713
hsa-miR-7705	4.618336675788147	0.8290361625574107	0.0	5.447372838345558
hsa-miR-548al	4.459083686967866	0.8290361625574107	0.0	5.288119849525277
hsa-miR-3120-5p	1.4332768993825284	3.7306627315083483	0.0	5.1639396308908765
hsa-miR-1537-3p	3.5035657540461806	1.6580723251148215	0.0	5.161638079161002
hsa-miR-1343-3p	2.229541843483933	2.9016265689509373	0.0	5.131168412434871
hsa-miR-5683	5.09609564224899	0.0	0.0	5.09609564224899
hsa-miR-5190	0.4777589664608428	4.559698894065759	0.0	5.037457860526602
hsa-miR-378g	0.4777589664608428	4.559698894065759	0.0	5.037457860526602
hsa-miR-6502-5p	2.548047821124495	2.487108487672232	0.0	5.0351563087967275
hsa-miR-6770-3p	2.5480478211244946	2.487108487672232	0.0	5.035156308796727
hsa-miR-188-5p	3.3443127652258995	1.6580723251148215	0.0	5.002385090340721
hsa-miR-541-3p	2.866553798765057	2.0725904063935268	0.0	4.939144205158584
hsa-miR-3912-3p	4.936842653428709	0.0	0.0	4.936842653428709
hsa-miR-373-3p	0.3185059776405619	4.559698894065759	0.0	4.8782048717063216
hsa-miR-10396a-5p	0.0	0.0	4.867302725786873	4.867302725786873
hsa-miR-219b-3p	1.1147709217419666	3.7306627315083483	0.0	4.845433653250315
hsa-miR-487a-5p	3.1850597764056188	1.6580723251148215	0.0	4.843132101520441
hsa-miR-548a-3p	3.1850597764056183	1.6580723251148215	0.0	4.84313210152044
hsa-miR-501-5p	1.9110358658433713	2.9016265689509373	0.0	4.8126624347943086
hsa-miR-30c-2-3p	1.9110358658433713	2.9016265689509373	0.0	4.8126624347943086
hsa-miR-3679-5p	3.9813247205070232	0.8290361625574107	0.0	4.810360883064434
hsa-miR-545-5p	4.777589664608428	0.0	0.0	4.777589664608428
hsa-miR-561-5p	1.4332768993825284	3.316144650229643	0.0	4.749421549612172
hsa-miR-548n	3.8220717316867425	0.8290361625574107	0.0	4.651107894244153
hsa-miR-7855-5p	2.070288854663652	2.487108487672232	0.0	4.557397342335884
hsa-miR-6813-5p	2.866553798765057	1.6580723251148215	0.0	4.524626123879878
hsa-miR-4511	3.6628187428664614	0.8290361625574107	0.0	4.491854905423872
hsa-miR-766-5p	1.1147709217419666	3.316144650229643	0.0	4.430915571971609
hsa-miR-204-5p	3.5035657540461806	0.8290361625574107	0.0	4.332601916603592
hsa-miR-6818-5p	3.0258067875853376	1.243554243836116	0.0	4.269361031421454
hsa-miR-556-3p	4.140577709327304	0.0	0.0	4.140577709327304
hsa-miR-125a-3p	2.388794832304214	1.6580723251148215	0.0	4.046867157419035
hsa-miR-590-5p	3.9813247205070232	0.0	0.0	3.9813247205070232
hsa-miR-548l	2.7073008099447757	1.243554243836116	0.0	3.9508550537808915
hsa-miR-769-3p	1.4332768993825284	2.487108487672232	0.0	3.9203853870547603
hsa-miR-664b-5p	2.229541843483933	1.6580723251148215	0.0	3.8876141685987546
hsa-miR-937-3p	0.9555179329216856	2.9016265689509373	0.0	3.857144501872623
hsa-miR-205-5p	1.7517828770230903	2.0725904063935268	0.0	3.824373283416617
hsa-miR-651-5p	3.8220717316867425	0.0	0.0	3.8220717316867425
hsa-miR-16-1-3p	2.548047821124495	1.243554243836116	0.0	3.7916020649606113
hsa-miR-7845-5p	1.2740239105622475	2.487108487672232	0.0	3.7611323982344795
hsa-miR-889-5p	1.2740239105622475	2.487108487672232	0.0	3.7611323982344795
hsa-miR-3138	0.7962649441014047	2.9016265689509373	0.0	3.697891513052342
hsa-miR-3188	3.6628187428664614	0.0	0.0	3.6628187428664614
hsa-miR-3174	3.6628187428664614	0.0	0.0	3.6628187428664614
hsa-miR-548j-3p	3.6628187428664614	0.0	0.0	3.6628187428664614
hsa-miR-505-5p	2.7073008099447757	0.8290361625574107	0.0	3.5363369725021867
hsa-miR-4510	0.39813247205070235	3.10888560959029	0.0	3.5070180816409926
hsa-miR-5706	1.4332768993825284	2.0725904063935268	0.0	3.5058673057760554
hsa-miR-5000-3p	1.4332768993825284	2.0725904063935268	0.0	3.5058673057760554
hsa-miR-32-3p	3.5035657540461806	0.0	0.0	3.5035657540461806
hsa-miR-135a-5p	3.5035657540461806	0.0	0.0	3.5035657540461806
hsa-miR-3190-3p	1.7517828770230903	1.6580723251148215	0.0	3.409855202137912
hsa-miR-1304-5p	2.548047821124495	0.8290361625574107	0.0	3.3770839836819055
hsa-let-7e-3p	3.3443127652258995	0.0	0.0	3.3443127652258995
hsa-miR-873-3p	0.0	3.316144650229643	0.0	3.316144650229643
hsa-miR-550b-3p	1.5606792904387532	1.6580723251148215	0.0	3.2187516155535745
hsa-miR-10a-3p	3.1850597764056188	0.0	0.0	3.1850597764056188
hsa-miR-18b-5p	3.1850597764056188	0.0	0.0	3.1850597764056188
hsa-miR-133a-5p	0.6370119552811238	2.487108487672232	0.0	3.124120442953356
hsa-miR-1250-5p	1.4332768993825284	1.6580723251148215	0.0	3.0913492244973497
hsa-miR-6514-5p	1.4332768993825284	1.6580723251148215	0.0	3.0913492244973497
hsa-miR-4750-5p	2.229541843483933	0.8290361625574107	0.0	3.058578006041344
hsa-miR-7-5p	3.0258067875853376	0.0	0.0	3.0258067875853376
hsa-miR-12135	3.0258067875853376	0.0	0.0	3.0258067875853376
hsa-miR-19b-1-5p	3.0258067875853376	0.0	0.0	3.0258067875853376
hsa-miR-3157-3p	1.7517828770230903	1.243554243836116	0.0	2.9953371208592063
hsa-miR-7851-3p	0.4777589664608428	2.487108487672232	0.0	2.964867454133075
hsa-miR-3124-5p	1.2740239105622475	1.6580723251148215	0.0	2.932096235677069
hsa-miR-6852-3p	2.866553798765057	0.0	0.0	2.866553798765057
hsa-miR-548ba	1.5925298882028094	1.243554243836116	0.0	2.836084132038925
hsa-miR-34c-5p	1.5925298882028094	1.243554243836116	0.0	2.836084132038925
hsa-miR-132-5p	1.1147709217419666	1.6580723251148215	0.0	2.7728432468567883
hsa-miR-548at-5p	1.1147709217419666	1.6580723251148215	0.0	2.7728432468567883
hsa-miR-130a-5p	0.6370119552811238	2.0725904063935268	0.0	2.7096023616746505
hsa-miR-187-3p	0.6370119552811238	2.0725904063935268	0.0	2.7096023616746505
hsa-miR-6724-5p	0.6370119552811234	2.072590406393527	0.0	2.7096023616746505
hsa-miR-6877-5p	0.6370119552811238	2.0725904063935268	0.0	2.7096023616746505
hsa-miR-6513-3p	2.7073008099447757	0.0	0.0	2.7073008099447757
hsa-miR-193a-3p	2.7073008099447757	0.0	0.0	2.7073008099447757
hsa-miR-153-3p	2.7073008099447757	0.0	0.0	2.7073008099447757
hsa-miR-96-5p	2.7073008099447757	0.0	0.0	2.7073008099447757
hsa-miR-933	1.4332768993825284	1.243554243836116	0.0	2.6768311432186445
hsa-miR-3691-5p	1.4332768993825284	1.243554243836116	0.0	2.6768311432186445
hsa-miR-6735-5p	1.7517828770230903	0.8290361625574107	0.0	2.580819039580501
hsa-miR-219a-5p	1.7517828770230903	0.8290361625574107	0.0	2.580819039580501
hsa-miR-10b-3p	0.0	2.487108487672232	0.0	2.487108487672232
hsa-miR-380-5p	1.5925298882028094	0.8290361625574107	0.0	2.4215660507602204
hsa-miR-1292-5p	0.3185059776405619	2.0725904063935268	0.0	2.3910963840340886
hsa-miR-6509-5p	0.3185059776405619	2.0725904063935268	0.0	2.3910963840340886
hsa-miR-124-3p	2.388794832304214	0.0	0.0	2.388794832304214
hsa-miR-370-5p	2.388794832304214	0.0	0.0	2.388794832304214
hsa-miR-4638-3p	0.6370119552811238	1.6580723251148215	0.0	2.2950842803959453
hsa-miR-6862-5p	0.6370119552811238	1.6580723251148215	0.0	2.2950842803959453
hsa-miR-548u	1.4332768993825284	0.8290361625574107	0.0	2.262313061939939
hsa-miR-655-3p	2.229541843483933	0.0	0.0	2.229541843483933
hsa-miR-9903	2.229541843483933	0.0	0.0	2.229541843483933
hsa-miR-5187-5p	2.229541843483933	0.0	0.0	2.229541843483933
hsa-miR-6721-5p	0.9555179329216856	1.243554243836116	0.0	2.1990721767578014
hsa-miR-610	1.2740239105622475	0.8290361625574107	0.0	2.103060073119658
hsa-miR-3155a	0.0	2.0725904063935268	0.0	2.0725904063935268
hsa-miR-3688-3p	2.070288854663652	0.0	0.0	2.070288854663652
hsa-miR-4766-3p	2.070288854663652	0.0	0.0	2.070288854663652
hsa-miR-19a-5p	2.070288854663652	0.0	0.0	2.070288854663652
hsa-miR-577	2.070288854663652	0.0	0.0	2.070288854663652
hsa-miR-200a-3p	2.070288854663652	0.0	0.0	2.070288854663652
Hsa-Mir-544_5p	2.070288854663652	0.0	0.0	2.070288854663652
hsa-miR-4775	2.070288854663652	0.0	0.0	2.070288854663652
hsa-miR-597-5p	0.7962649441014047	1.243554243836116	0.0	2.0398191879375207
hsa-miR-92b-5p	0.3185059776405619	1.6580723251148215	0.0	1.9765783027553834
hsa-miR-490-5p	0.3185059776405619	1.6580723251148215	0.0	1.9765783027553834
hsa-miR-3194-5p	0.3185059776405619	1.6580723251148215	0.0	1.9765783027553834
hsa-miR-1229-3p	1.1147709217419666	0.8290361625574107	0.0	1.9438070842993773
hsa-miR-7854-3p	1.1147709217419666	0.8290361625574107	0.0	1.9438070842993773
hsa-miR-6810-5p	1.1147709217419666	0.8290361625574107	0.0	1.9438070842993773
hsa-miR-584-3p	1.1147709217419666	0.8290361625574107	0.0	1.9438070842993773
hsa-miR-4742-3p	1.9110358658433713	0.0	0.0	1.9110358658433713
hsa-miR-6882-5p	1.9110358658433713	0.0	0.0	1.9110358658433713
hsa-miR-548ag	1.9110358658433713	0.0	0.0	1.9110358658433713
hsa-miR-1537-5p	1.9110358658433713	0.0	0.0	1.9110358658433713
hsa-miR-545-3p	1.9110358658433713	0.0	0.0	1.9110358658433713
hsa-miR-6842-5p	0.6370119552811238	1.243554243836116	0.0	1.8805661991172398
hsa-miR-3667-5p	0.9555179329216856	0.8290361625574107	0.0	1.7845540954790964
hsa-miR-5193	1.7517828770230903	0.0	0.0	1.7517828770230903
hsa-miR-6734-5p	1.7517828770230903	0.0	0.0	1.7517828770230903
hsa-miR-134-3p	1.7517828770230903	0.0	0.0	1.7517828770230903
hsa-miR-2278	1.7517828770230903	0.0	0.0	1.7517828770230903
hsa-miR-149-5p	1.7517828770230903	0.0	0.0	1.7517828770230903
hsa-miR-208b-3p	1.7517828770230903	0.0	0.0	1.7517828770230903
hsa-miR-6837-5p	0.4777589664608428	1.243554243836116	0.0	1.7213132102969588
hsa-miR-6861-5p	0.0	1.6580723251148215	0.0	1.6580723251148215
hsa-miR-3175	0.0	1.6580723251148215	0.0	1.6580723251148215
hsa-miR-4667-5p	0.0	1.6580723251148215	0.0	1.6580723251148215
hsa-miR-4734	0.7962649441014047	0.8290361625574107	0.0	1.6253011066588154
hsa-miR-943	0.7962649441014047	0.8290361625574107	0.0	1.6253011066588154
hsa-miR-222-5p	0.7962649441014047	0.8290361625574107	0.0	1.6253011066588154
hsa-miR-147b-3p	0.7962649441014047	0.8290361625574107	0.0	1.6253011066588154
hsa-miR-579-5p	0.7962649441014047	0.8290361625574107	0.0	1.6253011066588154
hsa-miR-323a-5p	0.7962649441014047	0.8290361625574107	0.0	1.6253011066588154
hsa-miR-494-5p	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-3611	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-4701-5p	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-181b-3p	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-624-5p	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-502-5p	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-184	1.5925298882028094	0.0	0.0	1.5925298882028094
hsa-miR-5587-5p	0.3185059776405619	1.243554243836116	0.0	1.562060221476678
hsa-miR-549a-5p	0.6370119552811238	0.8290361625574107	0.0	1.4660481178385345
hsa-miR-6892-5p	0.6370119552811238	0.8290361625574107	0.0	1.4660481178385345
hsa-miR-6866-5p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-770-5p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-129-5p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-4474-3p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-24-1-5p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-1256	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-5001-3p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-3942-5p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-4762-5p	1.4332768993825284	0.0	0.0	1.4332768993825284
hsa-miR-4664-3p	0.4777589664608428	0.8290361625574107	0.0	1.3067951290182536
hsa-miR-4755-3p	0.4777589664608428	0.8290361625574107	0.0	1.3067951290182536
hsa-miR-3064-5p	0.4777589664608428	0.8290361625574107	0.0	1.3067951290182536
hsa-miR-3939	1.2740239105622475	0.0	0.0	1.2740239105622475
hsa-miR-1-3p	1.2740239105622475	0.0	0.0	1.2740239105622475
hsa-miR-4738-3p	1.2740239105622475	0.0	0.0	1.2740239105622475
hsa-miR-301a-5p	1.2740239105622475	0.0	0.0	1.2740239105622475
hsa-miR-4743-5p	1.2740239105622475	0.0	0.0	1.2740239105622475
hsa-miR-6516-3p	1.2740239105622475	0.0	0.0	1.2740239105622475
hsa-miR-891a-5p	0.0	1.243554243836116	0.0	1.243554243836116
hsa-miR-194-3p	0.0	1.243554243836116	0.0	1.243554243836116
hsa-miR-6505-5p	0.3185059776405619	0.8290361625574107	0.0	1.1475421401979726
hsa-miR-4521	0.3185059776405619	0.8290361625574107	0.0	1.1475421401979726
hsa-miR-7976	0.3185059776405619	0.8290361625574107	0.0	1.1475421401979726
hsa-miR-6884-5p	0.3185059776405619	0.8290361625574107	0.0	1.1475421401979726
hsa-miR-656-5p	0.3185059776405619	0.8290361625574107	0.0	1.1475421401979726
