name	SRX2035111	SRX2035110	SRX2035113	SRX2035112	SRX2035098	SRX2035099	SRX2035094	SRX2035095	SRX2035096	SRX2035097	SRX2035090	SRX2035091	SRX2035092	SRX2035093	SRX2035102	SRX2035103	SRX2035100	SRX2035101	SRX2035106	SRX2035107	SRX2035104	SRX2035105	SRX2035108	SRX2035109	SRX2035083	SRX2035082	SRX2035087	SRX2035086	SRX2035085	SRX2035084	SRX2035089	SRX2035088
hsa-miR-941	198.88465485557003	273.88255915863283	0.0	120.15620306398314	252.73799494524005	204.71108442285114	0.0	1770.1996052658346	341.8024381907258	345.7814661134162	0.0	604.5811009681968	0.0	1603.1350195938721	0.0	71.16171499733143	334.7591593825554	0.0	0.0	259.0112114852971	0.0	525.2100840336133	0.0	318.23615956002203	658.807442366795	502.6274431397728	1942.2863485016646	365.91315661083115	1057.7813037154572	321.7922961184891	0.0	1140.9013120365091
hsa-miR-4670-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9443209482493233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-519a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.224985524439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-628-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.6942437992146	0.0	0.0	0.0	3.9412066555945033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1477364941644113	3.318929180689142	3.982784810933222	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.571886183073353	0.0	0.0	0.0	4.721604741246617	4.978393771033714	0.0	0.0	40.65701740120345	0.0	0.0	0.0	0.0
hsa-miR-494-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9412066555945033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1477364941644113	15.764913608273426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-873-5p	0.0	0.0	0.0	0.0	168.49199663016006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.93996525865356	0.0	0.0	0.0	0.0	0.6295472988328823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-570-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9412066555945033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9443209482493233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-93-3p	0.0	0.0	0.0	0.0	0.0	27.29481125638016	0.0	0.0	0.0	0.0	0.0	59.90634116503645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.857829274610031	0.0	0.0	0.0	11.961398677824763	38.167685577925134	53.369316466505175	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5009-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9443209482493233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-let-7c-5p	9394.81861908891	415.51896832352566	411.3533525298231	12755.7253000329	18515.164279696713	430.38068463185147	1845.0184501845017	697.6156079865359	4144.3545630625495	605.1175656984785	2316.277110970731	370.76995450758983	0.0	1095.4755967224796	278.035217794254	10848.603451343177	8093.732564627116	0.0	6289.454730330891	8817.129274786228	8032.540873548693	262.6050420168067	7426.571038251366	452.1895849913287	505.6112029348183	462.1092456632119	6104.328523862375	3228.5059901338973	2723.7868570673013	11596.284437884355	7815.002669514148	0.0
hsa-miR-6808-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5764826622378012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-483-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.721604741246617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-296-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.143772366146706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.39417816856698	0.0	0.0
hsa-miR-122-5p	39.77693097111399	0.0	0.0	0.0	4128.053917438921	0.0	0.0	0.0	0.0	0.0	0.0	2.364723993356702	0.0	0.0	0.0	0.0	1041.4729403012832	0.0	1906.5373045799263	10.571886183073353	0.0	0.0	0.0	1.2590945976657646	40.656882463441995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518e-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.122498552443899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-127-3p	47.73231716533679	383.43558282208585	0.0	195.25382997897268	0.0	395.7747632175123	0.0	0.0	0.0	0.0	0.0	30.741411913637126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.1517805699304	0.0	0.0	0.0	24.552344654482408	42.316347053786565	5.575898735306511	0.0	0.0	0.0	0.0	0.0	0.0
